0.85;-0.61;-0.24;-0.47;-0.19;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.49;-0.24;0.00;0.20;-0.09;-0.97;
0.06;-0.24;0.79;-0.48;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.18;0.06;-0.30;0.20;-0.10;-0.97;
0.43;-1.34;-0.06;-0.47;-0.18;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.24;0.55;0.19;-0.09;-0.97;
0.30;-0.37;0.00;-0.48;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.43;0.06;0.24;0.20;-0.10;-0.96;
0.30;-0.67;0.12;-0.48;-0.19;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.98;0.49;0.24;0.20;-0.09;-0.97;
0.61;-0.24;-0.06;-0.48;-0.19;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;-0.06;-0.18;0.20;-0.09;-0.98;
0.49;-0.55;0.12;-0.48;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.43;0.06;-0.12;0.20;-0.10;-0.97;
0.61;-0.55;0.12;-0.48;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.55;0.24;-0.06;0.20;-0.09;-0.98;
0.43;-0.91;-0.18;-0.46;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.00;0.37;0.19;-0.09;-0.97;
0.12;-0.12;0.18;-0.47;-0.18;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.73;0.06;0.37;0.21;-0.09;-0.97;
0.55;-0.61;-0.43;-0.47;-0.18;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;123.35;70.37;31.65;0.24;-0.72;-1.00;
0.00;-0.61;0.49;-0.48;-0.18;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-57.80;-20.18;55.18;0.16;0.12;-0.67;
1.77;-0.12;-0.18;-0.47;-0.18;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;56.40;-10.79;-181.71;0.38;-0.45;-0.81;
0.43;-0.18;0.18;-0.47;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-6.89;-35.73;93.54;0.39;-0.73;-0.75;
-0.49;-0.67;-0.73;-0.48;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-38.60;5.18;246.28;0.40;-0.99;-0.59;
0.98;-0.30;0.06;-0.47;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-83.96;17.62;267.07;0.41;-0.27;-0.79;
0.67;-0.12;-0.30;-0.48;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-45.30;-19.51;40.30;0.11;-0.54;-0.87;
1.83;0.00;-0.37;-0.48;-0.17;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;4.09;-13.54;41.46;0.06;-0.17;-0.87;
0.18;-0.91;0.98;-0.48;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-57.93;-41.77;247.80;0.26;-0.42;-0.71;
1.52;-0.12;0.12;-0.48;-0.19;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;24.88;33.60;-26.77;0.18;-0.82;-0.90;
0.85;-0.98;0.06;-0.48;-0.17;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;23.54;36.52;-26.22;0.20;-0.58;-0.75;
1.16;-0.49;-0.37;-0.48;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;7.87;-29.33;-55.00;0.37;-1.03;-0.89;
0.06;-0.61;1.10;-0.48;-0.19;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-89.39;-73.35;-68.54;0.36;-0.24;-1.13;
0.55;0.49;0.18;-0.47;-0.19;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-34.21;-4.02;-4.21;0.23;-0.09;-1.00;
0.24;-0.61;0.12;-0.47;-0.19;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-3.29;-0.67;5.73;0.16;-0.09;-0.99;
1.22;2.01;1.59;-0.46;-0.27;-0.92;0.00;0.00;0.00;0.00;0.00;0.00;6.52;-3.60;-2.80;0.20;-0.08;-0.98;
-0.06;-0.73;-0.18;-0.47;-0.18;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.00;0.12;0.21;-0.07;-0.96;
38.41;-174.39;20.91;-0.51;0.45;-0.37;0.00;0.00;0.00;0.00;0.00;0.00;0.37;0.24;0.18;0.21;-0.07;-0.96;
-16.83;8.84;21.65;-0.71;-0.59;-0.40;0.00;0.00;0.00;0.00;0.00;0.00;0.37;0.12;0.37;0.21;-0.07;-0.96;
-177.68;-41.34;-305.91;-0.48;-1.12;-0.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.18;0.55;0.20;-0.07;-0.96;
130.00;18.66;165.30;-0.57;-1.13;-0.73;0.00;0.00;0.00;0.00;0.00;0.00;0.18;0.55;0.37;0.21;-0.07;-0.97;
103.35;57.01;177.26;-0.61;-0.49;-0.57;0.00;0.00;0.00;0.00;0.00;0.00;0.43;0.24;-0.18;0.21;-0.08;-0.97;
23.84;37.26;2.68;-0.69;-0.16;-0.68;0.00;0.00;0.00;0.00;0.00;0.00;0.55;0.24;0.12;0.21;-0.08;-0.97;
-274.45;-56.04;-463.17;-0.43;-0.40;-0.73;0.00;0.00;0.00;0.00;0.00;0.00;0.79;-0.06;0.73;0.21;-0.08;-0.97;
-27.13;18.72;-41.77;-0.57;-0.78;-0.74;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.12;0.30;0.20;-0.07;-0.96;
154.21;20.00;158.66;-0.55;-0.79;-0.70;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.06;-0.30;0.21;-0.08;-0.97;
55.61;17.74;36.46;-0.54;-0.64;-0.65;0.00;0.00;0.00;0.00;0.00;0.00;0.30;-0.12;0.12;0.21;-0.07;-0.97;
127.13;-13.78;168.17;-0.50;-0.68;-0.61;0.00;0.00;0.00;0.00;0.00;0.00;0.18;-0.06;0.06;0.20;-0.08;-0.96;
-129.76;-142.01;-155.12;-0.63;0.45;-0.92;0.00;0.00;0.00;0.00;0.00;0.00;0.91;-0.37;0.67;0.20;-0.08;-0.97;
371.89;463.41;-306.71;-1.04;0.01;-2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.43;0.12;0.20;-0.09;-0.97;
-55.49;-2.01;-94.02;-0.07;-1.56;-0.59;0.00;0.00;0.00;0.00;0.00;0.00;0.30;0.18;0.24;0.20;-0.07;-0.97;
-3.78;-6.10;8.11;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.18;0.24;0.20;-0.08;-0.97;
-4.27;0.37;3.11;-0.44;-0.27;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;1.16;0.49;0.24;0.20;-0.08;-0.97;
-3.66;-1.95;1.22;-0.45;-0.27;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.18;0.00;-0.06;0.21;-0.08;-0.98;
0.18;-0.73;0.24;-0.44;-0.26;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.30;0.55;-0.12;0.21;-0.09;-0.97;
1.28;-1.16;-0.79;-0.45;-0.27;-0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.67;0.24;0.37;0.20;-0.08;-0.97;
5.37;0.79;-0.18;-0.44;-0.26;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.37;0.24;0.30;0.20;-0.08;-0.97;
0.79;0.85;0.18;-0.43;-0.27;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;0.91;0.18;0.43;0.20;-0.09;-0.97;
-0.18;-0.55;0.18;-0.44;-0.27;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.30;-0.30;0.21;-0.08;-0.97;
2.44;0.49;-1.16;-0.43;-0.26;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.67;0.12;0.43;0.20;-0.09;-0.97;
1.40;-0.12;-0.24;-0.44;-0.27;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.30;-0.37;-0.24;0.20;-0.09;-0.97;
0.98;0.12;-0.30;-0.44;-0.27;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.18;-0.18;0.18;0.20;-0.09;-0.97;
1.10;-0.55;0.79;-0.43;-0.27;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;1.04;-0.61;0.24;0.21;-0.08;-0.97;
-1.77;-1.10;0.43;-0.44;-0.28;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;0.61;-0.06;0.61;0.21;-0.08;-0.97;
-0.43;-0.37;0.24;-0.44;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.43;0.61;0.06;0.21;-0.09;-0.98;
-3.54;-0.12;1.40;-0.43;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.30;0.12;0.49;0.19;-0.08;-0.96;
4.88;-1.04;-0.67;-0.44;-0.28;-0.84;0.00;0.00;0.00;0.00;0.00;0.00;-0.98;0.79;1.77;0.20;-0.07;-0.96;
-3.90;-0.55;1.16;-0.43;-0.27;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.43;0.12;0.20;-0.08;-0.96;
-0.30;-0.06;-0.85;-0.43;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.30;-0.06;-0.06;0.20;-0.08;-0.97;
-0.37;-0.24;0.30;-0.44;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.43;0.55;0.24;0.21;-0.08;-0.97;
0.67;-0.18;-0.06;-0.44;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.30;-0.06;0.43;0.20;-0.09;-0.97;
0.30;-0.12;-0.12;-0.44;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.55;0.00;0.43;0.20;-0.08;-0.97;
0.55;-0.37;0.18;-0.44;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.61;-0.18;0.21;-0.08;-0.97;
-2.07;-0.67;0.55;-0.44;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.43;0.30;0.37;0.20;-0.08;-0.97;
-0.06;-0.49;-0.30;-0.44;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.24;0.20;-0.09;-0.96;
1.04;0.37;1.04;-0.44;-0.27;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.61;0.24;0.20;-0.08;-0.96;
-1.77;-0.79;0.24;-0.44;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;1.34;-0.18;0.43;0.20;-0.08;-0.97;
0.12;-0.37;0.00;-0.44;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.30;0.30;0.24;0.20;-0.09;-0.96;
1.04;-0.30;0.12;-0.43;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.37;-0.24;0.67;0.19;-0.09;-0.97;
-1.52;-2.20;1.16;-0.44;-0.28;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;-5.37;3.17;15.61;0.22;-0.08;-0.97;
-20.85;3.11;14.70;-0.44;-0.31;-0.83;0.00;0.00;0.00;0.00;0.00;0.00;1.46;0.55;-0.85;0.21;-0.07;-0.97;
-0.06;-0.79;0.12;-0.43;-0.28;-0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.85;-0.55;0.79;0.19;-0.08;-0.97;
2.74;-1.28;-0.79;-0.44;-0.29;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;0.18;0.37;-2.07;0.21;-0.09;-0.97;
-0.18;0.12;0.30;-0.43;-0.27;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-0.85;0.55;0.18;0.21;-0.08;-0.97;
-1.16;-0.24;0.61;-0.43;-0.28;-0.85;0.00;0.00;0.00;0.00;0.00;0.00;-0.24;0.98;-0.06;0.21;-0.08;-0.96;
-0.67;0.55;0.43;-0.43;-0.29;-0.85;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;0.24;0.12;0.20;-0.08;-0.96;
1.16;-1.28;-0.67;-0.42;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-8.23;3.60;14.21;0.15;-0.09;-0.98;
-3.05;0.37;-0.24;-0.42;-0.29;-0.84;0.00;0.00;0.00;0.00;0.00;0.00;5.37;-2.80;2.68;0.14;-0.12;-0.98;
0.61;-0.12;0.61;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-7.32;3.35;4.27;0.20;-0.09;-0.97;
-1.10;0.06;0.61;-0.43;-0.29;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;4.21;-1.16;1.22;0.28;-0.25;-0.96;
-1.77;-0.43;0.30;-0.42;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;1.28;0.91;0.24;0.19;-0.08;-0.98;
0.49;-0.98;0.12;-0.42;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-0.30;-0.06;0.18;0.21;-0.08;-0.97;
2.01;0.18;-0.06;-0.42;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-0.79;0.43;0.49;0.21;-0.07;-0.97;
-0.30;-0.79;0.43;-0.42;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-0.30;-0.06;0.67;0.20;-0.08;-0.97;
-0.30;-0.18;0.43;-0.42;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;2.50;0.55;0.55;0.20;-0.09;-0.97;
0.06;-0.61;0.18;-0.43;-0.28;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.00;0.12;0.21;-0.09;-0.98;
2.50;-0.91;-0.18;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-0.91;-0.67;3.05;0.23;-0.10;-0.96;
0.00;-0.43;0.18;-0.43;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-1.22;1.28;-0.85;0.20;-0.09;-0.98;
-2.20;-1.10;0.30;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;9.63;1.04;-2.32;0.22;-0.08;-0.94;
0.37;-0.55;0.61;-0.43;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;14.63;0.79;3.48;0.21;-0.10;-0.98;
-4.88;-2.44;2.32;-0.44;-0.29;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;4.45;0.06;-7.87;0.20;-0.18;-0.96;
-0.79;0.12;0.00;0.21;-0.16;-0.96;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;-0.55;-0.06;0.20;-0.16;-0.97;
2.07;-0.73;-0.37;-0.42;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;16.83;3.05;6.16;0.21;-0.17;-0.95;
-1.89;0.00;1.10;-0.43;-0.28;-0.85;0.00;0.00;0.00;0.00;0.00;0.00;-6.46;-4.94;-4.09;0.20;-0.17;-0.98;
0.00;0.06;0.18;-0.43;-0.29;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.49;1.40;0.61;0.20;-0.19;-0.94;
0.43;-0.24;0.00;-0.42;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-3.23;-0.61;-2.13;0.20;-0.17;-0.96;
0.85;0.06;0.37;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-1.89;0.37;-0.12;0.21;-0.17;-0.96;
0.67;-0.37;-0.79;-0.42;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-4.39;-0.61;-1.46;0.20;-0.17;-0.96;
-3.72;-0.55;1.40;-0.42;-0.29;-0.85;0.00;0.00;0.00;0.00;0.00;0.00;-4.09;0.61;0.30;0.20;-0.17;-0.97;
-0.43;-0.98;-0.30;-0.43;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-1.16;-0.30;-0.18;0.20;-0.16;-0.95;
-0.91;-0.06;0.30;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.43;-0.06;-0.61;0.19;-0.16;-0.98;
-1.16;1.22;0.49;0.20;-0.16;-0.97;0.00;0.00;0.00;0.00;0.00;0.00;4.27;1.16;1.28;0.20;-0.17;-0.96;
0.55;0.30;-0.55;-0.43;-0.29;-0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.85;0.24;-0.24;0.20;-0.18;-0.96;
-0.18;-0.30;0.18;-0.43;-0.29;-0.85;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;0.49;0.12;0.20;-0.16;-0.97;
0.73;-0.24;0.24;-0.43;-0.29;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-1.22;-0.37;-0.30;0.19;-0.17;-0.95;
-0.73;-0.43;0.79;-0.43;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-0.55;0.00;-0.12;0.20;-0.18;-0.96;
-3.35;-0.55;1.10;-0.43;-0.29;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-2.99;0.43;-0.79;0.19;-0.17;-0.96;
4.88;-1.22;-2.13;-0.43;-0.29;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;-1.95;-2.68;-0.12;0.21;-0.16;-0.95;
-0.18;-0.67;0.61;-0.42;-0.29;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;8.78;1.59;2.44;0.21;-0.15;-0.95;
2.26;-0.73;-0.79;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.24;1.46;1.34;0.20;-0.18;-0.97;
0.00;-0.18;-0.18;-0.43;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.37;0.12;0.20;-0.17;-0.96;
1.52;-0.55;-0.55;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.43;0.91;0.19;-0.16;-0.96;
0.49;-1.04;-0.37;-0.42;-0.29;-0.87;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.37;0.30;0.67;0.19;-0.17;-0.97;
14.76;-1.95;0.24;0.21;-0.17;-0.94;0.00;0.00;0.00;0.00;0.00;0.00;-7.38;-0.06;-1.59;0.20;-0.17;-0.98;
-2.20;0.73;1.16;-0.43;-0.29;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;5.06;-0.55;1.52;0.19;-0.17;-0.96;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;6.22;2.20;6.52;0.26;-0.17;-0.95;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-5.00;-0.98;-1.77;0.20;-0.16;-0.95;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;1.95;0.30;0.49;0.20;-0.16;-0.96;
4.57;2.50;-0.79;-0.43;-0.28;-0.84;0.00;0.00;0.00;0.00;0.00;0.00;-1.95;-1.22;-0.91;0.19;-0.16;-0.95;
1.22;1.52;-1.52;-0.43;-0.28;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.12;1.10;0.20;-0.11;-0.97;
-21.40;0.12;-0.43;-0.37;-0.23;-0.82;0.00;0.00;0.00;0.00;0.00;0.00;1.52;0.85;1.89;0.20;-0.12;-0.98;
74.33;-17.87;-43.78;-0.49;-0.42;-1.45;0.00;0.00;0.00;0.00;0.00;0.00;-19.15;-22.74;-27.80;0.13;0.08;-0.30;
3.48;-4.76;-2.56;-0.45;-0.26;-0.90;0.00;0.00;0.00;0.00;0.00;0.00;75.12;4.39;3.17;0.20;-0.12;-0.95;
3.11;-0.91;-0.49;-0.43;-0.25;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;-5.06;-0.24;-0.30;0.20;-0.12;-0.95;
-19.88;-3.54;19.15;-0.44;-0.24;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-1.77;0.24;0.24;0.20;-0.11;-0.97;
0.24;0.49;0.30;-0.44;-0.24;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-0.79;0.73;-0.37;0.20;-0.10;-0.98;
-0.30;-0.12;0.12;-0.43;-0.25;-0.89;0.00;0.00;0.00;0.00;0.00;0.00;0.79;-0.18;0.43;0.20;-0.11;-0.96;
0.24;-1.04;-0.18;-0.43;-0.25;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.43;0.06;0.43;0.20;-0.09;-0.98;
-0.37;-0.73;0.24;-0.44;-0.24;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;2.38;0.67;0.91;0.21;-0.11;-0.97;
0.00;-0.30;-0.12;-0.44;-0.24;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;0.55;-0.43;0.20;-0.10;-0.97;
0.30;-0.55;0.00;-0.43;-0.25;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.18;-0.67;0.12;0.21;-0.10;-0.97;
0.00;-0.61;-0.06;-0.43;-0.24;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.18;-0.06;0.20;-0.10;-0.97;
-0.18;-0.91;0.24;-0.44;-0.24;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;2.62;-0.12;0.12;0.21;-0.10;-0.96;
0.06;-0.73;0.12;-0.43;-0.25;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;5.67;0.55;0.30;0.20;-0.10;-0.95;
0.30;-0.43;-0.12;-0.43;-0.24;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;1.46;0.49;0.37;0.20;-0.11;-0.97;
0.12;-0.12;0.30;-0.43;-0.24;-0.86;0.00;0.00;0.00;0.00;0.00;0.00;2.07;0.30;0.49;0.20;-0.11;-0.96;
0.12;-0.06;0.30;-0.44;-0.25;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;0.91;0.00;0.12;0.21;-0.10;-0.96;
0.55;-0.43;0.18;-0.43;-0.24;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;-0.55;0.30;0.00;0.20;-0.11;-0.97;
0.43;-1.04;0.12;-0.43;-0.24;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;-0.79;-0.18;0.00;0.20;-0.09;-0.97;
0.55;-0.98;0.49;-0.43;-0.24;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;1.34;0.30;-2.38;0.20;-0.10;-0.97;
-55.79;-4.09;-21.16;-0.40;0.11;-0.77;0.00;0.00;0.00;0.00;0.00;0.00;-68.54;-7.62;-7.80;0.21;-0.16;-0.98;
1.34;-0.24;0.00;-0.40;-0.28;-0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.00;0.06;0.20;-0.11;-0.96;
0.24;-0.55;0.06;-0.40;-0.28;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;-0.06;-0.12;0.18;0.20;-0.13;-0.96;
