-3.41;3.78;-1.65;-0.78;0.01;0.66;
0.18;0.06;0.37;-0.79;0.01;0.66;
2.74;-2.56;2.20;-0.79;0.02;0.66;
0.06;0.30;0.37;-0.79;0.02;0.68;
-2.99;3.35;-1.65;-0.79;0.01;0.65;
-0.73;1.22;0.24;-0.78;0.01;0.68;
-4.88;5.18;-2.74;-0.77;0.01;0.64;
-0.55;0.79;0.06;-0.79;0.02;0.66;
-0.79;1.28;0.00;-0.79;0.02;0.66;
-0.49;0.79;0.61;-0.79;0.01;0.66;
0.06;0.24;0.00;-0.79;0.02;0.66;
-0.91;0.61;0.73;-0.78;0.02;0.67;
0.06;0.85;0.30;-0.78;0.01;0.67;
-0.79;0.24;0.43;-0.79;0.01;0.66;
-0.49;0.49;0.24;-0.79;0.02;0.67;
1.83;-2.44;2.01;-0.78;0.02;0.67;
0.67;-0.85;0.79;-0.79;0.02;0.67;
0.30;-0.61;0.18;-0.79;0.02;0.67;
1.34;-1.95;2.01;-0.78;0.02;0.67;
0.12;-0.12;1.04;-0.79;0.02;0.67;
0.55;-0.67;1.59;-0.78;0.01;0.67;
-0.18;0.06;0.67;-0.79;0.02;0.67;
-0.49;0.49;0.24;-0.79;0.02;0.67;
-0.61;0.79;0.18;-0.79;0.01;0.67;
-0.73;0.30;0.61;-0.80;0.02;0.67;
-0.73;0.85;0.12;-0.79;0.02;0.68;
-0.30;0.79;0.30;-0.78;0.02;0.67;
0.00;-0.06;0.43;-0.78;0.02;0.66;
-0.12;-0.06;0.61;-0.78;0.02;0.67;
0.06;0.30;0.85;-0.79;0.02;0.67;
-1.04;0.67;0.49;-0.78;0.01;0.67;
-0.43;0.55;0.55;-0.78;0.01;0.66;
-0.18;0.43;0.61;-0.79;0.02;0.65;
-2.56;2.93;-1.46;-0.79;0.03;0.68;
-0.73;1.34;0.00;-0.79;0.02;0.67;
-3.48;2.87;-1.65;-0.78;0.01;0.67;
-1.04;0.55;-0.30;-0.79;0.01;0.67;
7.32;-7.93;5.00;-0.80;0.02;0.67;
0.00;0.67;-0.12;-0.79;0.01;0.67;
-22.13;25.61;-12.07;-0.72;0.03;0.59;
-0.61;2.13;-0.24;-0.78;0.02;0.66;
-21.10;22.74;-11.65;-0.74;0.01;0.59;
-3.11;3.60;-1.10;-0.78;0.03;0.68;
-2.26;1.89;-0.98;-0.74;0.02;0.59;
-2.13;3.72;-0.98;-0.78;0.02;0.66;
2.32;-3.11;1.28;-0.82;0.02;0.74;
2.99;-2.68;2.44;-0.80;0.02;0.68;
-8.17;9.27;-4.02;-0.78;0.03;0.67;
-2.99;4.21;-1.46;-0.79;0.02;0.68;
45.18;-50.55;24.15;-0.75;-0.03;0.70;
3.17;-4.09;2.87;-0.80;0.02;0.69;
10.91;-11.95;6.65;-0.82;0.04;0.71;
1.28;-1.22;1.16;-0.79;0.02;0.67;
1.89;-2.93;2.07;-0.79;0.02;0.68;
-0.85;0.73;0.06;-0.79;0.02;0.67;
-0.49;0.67;-0.30;-0.78;0.03;0.66;
-0.06;0.67;0.06;-0.78;0.02;0.67;
-0.43;0.30;0.24;-0.79;0.01;0.67;
1.04;-0.85;0.73;-0.78;0.02;0.67;
-0.91;1.22;-0.12;-0.79;0.02;0.67;
0.91;-0.43;0.91;-0.79;0.02;0.67;
-0.24;0.49;0.37;-0.78;0.02;0.67;
0.37;0.12;0.73;-0.79;0.03;0.67;
-0.79;0.85;0.43;-0.79;0.02;0.68;
-0.43;0.55;0.37;-0.79;0.02;0.66;
-0.43;0.79;0.18;-0.78;0.02;0.67;
-0.06;0.00;0.30;-0.78;0.02;0.67;
-0.12;0.24;0.55;-0.79;0.03;0.66;
-0.67;0.98;0.24;-0.79;0.02;0.67;
-0.49;0.37;0.43;-0.78;0.02;0.66;
0.43;0.79;0.06;-0.79;0.03;0.67;
-0.24;0.12;0.61;-0.79;0.02;0.67;
-0.37;0.49;0.73;-0.78;0.02;0.67;
-0.30;0.49;0.30;-0.78;0.01;0.67;
-0.37;0.18;0.79;-0.79;0.02;0.66;
0.49;0.55;0.18;-0.79;0.02;0.66;
-0.18;0.43;0.24;-0.79;0.02;0.68;
-0.06;0.43;0.55;-0.79;0.02;0.67;
-0.73;0.85;-0.06;-0.79;0.02;0.67;
