0.06;-0.43;0.12;-0.10;-0.09;-0.99;0.37;0.18;0.61;0.14;0.05;-0.99;
-0.61;0.06;0.24;-0.10;-0.09;-0.98;0.61;0.61;0.49;0.15;0.05;-0.99;
0.43;-0.43;-0.12;-0.10;-0.09;-0.98;0.12;0.06;0.24;0.14;0.05;-0.99;
-0.61;-0.30;-0.18;-0.10;-0.09;-0.98;1.83;-0.30;0.06;0.15;0.05;-0.99;
0.00;0.00;0.12;-0.10;-0.10;-0.99;0.37;0.30;-0.12;0.14;0.05;-0.99;
-1.28;-0.61;0.30;-0.10;-0.08;-0.99;0.37;0.85;0.24;0.15;0.05;-0.98;
-0.61;-0.55;0.12;-0.10;-0.09;-0.98;0.24;0.18;0.55;0.14;0.05;-0.99;
-0.43;-0.49;-0.06;-0.11;-0.09;-1.00;0.24;0.30;0.43;0.14;0.05;-0.97;
-0.24;-0.06;0.18;-0.10;-0.09;-0.99;0.55;0.98;0.18;0.14;0.05;-0.98;
-0.37;-0.30;0.00;-0.10;-0.09;-0.98;0.61;0.49;0.18;0.14;0.05;-0.99;
-0.30;-0.18;0.12;-0.10;-0.09;-0.98;0.61;0.61;0.61;0.15;0.05;-0.99;
-0.06;-0.37;0.00;-0.10;-0.09;-0.99;0.43;0.49;0.37;0.14;0.04;-0.99;
0.49;0.06;-0.43;-0.10;-0.09;-0.99;0.00;0.37;0.24;0.15;0.05;-0.98;
-0.79;-0.18;0.37;-0.10;-0.08;-0.99;0.91;0.43;0.00;0.15;0.05;-1.00;
-0.55;-0.12;0.00;-0.10;-0.09;-0.98;0.55;0.37;0.49;0.14;0.05;-0.99;
-4.88;0.24;1.28;-0.10;-0.09;-1.00;3.90;0.73;-0.18;0.14;0.06;-1.00;
-0.61;0.06;-0.06;-0.10;-0.09;-1.00;0.67;0.18;0.18;0.15;0.06;-0.98;
-0.49;0.18;0.61;-0.09;-0.11;-0.94;-0.73;-0.37;-0.18;0.14;0.06;-0.98;
-0.12;-0.06;-0.06;-0.11;-0.09;-0.99;0.79;0.37;0.24;0.15;0.05;-0.99;
-1.89;0.00;0.85;-0.10;-0.09;-0.99;2.32;1.04;0.30;0.14;0.06;-0.98;
-0.43;-0.18;0.12;-0.10;-0.09;-0.98;0.06;0.37;0.12;0.15;0.06;-0.99;
-0.79;-0.37;0.06;-0.09;-0.09;-0.98;0.18;-0.61;-0.06;0.14;0.06;-0.99;
-0.55;0.12;-0.06;-0.10;-0.09;-0.98;0.43;-0.06;0.43;0.15;0.05;-0.98;
-0.49;0.18;0.06;-0.10;-0.09;-0.98;0.06;0.24;0.43;0.15;0.05;-0.99;
-0.30;-0.06;-0.06;-0.09;-0.09;-0.99;0.12;-0.30;0.18;0.14;0.05;-0.98;
-0.85;-0.18;0.43;-0.10;-0.09;-0.99;0.00;0.24;0.61;0.15;0.05;-0.98;
2.13;-0.98;-0.37;-0.10;-0.10;-0.97;-0.18;0.30;0.06;0.14;0.05;-0.99;
-0.67;-0.12;0.06;-0.10;-0.09;-0.99;0.55;0.49;0.61;0.15;0.05;-0.99;
-0.85;0.30;0.37;-0.10;-0.10;-0.98;0.37;0.00;0.06;0.14;0.05;-0.99;
-0.79;-0.49;-0.06;-0.10;-0.09;-0.99;0.61;0.30;0.18;0.15;0.05;-0.99;
-0.91;-0.55;0.24;-0.10;-0.09;-0.99;0.30;-0.18;0.24;0.15;0.05;-0.98;
4.45;-0.43;-0.43;-0.10;-0.09;-0.98;-0.67;-1.34;3.48;0.15;0.06;-0.98;
-0.67;0.06;0.06;-0.10;-0.09;-0.97;0.55;0.37;0.06;0.15;0.06;-0.99;
2.01;-0.24;0.30;-0.10;-0.08;-0.99;0.55;0.00;0.49;0.15;0.05;-0.99;
1.04;0.30;-0.06;-0.09;-0.10;-0.99;0.06;-0.37;0.06;0.14;0.05;-0.99;
-1.28;0.12;0.12;-0.09;-0.10;-0.99;2.50;0.85;-1.04;0.15;0.06;-0.99;
-0.06;1.22;-0.18;-0.09;-0.10;-1.01;0.30;-0.24;0.30;0.14;0.05;-0.99;
-3.23;-5.06;-5.18;0.00;-0.11;-0.94;-1.10;-0.12;-0.18;0.14;0.06;-0.98;
-0.24;-0.06;0.00;-0.10;-0.09;-0.99;0.00;-0.06;0.00;0.14;0.06;-0.99;
-0.55;0.18;0.00;-0.10;-0.10;-0.99;0.55;0.73;0.61;0.15;0.06;-0.99;
-0.67;-0.06;0.18;-0.09;-0.09;-0.99;0.43;0.43;0.24;0.14;0.05;-0.99;
-0.49;-0.18;-0.18;-0.10;-0.10;-0.99;-0.18;0.24;0.79;0.15;0.05;-0.99;
-0.98;-0.43;0.49;-0.10;-0.09;-0.99;-0.79;0.85;0.37;0.15;0.05;-0.99;
-3.05;-2.87;2.62;-0.11;-0.09;-1.02;0.79;0.55;0.12;0.14;0.05;-0.99;
-3.66;-1.46;1.77;-0.06;-0.03;-0.98;-0.18;0.67;1.52;0.14;0.05;-0.98;
-6.46;-6.10;-5.91;-0.10;-0.10;-1.04;7.68;3.23;2.07;0.15;0.03;-0.98;
-3.41;-7.38;11.40;-0.17;0.05;-1.02;1.10;0.61;6.89;0.15;0.04;-0.99;
0.55;-0.30;-0.06;-0.09;-0.09;-0.99;1.28;1.04;0.00;0.15;0.04;-0.99;
0.55;-0.30;-0.12;-0.09;-0.08;-0.99;0.12;0.12;0.37;0.15;0.03;-0.98;
-0.73;1.59;-0.61;-0.08;-0.12;-0.95;-2.13;-0.12;-0.06;0.14;0.04;-0.99;
-0.49;-0.12;0.12;-0.10;-0.09;-0.99;0.49;0.43;0.49;0.14;0.04;-0.99;
-0.73;-0.06;-0.06;-0.09;-0.09;-0.99;0.43;0.06;-0.37;0.15;0.04;-0.99;
0.12;-0.30;0.06;-0.10;-0.08;-0.98;1.22;0.24;0.06;0.15;0.04;-0.99;
0.18;-0.30;-0.12;-0.10;-0.08;-1.00;0.73;-0.06;0.18;0.15;0.04;-0.99;
0.24;-0.49;0.18;-0.10;-0.09;-0.99;0.61;0.30;0.55;0.16;0.04;-0.99;
-0.61;-2.62;1.10;-0.09;-0.08;-1.00;1.34;0.55;0.55;0.14;0.05;-0.98;
-0.73;-0.30;0.06;-0.11;-0.08;-0.99;0.24;-0.18;0.00;0.15;0.03;-0.98;
0.30;-0.18;-0.18;-0.10;-0.09;-0.99;0.37;0.37;0.12;0.15;0.04;-0.98;
-0.37;-0.18;-0.30;-0.10;-0.09;-0.99;-0.55;0.43;0.55;0.15;0.04;-0.99;
-0.37;0.37;0.24;-0.09;-0.08;-0.98;0.67;0.37;0.30;0.15;0.05;-0.99;
-0.43;0.00;0.85;-0.10;-0.08;-0.99;0.30;0.18;0.37;0.15;0.03;-0.99;
-0.37;0.00;0.73;-0.10;-0.09;-0.98;0.61;-0.24;0.18;0.15;0.03;-0.98;
0.12;-0.30;0.30;-0.10;-0.09;-0.98;0.06;0.30;0.24;0.15;0.04;-0.99;
-0.43;0.00;-0.18;-0.10;-0.09;-0.99;-0.18;0.12;0.24;0.15;0.04;-0.99;
-1.71;0.24;-0.30;-0.09;-0.08;-0.99;1.59;0.49;0.06;0.14;0.06;-1.00;
-0.85;0.06;-0.12;-0.10;-0.08;-0.99;0.85;-0.12;0.12;0.14;0.03;-0.99;
-0.37;-0.18;0.55;-0.10;-0.08;-0.99;0.98;-0.06;0.55;0.16;0.03;-0.99;
-0.79;-0.61;0.24;-0.10;-0.09;-0.99;0.30;-0.06;-0.24;0.15;0.04;-0.99;
