0.37;0.24;0.18;-0.69;-0.73;-0.04;
0.30;0.30;-0.06;-0.68;-0.73;-0.03;
0.61;-0.37;0.00;-0.68;-0.73;-0.03;
0.37;0.24;0.06;-0.69;-0.72;-0.03;
0.12;-0.30;-0.12;-0.69;-0.73;-0.04;
0.00;-0.12;-0.12;-0.69;-0.73;-0.04;
0.55;-0.06;-0.12;-0.68;-0.72;-0.04;
0.24;-0.67;0.18;-0.69;-0.73;-0.04;
0.06;-0.55;-0.37;-0.68;-0.73;-0.04;
0.67;-0.12;0.12;-0.68;-0.73;-0.03;
0.18;0.06;-0.24;-0.68;-0.72;-0.04;
0.30;-0.24;-0.30;-0.68;-0.73;-0.03;
0.43;0.00;-0.67;-0.68;-0.73;-0.04;
0.30;0.24;0.18;-0.69;-0.73;-0.04;
0.24;-0.18;0.00;-0.69;-0.73;-0.04;
-0.12;-0.18;-0.12;-0.68;-0.72;-0.05;
0.91;0.06;-0.06;-0.68;-0.73;-0.04;
-0.30;-0.06;-0.30;-0.68;-0.73;-0.04;
0.06;0.06;0.18;-0.68;-0.73;-0.03;
-0.37;-0.24;0.37;-0.68;-0.72;-0.03;
0.55;0.06;0.12;-0.69;-0.73;-0.05;
-0.12;-0.12;-0.55;-0.68;-0.72;-0.04;
0.30;-0.18;-0.61;-0.68;-0.73;-0.05;
0.18;-0.55;-0.30;-0.69;-0.73;-0.04;
0.49;-0.12;-0.12;-0.68;-0.72;-0.04;
0.55;-0.24;0.00;-0.69;-0.73;-0.02;
0.00;-0.12;0.00;-0.69;-0.73;-0.03;
7.50;-27.87;11.04;-0.76;-0.64;0.20;
-5.67;-13.84;-0.55;-0.70;-0.77;-0.08;
0.12;-2.93;0.73;-0.70;-0.73;-0.05;
0.85;-0.91;1.10;-0.69;-0.72;-0.02;
-0.30;0.67;0.06;-0.69;-0.73;-0.02;
-0.37;1.16;0.12;-0.69;-0.72;-0.03;
0.98;-0.06;-0.24;-0.68;-0.73;-0.01;
