0.24;0.00;0.30;0.65;0.78;0.08;0.24;-0.55;-0.30;-0.06;0.99;-0.04;-0.24;-0.43;-0.91;-0.16;-0.62;-0.74;-0.12;-0.67;0.12;-0.29;0.35;-0.88;1.10;-0.79;0.91;0.00;0.11;-0.95;-0.49;0.98;1.28;0.02;0.25;0.96;-0.24;0.24;0.24;-0.24;0.29;-0.92;
-0.43;-1.04;0.49;0.64;0.78;0.09;1.46;0.30;-0.18;-0.07;0.98;-0.04;0.73;-0.67;-1.34;-0.16;-0.61;-0.75;0.24;-0.55;0.30;-0.29;0.36;-0.88;0.67;-1.28;-0.12;-0.01;0.12;-0.96;-0.55;0.73;2.20;0.02;0.25;0.95;0.61;-0.30;-0.37;-0.24;0.29;-0.93;
-0.61;-0.73;-0.43;0.64;0.77;0.09;0.37;-0.12;0.12;-0.06;0.98;-0.04;-0.12;-0.61;-0.06;-0.17;-0.61;-0.74;0.43;-0.98;0.18;-0.28;0.35;-0.89;-0.49;0.12;0.55;-0.01;0.13;-0.96;-0.30;0.73;1.52;0.02;0.25;0.96;0.12;-0.30;0.37;-0.24;0.29;-0.93;
-0.49;-0.24;0.18;0.65;0.78;0.09;0.67;1.04;0.30;-0.06;0.98;-0.05;-0.43;-1.04;-0.91;-0.17;-0.62;-0.75;1.04;-0.85;0.30;-0.28;0.35;-0.88;0.18;-0.24;0.43;0.00;0.11;-0.95;-0.30;0.67;1.46;0.02;0.25;0.96;0.24;0.49;0.24;-0.24;0.28;-0.93;
-0.85;-0.79;0.37;0.65;0.78;0.09;0.61;0.49;0.18;-0.06;0.99;-0.03;0.00;-0.98;-0.98;-0.16;-0.61;-0.74;0.85;-0.37;0.00;-0.29;0.35;-0.88;0.67;-0.18;-0.37;-0.02;0.11;-0.97;-0.30;0.24;1.52;0.02;0.25;0.96;0.24;-0.12;0.12;-0.24;0.29;-0.92;
-0.43;-0.30;0.18;0.64;0.77;0.09;0.37;-0.30;-0.24;-0.07;0.99;-0.04;-0.30;-0.06;-1.40;-0.17;-0.61;-0.75;0.18;-1.40;-0.24;-0.29;0.35;-0.89;1.16;-0.73;0.30;-0.01;0.12;-0.95;0.30;0.37;1.22;0.03;0.24;0.96;0.18;-0.30;0.06;-0.24;0.29;-0.92;
-0.43;0.30;-0.43;0.65;0.78;0.09;0.00;-0.24;-0.37;-0.07;0.98;-0.05;0.12;-0.85;-0.85;-0.16;-0.60;-0.75;0.06;-0.61;0.18;-0.28;0.35;-0.89;-0.30;-0.49;0.30;-0.02;0.11;-0.96;-0.43;0.73;1.59;0.03;0.25;0.97;0.12;0.18;0.24;-0.24;0.28;-0.93;
-0.49;-0.30;-0.55;0.65;0.78;0.09;0.61;0.37;-0.30;-0.06;0.99;-0.04;-0.30;-0.98;-1.28;-0.16;-0.61;-0.75;0.61;-1.04;0.79;-0.29;0.35;-0.88;0.18;-0.12;0.30;-0.01;0.12;-0.95;-0.24;0.55;1.65;0.01;0.26;0.95;0.43;0.85;0.06;-0.24;0.29;-0.92;
-0.67;-0.61;-0.18;0.65;0.78;0.09;0.49;0.37;0.73;-0.06;0.98;-0.03;-0.30;-0.73;-1.65;-0.16;-0.61;-0.75;0.30;-0.06;0.43;-0.29;0.35;-0.89;0.37;-0.91;0.12;-0.00;0.11;-0.95;0.37;0.85;1.34;0.03;0.25;0.96;0.37;0.18;0.06;-0.24;0.29;-0.93;
-0.67;-0.85;-0.12;0.65;0.78;0.08;0.30;0.85;0.49;-0.07;0.98;-0.03;-0.37;-0.37;-1.22;-0.17;-0.61;-0.75;0.49;-0.24;0.12;-0.30;0.36;-0.88;-1.16;0.18;0.43;-0.01;0.12;-0.96;0.30;0.98;1.71;0.02;0.25;0.95;0.18;0.43;-0.18;-0.24;0.29;-0.93;
