-0.55;0.00;0.37;-0.05;-0.37;-0.92;0.18;0.30;0.37;0.02;-0.12;-1.01;0.06;-0.37;-1.40;0.13;-0.42;0.92;0.37;-0.61;0.30;0.16;0.17;0.97;0.00;-0.37;0.61;0.01;-0.26;1.01;0.55;0.61;1.28;0.04;0.59;0.78;0.12;-0.06;-0.24;-0.23;0.13;-0.96;
-0.12;-0.61;0.37;-0.07;-0.36;-0.92;0.30;0.12;0.12;0.02;-0.11;-1.00;0.00;0.06;-0.67;0.13;-0.42;0.92;0.37;-0.73;-0.12;0.17;0.18;0.96;0.18;-0.85;0.12;0.00;-0.25;1.01;0.00;0.67;1.22;0.03;0.60;0.80;-0.12;0.06;0.37;-0.23;0.13;-0.97;
-0.12;0.30;0.18;-0.07;-0.37;-0.92;0.18;0.00;0.06;0.02;-0.11;-1.01;0.43;-0.43;-0.98;0.14;-0.42;0.92;0.18;-0.73;0.43;0.17;0.18;0.96;-0.37;-0.37;0.24;0.01;-0.26;1.01;0.30;0.85;1.65;0.03;0.59;0.80;-0.06;0.00;-0.24;-0.24;0.12;-0.97;
0.24;0.30;-0.30;-0.07;-0.36;-0.93;0.43;0.43;-0.18;0.02;-0.11;-1.01;-0.61;-0.37;-0.85;0.14;-0.42;0.93;0.49;-0.49;0.61;0.17;0.17;0.97;0.43;-0.24;0.18;0.01;-0.25;1.02;0.00;0.55;1.52;0.03;0.60;0.80;0.37;0.00;-0.18;-0.24;0.12;-0.96;
0.06;-0.73;-0.79;-0.06;-0.36;-0.93;0.49;-0.06;0.30;0.02;-0.11;-0.99;-0.06;-0.55;-0.43;0.15;-0.42;0.93;0.00;-0.85;0.43;0.17;0.17;0.97;0.37;-0.85;0.37;0.00;-0.25;1.00;0.00;0.43;1.10;0.03;0.59;0.80;0.37;0.30;0.06;-0.23;0.13;-0.96;
-0.61;-0.12;0.06;-0.06;-0.37;-0.92;0.24;0.00;0.12;0.02;-0.11;-1.00;0.12;-0.49;-1.65;0.14;-0.43;0.93;0.24;-0.55;0.06;0.17;0.18;0.96;0.79;-0.30;0.30;0.00;-0.26;1.00;0.06;0.24;1.83;0.03;0.59;0.80;0.49;-0.43;-0.12;-0.23;0.13;-0.96;
-0.73;-0.06;-0.06;-0.07;-0.37;-0.92;0.49;0.30;0.37;0.02;-0.11;-1.00;-0.12;-0.18;-0.85;0.15;-0.43;0.93;0.37;-0.55;0.06;0.17;0.19;0.96;0.06;-0.06;0.24;0.00;-0.26;1.01;-0.06;0.49;1.83;0.03;0.59;0.79;0.12;0.30;-0.37;-0.23;0.12;-0.96;
-0.06;-0.49;0.18;-0.06;-0.37;-0.92;0.43;-0.18;0.18;0.02;-0.11;-1.00;-0.37;-0.06;-1.16;0.13;-0.42;0.93;0.37;-0.24;0.00;0.18;0.18;0.97;0.67;-0.24;0.12;0.01;-0.26;1.02;-0.06;0.49;1.52;0.03;0.59;0.79;-0.12;-0.18;0.12;-0.24;0.12;-0.96;
-0.18;-0.06;0.12;-0.07;-0.37;-0.93;0.67;0.00;0.30;0.01;-0.12;-1.00;-0.43;-0.12;-0.98;0.14;-0.42;0.91;0.79;-0.24;-0.12;0.17;0.18;0.96;0.30;-0.18;0.55;0.01;-0.25;1.02;0.00;1.22;1.28;0.03;0.59;0.80;0.06;0.18;-0.37;-0.24;0.13;-0.96;
-0.30;-0.24;0.00;-0.07;-0.37;-0.93;0.55;0.61;0.37;0.02;-0.11;-1.00;0.18;0.00;-0.98;0.14;-0.43;0.92;0.06;-0.79;0.06;0.18;0.18;0.97;0.00;-0.67;0.37;0.01;-0.25;1.01;0.00;0.67;1.22;0.03;0.60;0.79;0.00;0.24;0.00;-0.23;0.12;-0.97;
