1.59;0.30;0.55;0.93;0.21;-0.33;1.52;0.12;0.18;0.93;0.23;-0.35;-2.07;-1.77;-0.06;0.93;0.22;-0.34;
0.24;-0.37;-0.18;0.93;0.22;-0.33;0.61;-0.24;0.73;0.93;0.23;-0.34;1.46;-0.67;0.00;0.93;0.23;-0.35;
0.61;-1.65;-3.66;0.93;0.22;-0.34;0.73;-2.07;-1.22;0.93;0.22;-0.34;2.13;-2.38;-1.95;0.93;0.23;-0.34;
12.44;18.90;11.59;0.94;0.29;-0.36;15.98;10.55;-8.84;0.95;0.29;-0.36;-2.62;-2.13;-20.73;0.95;0.22;-0.35;
10.06;-5.18;-23.17;0.92;0.26;-0.34;16.46;-3.90;-21.46;0.91;0.23;-0.36;8.35;-3.78;-17.80;0.90;0.18;-0.36;
10.43;20.61;12.74;0.93;0.30;-0.38;6.95;6.22;1.46;0.94;0.31;-0.39;-1.16;-11.95;-11.46;0.96;0.30;-0.38;
12.07;30.85;12.20;0.92;0.31;-0.37;9.76;20.06;-0.18;0.93;0.26;-0.38;-3.54;2.56;-1.34;0.94;0.24;-0.37;
15.43;14.39;-4.70;0.92;0.27;-0.30;19.82;18.48;-5.37;0.94;0.25;-0.32;18.60;16.95;-7.20;0.93;0.25;-0.34;
-5.43;-6.22;1.71;0.93;0.26;-0.30;1.34;0.79;1.40;0.92;0.25;-0.30;6.89;5.12;0.12;0.92;0.27;-0.32;
-4.27;-4.94;1.10;0.93;0.26;-0.31;-2.44;-3.78;0.30;0.93;0.24;-0.31;-1.16;-0.91;-0.12;0.92;0.25;-0.31;
-1.95;-1.40;1.65;0.93;0.26;-0.32;1.22;-1.10;-0.37;0.93;0.26;-0.32;-1.46;-1.89;-0.91;0.93;0.25;-0.33;
0.49;-0.73;0.18;0.94;0.25;-0.31;0.06;-0.91;-0.91;0.93;0.26;-0.33;2.07;-0.43;-1.40;0.92;0.25;-0.33;
0.73;-0.12;-0.49;0.93;0.24;-0.31;1.34;0.06;0.91;0.92;0.25;-0.32;0.91;-0.61;0.18;0.93;0.26;-0.32;
0.73;-1.34;-3.11;0.93;0.26;-0.33;-0.61;-1.46;-2.26;0.93;0.25;-0.33;0.61;-0.73;-0.91;0.93;0.25;-0.32;
4.82;1.89;-0.79;0.92;0.28;-0.33;0.61;0.98;-5.91;0.92;0.25;-0.32;-0.06;1.65;-2.87;0.93;0.24;-0.31;
0.67;2.74;1.04;0.93;0.26;-0.30;6.34;5.43;-0.43;0.94;0.24;-0.31;2.38;3.78;1.22;0.94;0.25;-0.30;
-1.10;0.73;2.74;0.93;0.22;-0.31;4.27;5.18;4.82;0.93;0.25;-0.30;3.96;5.43;2.07;0.94;0.25;-0.31;
6.16;3.41;2.80;0.94;0.26;-0.29;8.96;5.98;-2.38;0.91;0.26;-0.31;4.21;4.70;-5.55;0.93;0.23;-0.32;
0.98;-3.29;-0.67;0.93;0.27;-0.30;0.49;-1.34;-5.55;0.93;0.28;-0.30;6.71;1.16;-7.44;0.93;0.25;-0.30;
-5.12;-4.27;2.32;0.94;0.24;-0.30;-1.95;-2.56;5.12;0.93;0.24;-0.30;-0.18;-0.67;4.15;0.93;0.26;-0.31;
1.77;-1.46;-0.98;0.93;0.25;-0.32;0.43;-2.50;-1.46;0.94;0.26;-0.32;-0.55;-2.74;-3.17;0.93;0.24;-0.32;
-0.43;-0.79;-1.22;0.93;0.24;-0.31;0.43;-1.52;2.26;0.94;0.24;-0.32;0.06;-0.61;1.40;0.93;0.26;-0.32;
1.52;-0.12;-0.18;0.94;0.27;-0.32;-1.65;-1.77;-0.85;0.94;0.25;-0.33;-2.62;-2.07;-0.24;0.94;0.24;-0.32;
0.61;-0.91;-0.91;0.93;0.25;-0.32;0.18;-0.61;-1.04;0.92;0.24;-0.32;-0.73;-0.98;0.85;0.93;0.25;-0.32;
0.49;1.10;1.16;0.92;0.25;-0.31;0.18;1.65;1.10;0.94;0.24;-0.32;0.55;1.16;2.38;0.94;0.25;-0.32;
2.26;0.49;-2.44;0.94;0.25;-0.31;3.54;-0.12;-2.87;0.94;0.25;-0.32;4.09;-0.24;-3.60;0.94;0.25;-0.32;
-3.96;0.24;4.70;0.93;0.22;-0.30;-3.29;0.55;9.09;0.94;0.23;-0.31;-2.32;-1.16;7.62;0.94;0.26;-0.31;
5.24;3.66;1.34;0.94;0.26;-0.31;11.04;3.41;0.00;0.95;0.27;-0.33;6.89;-1.65;-2.87;0.94;0.28;-0.33;
5.85;20.61;27.13;0.92;0.27;-0.31;6.16;20.24;22.50;0.92;0.30;-0.34;12.93;19.51;14.02;0.93;0.31;-0.36;
-9.94;-6.22;10.98;0.92;0.22;-0.25;1.65;7.74;15.30;0.93;0.24;-0.26;8.78;18.48;18.35;0.93;0.26;-0.28;
-11.95;-13.96;4.33;0.93;0.20;-0.31;-14.33;-13.90;9.82;0.92;0.23;-0.32;-13.78;-12.38;12.44;0.93;0.24;-0.31;
7.99;5.30;-4.70;0.94;0.24;-0.34;3.54;0.85;-4.45;0.93;0.23;-0.34;-0.12;-3.48;-2.50;0.95;0.23;-0.34;
6.71;5.73;-0.73;0.92;0.26;-0.32;7.26;5.61;-2.07;0.94;0.25;-0.32;5.06;4.15;-2.44;0.94;0.25;-0.33;
0.91;1.52;3.78;0.93;0.25;-0.31;2.07;2.44;1.59;0.93;0.26;-0.31;3.96;3.05;0.18;0.93;0.25;-0.31;
-1.22;-1.16;5.30;0.94;0.26;-0.32;-1.28;-1.83;1.83;0.93;0.27;-0.31;-0.24;-1.22;-2.80;0.91;0.27;-0.32;
-2.44;-3.29;0.00;0.93;0.26;-0.32;-2.74;-3.35;-2.20;0.93;0.25;-0.31;-1.40;-2.50;-2.38;0.94;0.25;-0.31;
-3.35;-2.93;1.22;0.93;0.25;-0.32;-2.80;-2.50;0.37;0.93;0.25;-0.30;-1.59;-2.13;1.16;0.93;0.25;-0.31;
1.65;0.43;-0.12;0.94;0.25;-0.31;2.13;-0.37;-0.43;0.94;0.25;-0.33;-0.55;-1.10;-1.83;0.93;0.24;-0.32;
-0.06;0.73;1.89;0.93;0.24;-0.32;0.85;0.24;2.01;0.93;0.25;-0.32;0.98;0.00;0.85;0.93;0.25;-0.32;
-6.10;-0.43;4.39;0.94;0.23;-0.31;-8.84;-0.85;5.61;0.93;0.22;-0.30;-3.17;3.11;7.13;0.94;0.23;-0.30;
6.16;-1.89;-2.56;0.94;0.23;-0.30;4.88;-2.26;-2.80;0.94;0.24;-0.31;4.15;-3.29;-4.94;0.94;0.26;-0.32;
6.65;2.20;-6.16;0.93;0.25;-0.32;4.57;0.85;-8.23;0.93;0.24;-0.31;2.20;0.06;-8.78;0.94;0.23;-0.32;
-2.20;-0.79;5.12;0.94;0.26;-0.30;0.73;-1.65;2.50;0.95;0.27;-0.31;1.22;-3.17;-1.71;0.95;0.27;-0.31;
0.30;0.85;2.74;0.93;0.23;-0.33;-2.68;-1.52;2.26;0.93;0.24;-0.32;-5.61;-3.84;3.90;0.94;0.23;-0.32;
6.46;2.38;-6.71;0.93;0.24;-0.31;8.17;2.62;-7.44;0.94;0.24;-0.32;5.85;2.68;-5.73;0.94;0.23;-0.33;
-1.59;0.12;8.11;0.93;0.25;-0.32;-1.65;-0.06;7.07;0.94;0.26;-0.33;-0.55;-0.79;3.66;0.93;0.27;-0.32;
-4.15;-2.93;-1.52;0.92;0.25;-0.32;-3.78;-2.99;-2.32;0.94;0.24;-0.30;-0.61;-1.40;0.73;0.94;0.24;-0.31;
