0.85;0.18;0.00;-0.49;0.54;0.45;
0.67;0.18;-0.67;-0.49;0.55;0.46;
-0.06;0.61;-0.06;-0.49;0.55;0.46;
-0.12;-0.06;-0.43;-0.48;0.55;0.47;
0.91;0.24;-0.06;-0.49;0.55;0.47;
0.37;-0.67;0.00;-0.49;0.54;0.47;
0.37;0.24;0.00;-0.49;0.55;0.47;
0.67;0.00;0.00;-0.48;0.56;0.46;
0.79;-0.12;0.18;-0.50;0.54;0.47;
0.43;0.24;-0.37;-0.48;0.54;0.47;
0.61;-0.18;0.55;-0.48;0.55;0.47;
0.30;-0.37;0.18;-0.49;0.55;0.46;
0.55;0.12;-0.12;-0.49;0.55;0.47;
0.06;0.49;-0.43;-0.49;0.55;0.47;
0.43;0.30;-0.18;-0.49;0.55;0.47;
0.61;-0.06;0.00;-0.49;0.55;0.47;
0.24;-0.37;-0.61;-0.49;0.55;0.47;
0.37;0.06;-0.12;-0.49;0.55;0.46;
0.55;-0.06;0.24;-0.49;0.55;0.47;
0.12;-0.06;-0.49;-0.49;0.55;0.46;
0.12;0.00;-0.37;-0.48;0.55;0.47;
0.24;-0.18;-0.12;-0.49;0.54;0.47;
0.49;-0.24;-0.12;-0.49;0.55;0.46;
-0.06;0.49;-0.55;-0.48;0.55;0.47;
-0.43;-0.61;-0.43;-0.48;0.55;0.46;
0.43;-0.18;0.24;-0.49;0.55;0.47;
-0.12;-0.30;-0.43;-0.50;0.54;0.47;
0.43;-0.06;-0.12;-0.49;0.54;0.47;
0.30;-0.49;-0.18;-0.48;0.54;0.47;
0.18;0.12;-0.55;-0.49;0.55;0.47;
0.30;-0.37;0.24;-0.49;0.55;0.47;
0.12;0.18;-0.30;-0.48;0.55;0.46;
0.18;0.18;0.00;-0.48;0.55;0.46;
0.67;-0.24;-0.18;-0.49;0.54;0.47;
0.67;-0.12;0.06;-0.48;0.55;0.47;
0.00;-0.18;0.30;-0.48;0.56;0.47;
0.18;0.12;-0.12;-0.49;0.55;0.47;
0.00;0.00;-0.18;-0.48;0.55;0.46;
0.49;0.91;-0.79;-0.48;0.55;0.48;
0.18;-0.43;0.12;-0.49;0.55;0.46;
0.73;0.06;0.00;-0.48;0.55;0.47;
2.74;2.38;0.00;-0.50;0.51;0.46;
1.04;0.18;-0.49;-0.49;0.55;0.48;
0.67;0.00;-0.37;-0.49;0.55;0.47;
1.22;0.00;0.24;-0.49;0.55;0.47;
-0.37;0.30;0.24;-0.49;0.55;0.47;
0.00;-0.06;-0.43;-0.49;0.55;0.46;
0.43;0.24;-0.24;-0.49;0.55;0.46;
-38.41;-5.73;-25.12;-0.40;0.63;0.50;
-1.71;-1.22;4.57;-0.44;0.54;0.51;
-0.12;-0.06;-0.12;-0.48;0.54;0.48;
0.85;0.18;0.18;-0.48;0.54;0.47;
0.43;-0.18;-0.43;-0.49;0.55;0.48;
0.24;-0.06;-0.12;-0.48;0.55;0.47;
0.61;-0.12;-0.37;-0.49;0.54;0.47;
0.06;-0.12;-0.30;-0.48;0.54;0.48;
0.24;0.00;0.00;-0.47;0.55;0.48;
0.67;-0.18;-0.24;-0.48;0.55;0.48;
0.85;0.30;0.06;-0.48;0.54;0.48;
0.37;-0.06;0.06;-0.48;0.55;0.47;
0.43;0.00;0.12;-0.48;0.54;0.47;
0.85;0.00;-0.37;-0.49;0.55;0.48;
0.24;-0.30;-0.18;-0.48;0.55;0.48;
-0.55;-0.24;-0.55;-0.48;0.55;0.47;
0.73;0.30;-0.24;-0.48;0.54;0.48;
0.55;-0.12;0.06;-0.48;0.55;0.48;
0.18;0.12;-0.49;-0.49;0.55;0.47;
0.73;-0.18;-0.06;-0.48;0.55;0.47;
-0.06;0.18;-0.18;-0.48;0.55;0.47;
0.18;-0.24;-0.12;-0.49;0.55;0.48;
0.12;-0.55;-0.12;-0.48;0.55;0.48;
0.30;-0.43;0.00;-0.48;0.55;0.48;
0.55;-0.06;-0.18;-0.47;0.55;0.48;
0.30;-0.12;0.37;-0.48;0.54;0.48;
-0.12;-0.06;-0.12;-0.48;0.55;0.48;
0.37;0.18;0.61;-0.48;0.54;0.47;
0.55;-0.24;-0.06;-0.48;0.54;0.48;
0.30;-0.06;-0.24;-0.47;0.55;0.48;
1.52;0.49;1.22;-0.49;0.54;0.48;
0.43;-0.12;-0.30;-0.48;0.55;0.48;
0.43;0.00;0.06;-0.49;0.55;0.48;
0.49;0.06;-0.06;-0.48;0.55;0.48;
0.61;-0.61;-0.06;-0.48;0.55;0.48;
-0.06;0.24;0.00;-0.49;0.55;0.48;
0.73;-0.12;-0.18;-0.48;0.55;0.48;
0.18;-0.06;-0.18;-0.49;0.54;0.48;
0.06;-0.37;0.00;-0.48;0.54;0.47;
-0.18;-0.06;0.43;-0.49;0.55;0.47;
0.67;0.00;-0.24;-0.48;0.55;0.48;
0.12;-0.85;-0.18;-0.48;0.54;0.47;
0.55;0.37;0.12;-0.48;0.54;0.48;
0.67;-0.18;0.12;-0.49;0.54;0.47;
1.77;0.91;0.85;-0.51;0.54;0.46;
2.62;1.95;-0.61;-0.49;0.52;0.45;
0.12;0.18;-0.06;-0.48;0.54;0.48;
0.79;0.12;-0.49;-0.48;0.55;0.48;
0.43;-0.24;0.06;-0.48;0.54;0.48;
0.12;0.30;-0.37;-0.48;0.54;0.48;
0.24;0.12;-0.06;-0.48;0.55;0.47;
-23.78;0.06;-13.11;-0.52;0.60;0.53;
-0.30;-0.37;-0.61;-0.47;0.52;0.51;
0.98;0.12;1.28;-0.47;0.53;0.52;
0.73;0.43;0.49;-0.47;0.52;0.52;
0.30;0.30;-0.85;-0.46;0.52;0.51;
10.00;-2.93;-2.32;-0.44;0.54;0.51;
0.61;-0.18;0.37;-0.48;0.53;0.50;
-0.06;-0.06;0.00;-0.48;0.53;0.50;
0.73;-0.43;0.06;-0.47;0.53;0.50;
-0.30;0.06;0.30;-0.47;0.54;0.49;
0.55;0.06;0.12;-0.48;0.53;0.50;
0.24;0.00;0.12;-0.48;0.54;0.49;
0.73;0.55;-0.61;-0.48;0.53;0.50;
0.30;-0.18;-0.24;-0.49;0.54;0.49;
-0.12;-0.12;-0.43;-0.48;0.54;0.50;
0.06;-0.18;-0.30;-0.48;0.54;0.51;
0.61;0.18;-0.24;-0.48;0.53;0.50;
0.61;-0.55;0.49;-0.47;0.54;0.49;
0.43;-0.06;0.06;-0.48;0.54;0.49;
0.24;0.18;0.00;-0.47;0.53;0.51;
0.49;0.30;0.12;-0.48;0.54;0.50;
0.55;0.18;-0.18;-0.48;0.53;0.50;
0.49;0.00;0.06;-0.48;0.53;0.49;
9.82;5.30;7.99;-0.48;0.54;0.50;
0.18;-0.06;-0.67;-0.47;0.53;0.49;
0.06;-0.18;0.12;-0.48;0.53;0.50;
0.61;-0.24;-0.30;-0.47;0.54;0.50;
0.30;-0.12;-0.06;-0.48;0.53;0.49;
0.24;0.18;0.24;-0.48;0.53;0.50;
0.37;0.18;-0.06;-0.48;0.53;0.50;
0.18;-0.30;-0.06;-0.47;0.53;0.50;
-0.24;-0.24;-0.18;-0.48;0.53;0.50;
0.18;0.00;-0.30;-0.48;0.53;0.49;
0.43;-0.37;-0.12;-0.48;0.53;0.49;
0.49;-0.18;-0.12;-0.48;0.53;0.50;
0.24;-0.43;-0.18;-0.48;0.54;0.49;
0.18;-0.06;0.12;-0.48;0.53;0.50;
0.55;0.00;0.06;-0.48;0.53;0.51;
0.49;0.24;0.06;-0.48;0.53;0.49;
0.43;0.12;-0.30;-0.47;0.52;0.49;
0.49;-0.24;-0.12;-0.48;0.53;0.49;
0.24;0.18;-0.12;-0.48;0.53;0.50;
0.24;0.06;-0.61;-0.48;0.53;0.50;
0.61;-0.12;-0.49;-0.48;0.54;0.50;
0.18;-0.06;-0.06;-0.48;0.53;0.50;
0.73;0.00;-0.18;-0.47;0.54;0.50;
0.49;0.06;-0.06;-0.48;0.53;0.49;
0.49;-0.30;0.30;-0.48;0.54;0.50;
0.67;-0.18;-0.06;-0.48;0.54;0.50;
0.37;0.00;0.06;-0.48;0.54;0.49;
0.12;-0.67;-0.30;-0.47;0.54;0.51;
0.49;0.06;-0.37;-0.48;0.53;0.49;
0.67;-0.18;0.12;-0.48;0.54;0.50;
0.98;-0.49;0.30;-0.48;0.53;0.50;
0.49;0.06;0.37;-0.48;0.54;0.49;
0.18;0.30;-0.43;-0.48;0.53;0.50;
-0.18;-0.37;-0.43;-0.48;0.53;0.49;
-0.30;0.00;-0.30;-0.48;0.52;0.51;
0.55;-0.24;0.30;-0.48;0.53;0.50;
0.55;-0.24;0.24;-0.47;0.53;0.50;
-0.43;-0.37;-0.37;-0.47;0.54;0.50;
0.12;0.43;-0.18;-0.48;0.53;0.50;
0.30;0.37;-0.24;-0.48;0.53;0.49;
