-0.24;-0.73;0.18;0.02;-0.27;-0.96;0.79;0.61;0.00;0.17;-0.10;-0.97;0.06;-0.12;-0.91;0.03;-0.72;0.70;0.18;-0.30;0.12;0.16;0.18;0.96;0.00;0.06;0.06;0.06;-0.08;1.03;-0.73;0.91;1.34;0.03;0.62;0.76;0.37;0.24;0.12;-0.17;0.05;-0.98;
-0.24;0.12;-0.18;0.02;-0.27;-0.96;0.67;0.18;0.18;0.18;-0.10;-0.98;-0.12;-0.12;-0.79;0.03;-0.73;0.70;0.12;-0.67;0.12;0.15;0.17;0.96;0.24;-0.49;0.91;0.06;-0.08;1.04;0.18;1.04;1.34;0.03;0.63;0.76;-0.12;0.06;-0.49;-0.18;0.04;-0.99;
-0.18;-0.24;0.06;0.01;-0.27;-0.96;0.55;0.61;0.12;0.17;-0.10;-0.97;0.06;-0.30;-1.40;0.04;-0.73;0.70;0.18;-0.37;-0.18;0.15;0.18;0.97;0.30;-0.55;0.61;0.07;-0.08;1.03;-0.37;0.73;1.28;0.04;0.64;0.76;0.24;0.06;0.43;-0.17;0.04;-0.98;
0.06;-0.18;0.73;0.02;-0.27;-0.97;0.79;0.61;0.30;0.17;-0.10;-0.99;0.30;-0.30;-0.55;0.03;-0.73;0.70;0.79;-0.37;0.37;0.16;0.18;0.97;0.61;-0.37;0.18;0.06;-0.08;1.05;-0.12;0.79;1.28;0.03;0.63;0.76;0.12;-0.18;0.12;-0.17;0.04;-0.98;
-0.98;-0.37;0.55;0.01;-0.28;-0.96;0.06;0.18;0.49;0.16;-0.10;-0.98;-0.12;-0.24;-1.52;0.03;-0.73;0.70;0.61;-0.67;0.43;0.16;0.17;0.98;0.24;-0.30;0.73;0.07;-0.08;1.04;-0.55;1.16;1.40;0.03;0.63;0.77;0.43;0.12;0.00;-0.18;0.04;-0.98;
-0.61;-0.24;0.06;0.01;-0.27;-0.96;0.37;0.24;0.18;0.17;-0.11;-0.98;0.18;-1.10;-1.04;0.04;-0.72;0.70;0.43;-0.85;-0.12;0.16;0.18;0.97;-0.06;0.06;0.12;0.06;-0.08;1.04;-0.12;0.61;1.40;0.03;0.63;0.77;0.00;-0.06;0.85;-0.17;0.04;-0.99;
0.12;-0.24;0.49;0.01;-0.28;-0.97;0.12;0.30;-0.06;0.18;-0.10;-0.99;-0.06;-0.12;-0.98;0.04;-0.73;0.70;0.06;-0.85;0.18;0.15;0.17;0.96;0.12;-0.43;0.24;0.06;-0.08;1.04;-0.61;0.79;1.16;0.04;0.63;0.77;0.12;0.24;-0.12;-0.18;0.04;-0.98;
-0.18;-0.06;0.18;0.02;-0.28;-0.96;0.37;-0.12;-0.12;0.16;-0.10;-0.98;-0.37;-0.67;-1.16;0.03;-0.73;0.69;0.18;-0.67;0.43;0.15;0.18;0.96;0.30;-0.43;0.37;0.07;-0.08;1.04;0.55;0.43;1.59;0.03;0.63;0.77;0.24;0.00;-0.55;-0.18;0.04;-0.98;
-0.37;-0.06;0.12;0.02;-0.27;-0.96;0.55;-0.30;0.24;0.17;-0.10;-0.98;0.12;-0.79;-1.16;0.04;-0.73;0.70;0.37;-0.18;0.24;0.15;0.17;0.97;0.55;-0.30;-0.18;0.06;-0.09;1.04;0.00;0.91;1.77;0.03;0.62;0.75;0.18;0.06;-0.30;-0.18;0.03;-0.99;
-1.10;-0.24;0.43;0.01;-0.28;-0.97;0.24;0.91;0.55;0.17;-0.10;-0.98;-0.24;-0.55;-1.04;0.03;-0.73;0.71;1.46;-0.43;0.18;0.16;0.17;0.95;0.24;-0.61;0.37;0.07;-0.08;1.05;-0.43;0.91;1.77;0.04;0.63;0.78;0.49;0.18;-0.06;-0.18;0.04;-0.97;
