0.49;-0.43;-0.18;-0.63;-0.48;0.60;-0.24;0.12;-0.98;-0.64;-0.47;0.60;0.55;0.12;-0.49;-0.64;-0.47;0.61;-0.18;-0.30;-0.18;-0.64;-0.47;0.61;0.18;0.24;-0.06;-0.63;-0.48;0.61;0.00;-0.30;-0.30;-0.63;-0.48;0.61
0.79;-0.24;-0.24;-0.63;-0.48;0.60;0.30;-0.24;-0.37;-0.64;-0.47;0.61;0.12;-0.06;0.18;-0.63;-0.48;0.61;0.73;-0.55;-0.12;-0.63;-0.47;0.61;-0.06;0.18;-0.55;-0.63;-0.47;0.61;0.00;0.18;-0.12;-0.63;-0.48;0.61
0.00;0.12;-0.18;-0.64;-0.47;0.61;0.24;-0.30;-0.12;-0.64;-0.48;0.61;-0.12;-0.18;-0.18;-0.64;-0.47;0.62;-0.12;-0.18;-0.30;-0.64;-0.47;0.60;0.61;-0.37;-0.24;-0.64;-0.47;0.61;-0.24;0.43;-0.55;-0.63;-0.48;0.61
0.00;-0.30;-0.12;-0.63;-0.48;0.61;0.43;0.12;-0.24;-0.63;-0.47;0.61;0.43;-0.30;-0.06;-0.64;-0.48;0.62;0.43;-0.06;-0.43;-0.63;-0.47;0.61;0.43;0.12;-0.43;-0.63;-0.47;0.61;-0.18;-0.18;-0.30;-0.63;-0.48;0.61
0.91;0.06;-0.37;-0.64;-0.47;0.61;0.49;-0.12;-0.18;-0.64;-0.47;0.61;0.73;0.00;-0.37;-0.63;-0.47;0.60;0.30;0.37;-0.43;-0.64;-0.47;0.61;0.06;-0.30;0.06;-0.63;-0.47;0.61;0.24;-0.43;-0.24;-0.64;-0.47;0.61
0.73;0.49;-0.55;-0.64;-0.48;0.60;0.24;0.12;-0.30;-0.62;-0.47;0.61;0.12;0.12;0.18;-0.64;-0.47;0.61;0.43;0.24;-0.30;-0.63;-0.48;0.60;0.49;0.43;-0.37;-0.63;-0.48;0.61;0.06;-0.43;-0.18;-0.63;-0.48;0.61
0.85;-0.12;-0.06;-0.64;-0.48;0.61;-0.06;-0.18;-0.18;-0.63;-0.47;0.61;0.37;-0.24;-0.12;-0.64;-0.48;0.60;0.00;0.18;-0.24;-0.63;-0.47;0.61;0.12;-0.79;0.00;-0.63;-0.47;0.61;0.00;0.12;-0.24;-0.64;-0.47;0.60
0.61;-0.49;-0.06;-0.64;-0.47;0.60;0.30;0.18;-0.37;-0.63;-0.48;0.62;0.12;-0.12;-0.37;-0.63;-0.47;0.62;0.12;0.24;-0.06;-0.64;-0.47;0.61;0.00;0.18;-0.18;-0.63;-0.47;0.61;0.30;0.00;-0.12;-0.64;-0.48;0.62
0.24;-0.49;-0.06;-0.64;-0.47;0.60;0.18;-0.37;-0.12;-0.64;-0.47;0.60;0.73;-0.06;-0.30;-0.64;-0.47;0.61;0.73;-0.12;-0.43;-0.63;-0.47;0.61;0.30;0.12;-0.30;-0.64;-0.47;0.61;0.30;-0.18;-0.37;-0.63;-0.48;0.61
0.06;0.37;-0.24;-0.63;-0.47;0.62;0.18;-0.12;-0.06;-0.63;-0.47;0.61;0.43;-0.30;-0.30;-0.65;-0.47;0.61;0.24;0.00;0.12;-0.63;-0.48;0.61;0.18;-0.12;0.24;-0.63;-0.48;0.61;-0.06;0.37;-0.24;-0.63;-0.47;0.60
-0.06;0.00;-0.37;-0.63;-0.48;0.61;0.00;-0.12;-0.30;-0.63;-0.47;0.60;0.24;0.37;0.06;-0.63;-0.47;0.60;0.24;-0.24;0.00;-0.63;-0.48;0.60;0.67;0.12;-0.30;-0.63;-0.47;0.61;0.18;-0.43;-0.37;-0.64;-0.47;0.61
0.43;-0.55;-0.37;-0.64;-0.48;0.62;0.00;0.12;-0.85;-0.64;-0.47;0.61;0.00;-2.01;-1.46;-0.62;-0.47;0.61;0.24;0.18;0.00;-0.63;-0.48;0.62;0.79;-0.12;0.49;-0.63;-0.47;0.61;0.30;0.18;-0.91;-0.63;-0.47;0.61
0.49;-0.12;-0.24;-0.63;-0.47;0.61;-0.12;0.12;-0.30;-0.63;-0.47;0.61;-0.06;0.18;-0.49;-0.63;-0.47;0.61;0.37;0.37;-0.37;-0.63;-0.47;0.61;-0.06;-0.30;-0.55;-0.63;-0.48;0.61;0.06;-0.24;-0.06;-0.63;-0.47;0.61
0.43;-0.06;1.04;-0.63;-0.48;0.58;0.98;-0.24;0.49;-0.63;-0.47;0.61;-0.06;-0.37;-0.06;-0.64;-0.47;0.61;-0.06;-0.49;-0.79;-0.63;-0.47;0.61;0.43;0.24;-0.67;-0.63;-0.48;0.60;0.73;-0.49;0.06;-0.64;-0.48;0.61
0.61;0.00;-0.61;-0.63;-0.48;0.61;0.37;0.24;-0.18;-0.64;-0.47;0.60;0.06;-0.18;0.12;-0.63;-0.47;0.61;0.37;0.00;0.00;-0.64;-0.48;0.61;0.24;-0.24;-0.24;-0.63;-0.47;0.61;0.49;-0.18;-0.43;-0.63;-0.48;0.61
-0.43;0.43;-0.37;-0.63;-0.47;0.60;0.06;-0.06;0.43;-0.63;-0.48;0.61;-0.49;0.06;-0.98;-0.63;-0.47;0.61;0.00;0.00;-0.37;-0.63;-0.48;0.61;0.61;-0.24;-0.24;-0.63;-0.48;0.61;-0.37;-0.24;2.07;-0.64;-0.48;0.62
0.49;-0.06;-0.49;-0.63;-0.47;0.61;0.49;-0.12;-0.24;-0.63;-0.48;0.61;0.85;-0.49;0.24;-0.63;-0.47;0.61;0.61;-0.24;0.00;-0.64;-0.48;0.62;0.30;0.30;-0.24;-0.63;-0.47;0.61;0.18;0.00;-0.43;-0.63;-0.48;0.62
0.85;-0.67;0.00;-0.63;-0.47;0.61;0.12;0.37;-1.16;-0.63;-0.47;0.61;0.79;-0.79;-0.43;-0.63;-0.47;0.61;0.00;0.12;-0.18;-0.63;-0.48;0.61;0.18;-0.49;-0.18;-0.63;-0.48;0.60;0.18;0.12;-0.49;-0.63;-0.48;0.60
-1.77;3.60;-2.26;-0.63;-0.46;0.65;-0.12;0.49;-1.04;-0.63;-0.47;0.62;0.79;-0.61;-0.67;-0.63;-0.48;0.61;0.24;0.18;-0.24;-0.63;-0.48;0.61;0.24;-0.18;-0.49;-0.64;-0.48;0.62;0.73;-0.18;-0.49;-0.64;-0.48;0.62
0.06;-0.06;-0.24;-0.62;-0.48;0.61;0.00;0.18;-0.67;-0.63;-0.47;0.62;0.06;0.12;-0.24;-0.63;-0.48;0.61;-0.18;-0.30;-0.12;-0.63;-0.48;0.61;0.24;0.06;-0.30;-0.64;-0.47;0.62;0.67;-0.18;-0.67;-0.63;-0.47;0.61
0.30;0.00;-0.43;-0.63;-0.48;0.61;0.06;-0.06;0.06;-0.63;-0.47;0.61;0.30;-0.43;-0.30;-0.63;-0.48;0.61;0.30;-0.55;-0.67;-0.63;-0.47;0.61;0.24;-0.06;-0.18;-0.63;-0.47;0.61;0.37;0.06;-0.18;-0.63;-0.47;0.62
0.43;-0.18;-0.37;-0.62;-0.48;0.61;0.73;-0.49;-0.18;-0.63;-0.48;0.61;0.12;-0.30;-0.30;-0.62;-0.47;0.61;-0.06;-0.12;-0.30;-0.63;-0.48;0.60;0.00;0.43;-0.37;-0.63;-0.48;0.61;0.18;0.49;-0.30;-0.63;-0.48;0.61
0.37;0.06;0.06;-0.63;-0.48;0.61;0.61;-0.37;-0.37;-0.64;-0.47;0.61;0.30;0.37;-0.30;-0.63;-0.48;0.61;0.30;0.30;-0.43;-0.63;-0.47;0.61;0.85;0.24;0.00;-0.63;-0.48;0.60;0.49;-0.12;-0.18;-0.63;-0.47;0.61
0.12;0.12;-0.61;-0.62;-0.48;0.61;0.85;-2.01;1.04;-0.64;-0.48;0.61;1.34;-2.20;-0.43;-0.69;-0.48;0.66;-0.79;1.71;-3.17;-0.61;-0.48;0.62;1.95;-0.43;1.89;-0.64;-0.48;0.60;0.18;-1.10;0.18;-0.62;-0.47;0.61
0.49;-1.04;0.79;-0.62;-0.46;0.62;-1.16;2.13;-1.83;-0.63;-0.47;0.62;-0.12;2.93;-0.98;-0.62;-0.48;0.63;0.24;1.65;-0.24;-0.64;-0.48;0.62;-0.49;0.30;-0.18;-0.62;-0.47;0.61;0.12;-0.12;-0.49;-0.63;-0.48;0.61
0.12;-0.12;-0.18;-0.63;-0.47;0.60;-0.37;-0.30;-0.24;-0.62;-0.48;0.62;0.00;0.18;-0.06;-0.63;-0.47;0.61;-0.24;-0.18;0.67;-0.63;-0.47;0.61;0.24;-0.24;-0.30;-0.63;-0.48;0.60;0.43;-0.37;-0.30;-0.64;-0.48;0.61
0.18;-0.18;-0.12;-0.63;-0.48;0.61;0.00;0.06;-0.24;-0.63;-0.48;0.61;0.79;-0.18;0.43;-0.63;-0.48;0.61;0.24;0.00;-0.18;-0.63;-0.47;0.61;0.73;-0.06;-0.49;-0.63;-0.47;0.61;0.61;-0.06;-0.49;-0.62;-0.47;0.62
0.55;-0.18;-0.49;-0.63;-0.48;0.61;-0.85;1.28;-1.10;-0.63;-0.48;0.62;0.12;0.12;-0.12;-0.63;-0.48;0.60;0.18;-0.24;-0.61;-0.63;-0.48;0.61;0.06;-0.49;-0.24;-0.63;-0.48;0.61;0.43;-0.06;0.43;-0.63;-0.47;0.62
0.37;-0.12;0.00;-0.63;-0.48;0.62;0.73;-0.12;-0.49;-0.63;-0.48;0.62;0.06;0.37;-0.06;-0.63;-0.48;0.62;0.61;-0.12;-0.85;-0.64;-0.48;0.61;0.18;-0.30;0.18;-0.62;-0.48;0.60;0.49;-0.06;-0.30;-0.63;-0.47;0.61
0.30;-0.61;-0.43;-0.63;-0.48;0.61;-0.06;-0.61;-0.98;-0.63;-0.48;0.61;0.61;-0.43;-0.18;-0.63;-0.47;0.61;0.06;0.00;-0.55;-0.63;-0.48;0.61;-0.30;-0.85;-1.10;-0.63;-0.48;0.61;0.43;-0.24;-0.55;-0.63;-0.48;0.61
0.18;0.06;-0.37;-0.63;-0.47;0.61;0.24;0.49;-0.79;-0.63;-0.47;0.62;0.30;0.06;0.18;-0.64;-0.48;0.61;0.12;0.12;-0.12;-0.63;-0.48;0.62;0.37;-0.30;-0.12;-0.64;-0.48;0.60;0.24;-0.18;-0.18;-0.63;-0.47;0.61
-0.37;0.00;-0.37;-0.63;-0.48;0.62;0.18;0.43;-0.55;-0.63;-0.48;0.61;-0.43;0.12;0.73;-0.64;-0.48;0.61;0.00;0.24;-0.30;-0.63;-0.49;0.62;0.73;-0.24;-0.30;-0.63;-0.48;0.62;0.43;-0.06;-0.06;-0.63;-0.48;0.61
0.00;0.00;0.30;-0.63;-0.48;0.62;0.49;-0.06;0.12;-0.63;-0.48;0.62;0.55;0.06;-0.24;-0.64;-0.48;0.61;0.43;0.06;0.00;-0.63;-0.48;0.61;0.24;0.06;-0.37;-0.63;-0.48;0.61;0.24;0.24;-0.67;-0.63;-0.47;0.62
0.12;-0.49;-0.55;-0.63;-0.48;0.61;0.49;0.00;-0.49;-0.63;-0.48;0.60;0.79;-0.37;-0.43;-0.63;-0.47;0.61;-0.06;0.30;-0.12;-0.63;-0.47;0.62;0.18;0.06;-0.37;-0.63;-0.47;0.61;0.18;0.49;-0.24;-0.63;-0.47;0.61
0.18;-0.49;-0.18;-0.62;-0.48;0.62;0.37;-0.12;-0.43;-0.63;-0.48;0.61;-0.18;-0.12;-0.37;-0.63;-0.47;0.61;0.43;0.00;-0.12;-0.63;-0.48;0.61;0.06;0.30;-0.30;-0.62;-0.48;0.62;0.06;0.37;0.00;-0.63;-0.49;0.60
-0.12;0.18;-0.49;-0.62;-0.49;0.61;0.12;-0.12;-1.40;-0.63;-0.48;0.61;0.12;0.00;-0.30;-0.63;-0.47;0.61;0.79;0.18;-0.24;-0.63;-0.48;0.62;-0.18;0.00;-0.61;-0.63;-0.48;0.60;0.85;-0.37;-0.37;-0.63;-0.48;0.60
0.37;0.18;-0.61;-0.62;-0.47;0.61;0.24;0.06;-1.16;-0.62;-0.48;0.61;0.00;0.85;-0.49;-0.63;-0.48;0.61;0.49;0.06;-0.12;-0.63;-0.48;0.61;0.37;0.49;-0.55;-0.62;-0.48;0.61;0.43;-0.18;0.12;-0.62;-0.47;0.61
