0.55;0.06;0.30;0.12;-0.15;1.02;0.37;-0.43;0.55;0.12;-0.14;1.03;0.24;-0.49;-0.24;0.12;-0.14;1.03;0.12;-0.06;0.37;0.12;-0.14;1.02;
0.30;-0.24;0.37;0.12;-0.15;1.03;-0.24;-0.43;0.24;0.13;-0.14;1.02;0.49;-0.61;0.49;0.13;-0.14;1.03;0.30;-0.30;0.00;0.13;-0.14;1.03;
0.24;-0.24;0.43;0.12;-0.14;1.03;0.30;0.00;0.30;0.12;-0.14;1.03;0.55;-0.61;0.43;0.13;-0.14;1.03;-0.06;-0.37;0.49;0.12;-0.15;1.03;
0.61;0.12;0.12;0.13;-0.14;1.03;-0.24;-0.37;0.37;0.13;-0.14;1.02;0.12;-0.30;0.18;0.12;-0.14;1.03;0.61;-0.43;0.43;0.13;-0.14;1.02;
0.12;-0.30;0.55;0.13;-0.14;1.02;0.67;-0.85;0.12;0.12;-0.15;1.03;0.00;0.12;0.37;0.13;-0.14;1.03;0.24;-0.43;0.18;0.13;-0.14;1.03;
0.49;0.00;0.00;0.13;-0.14;1.03;0.43;-0.24;0.67;0.13;-0.14;1.03;0.55;-0.30;0.30;0.12;-0.14;1.02;0.00;-0.37;0.73;0.13;-0.14;1.03;
-1.10;0.12;0.06;0.13;-0.14;1.01;0.85;0.91;0.06;0.12;-0.15;1.00;2.56;-1.59;0.43;0.14;-0.12;1.06;2.68;-0.98;0.12;0.12;-0.13;1.03;
0.24;-0.49;0.18;0.13;-0.14;1.02;0.30;-0.61;0.37;0.12;-0.14;1.02;0.18;-0.24;0.43;0.12;-0.14;1.02;0.55;-0.12;0.43;0.13;-0.14;1.02;
0.12;-0.12;0.00;0.12;-0.14;1.03;0.30;-0.18;0.00;0.13;-0.14;1.03;0.00;-0.12;0.61;0.13;-0.15;1.03;0.30;-0.55;0.24;0.13;-0.14;1.02;
0.06;-0.61;0.37;0.12;-0.14;1.03;0.24;-0.61;0.43;0.12;-0.14;1.03;-0.12;-0.30;0.06;0.12;-0.13;1.03;0.43;-0.49;0.12;0.13;-0.14;1.03;
0.24;-0.30;-0.06;0.13;-0.14;1.03;0.37;-0.30;0.43;0.13;-0.14;1.03;0.67;-0.37;0.43;0.13;-0.14;1.03;0.30;-0.30;0.18;0.12;-0.13;1.03;
0.49;-0.24;0.37;0.12;-0.14;1.03;0.49;-0.37;0.00;0.12;-0.14;1.03;0.91;-0.43;0.18;0.12;-0.13;1.03;0.43;0.06;0.24;0.13;-0.14;1.02;
0.06;-0.24;-0.24;0.13;-0.13;1.02;0.49;-0.55;0.06;0.13;-0.14;1.03;0.43;-0.49;0.30;0.12;-0.14;1.04;-0.12;-0.24;0.49;0.12;-0.14;1.02;
0.67;-0.73;0.30;0.13;-0.14;1.03;0.55;-0.55;0.49;0.12;-0.14;1.03;0.67;-0.55;0.37;0.12;-0.15;1.02;0.61;-0.49;0.06;0.12;-0.14;1.02;
0.73;-0.67;0.24;0.13;-0.14;1.03;-0.12;0.73;0.30;0.12;-0.15;1.03;-0.98;-0.12;0.61;0.12;-0.13;1.02;-0.67;-0.06;0.06;0.13;-0.14;1.03;
1.04;-0.43;-0.55;0.13;-0.14;1.03;0.06;-0.12;0.18;0.12;-0.15;1.03;0.06;-0.49;0.43;0.13;-0.14;1.02;0.00;-0.06;0.61;0.12;-0.14;1.02;
0.24;-0.12;0.30;0.12;-0.14;1.02;0.18;-0.37;0.00;0.13;-0.14;1.03;0.30;-0.85;0.24;0.12;-0.14;1.03;0.67;-0.37;0.55;0.13;-0.14;1.03;
-0.06;-0.85;0.12;0.13;-0.15;1.03;0.24;-0.37;0.24;0.13;-0.14;1.02;0.49;-0.24;0.30;0.13;-0.14;1.02;0.49;-0.30;0.00;0.13;-0.14;1.02;
0.06;-0.18;0.61;0.12;-0.14;1.03;0.55;-0.43;0.24;0.13;-0.14;1.03;0.24;-0.37;0.37;0.12;-0.14;1.03;0.73;-0.24;0.49;0.12;-0.14;1.03;
0.30;-0.30;0.37;0.13;-0.14;1.02;-0.12;0.00;0.18;0.12;-0.13;1.03;0.43;-0.55;-0.24;0.12;-0.13;1.03;0.79;-0.37;0.12;0.12;-0.14;1.02;
-1.52;0.61;0.43;0.13;-0.14;1.03;0.67;-0.49;0.24;0.12;-0.14;1.02;0.12;-0.43;0.37;0.14;-0.14;1.02;0.79;-0.79;0.24;0.13;-0.14;1.03;
-33.23;7.93;-40.49;0.23;-0.04;1.50;-159.39;115.91;-48.54;-0.08;-0.38;1.47;-107.56;230.00;-7.01;0.08;-0.36;1.11;28.29;303.05;39.63;-0.05;-0.67;1.44;
137.01;-50.85;434.09;-0.18;-0.29;1.01;-10.30;-19.94;259.57;-0.18;0.16;1.00;129.02;-13.41;348.72;-0.18;-0.37;1.02;140.12;18.60;419.82;-0.10;-0.01;0.94;
84.21;49.33;220.37;-0.22;-0.89;0.92;72.07;49.51;435.18;-0.12;0.49;0.88;42.38;47.80;436.16;-0.19;0.07;1.06;-15.67;46.28;362.44;-0.10;0.68;0.98;
66.22;55.43;158.29;-0.15;-0.46;0.90;47.32;51.34;321.28;-0.15;0.16;1.06;-2.20;71.95;320.12;-0.11;0.21;1.11;-31.59;53.66;418.78;-0.02;0.44;0.87;
-8.05;24.33;51.34;-0.21;0.06;0.99;45.61;23.72;297.13;-0.19;-0.95;0.82;66.52;28.23;514.82;0.05;1.18;0.89;-22.99;-17.32;400.61;-0.01;0.24;0.81;
120.79;42.13;272.56;0.02;-0.92;1.18;173.35;191.59;768.17;0.40;0.54;0.93;21.22;103.41;396.04;0.02;0.74;1.03;-7.01;54.09;235.06;-0.07;0.87;0.81;
-0.85;139.94;301.22;-0.01;-0.07;0.96;-55.55;64.15;242.20;-0.09;0.81;0.82;-48.11;11.40;168.54;-0.12;0.76;0.98;-0.24;8.90;-6.22;-0.10;0.80;1.00;
-15.79;-3.90;41.77;-0.16;0.73;0.86;16.71;-55.67;-90.85;-0.12;0.81;0.92;25.00;-140.24;-356.71;0.02;1.01;0.86;-46.95;-123.72;-576.65;0.10;0.48;0.84;
-7.20;14.33;83.72;-0.10;0.79;0.97;29.76;-11.65;-31.04;-0.07;0.75;0.87;40.43;-73.48;-225.79;0.01;0.84;0.92;-35.73;-76.04;-445.61;0.13;0.76;0.93;
