-0.06;-1.04;-0.12;-0.31;-0.11;-0.96;0.24;-0.85;-0.43;-0.30;-0.11;-0.96;0.73;-0.30;0.06;-0.31;-0.09;-0.95;0.37;0.85;0.24;-0.32;-0.10;-0.95;
0.43;-0.37;-0.30;-0.30;-0.10;-0.95;0.24;0.06;-0.12;-0.31;-0.10;-0.95;0.37;-0.61;0.12;-0.31;-0.11;-0.96;0.12;-0.43;-0.37;-0.31;-0.10;-0.97;
0.73;-0.37;0.00;-0.31;-0.10;-0.95;0.37;-0.67;0.18;-0.31;-0.10;-0.95;0.49;-0.61;0.24;-0.31;-0.10;-0.94;0.61;-0.12;-0.06;-0.31;-0.10;-0.95;
0.67;-0.18;0.12;-0.31;-0.11;-0.96;0.24;-0.55;0.79;-0.30;-0.11;-0.96;0.37;-0.73;-0.06;-0.30;-0.10;-0.96;0.73;-0.30;-0.30;-0.29;-0.10;-0.96;
0.00;0.30;-0.12;-0.31;-0.11;-0.95;0.24;-0.91;0.30;-0.30;-0.11;-0.95;0.79;-0.85;0.30;-0.31;-0.10;-0.95;0.30;-0.43;0.18;-0.31;-0.10;-0.96;
0.30;-0.79;0.06;-0.31;-0.10;-0.96;0.55;-0.43;0.00;-0.32;-0.10;-0.96;0.06;-0.18;-0.06;-0.30;-0.10;-0.95;-0.12;-0.37;0.24;-0.31;-0.10;-0.95;
0.00;-0.61;-0.06;-0.30;-0.10;-0.96;0.18;-0.24;0.43;-0.30;-0.11;-0.95;0.24;-0.49;0.06;-0.30;-0.11;-0.95;0.37;-0.61;0.06;-0.31;-0.10;-0.95;
0.55;-0.30;-0.18;-0.31;-0.10;-0.95;0.55;-0.61;0.18;-0.31;-0.10;-0.97;0.00;-0.18;0.06;-0.30;-0.10;-0.95;-0.24;-0.49;0.30;-0.31;-0.10;-0.95;
0.55;-0.24;0.37;-0.30;-0.11;-0.96;0.18;-0.79;0.24;-0.30;-0.11;-0.95;0.49;-0.49;0.18;-0.30;-0.10;-0.96;0.00;-0.55;0.30;-0.31;-0.11;-0.95;
0.37;0.12;-0.12;-0.30;-0.11;-0.95;0.61;-0.79;0.12;-0.31;-0.09;-0.95;0.67;-0.24;-0.18;-0.30;-0.11;-0.95;0.30;-0.61;-0.24;-0.31;-0.10;-0.95;
0.30;-0.79;0.30;-0.31;-0.10;-0.95;0.49;-0.55;-0.06;-0.30;-0.11;-0.96;0.55;-0.12;0.37;-0.31;-0.10;-0.95;0.43;-0.43;-0.18;-0.30;-0.10;-0.96;
0.55;-0.37;0.00;-0.30;-0.10;-0.95;0.67;-0.37;-0.30;-0.31;-0.10;-0.95;0.37;-0.49;-0.18;-0.29;-0.11;-0.95;0.61;-0.49;0.00;-0.30;-0.11;-0.96;
0.49;-0.79;0.18;-0.30;-0.09;-0.95;-0.06;-0.24;0.49;-0.30;-0.11;-0.96;-0.12;-0.67;0.18;-0.30;-0.10;-0.95;0.18;-0.18;-0.18;-0.30;-0.10;-0.95;
0.73;-0.37;0.30;-0.31;-0.10;-0.95;0.55;-0.55;-0.24;-0.31;-0.10;-0.96;-0.18;-0.49;0.18;-0.30;-0.10;-0.95;0.30;-0.55;0.12;-0.30;-0.10;-0.95;
0.79;-0.61;0.55;-0.30;-0.10;-0.94;0.67;-0.06;-0.24;-0.31;-0.10;-0.95;0.98;-0.43;0.18;-0.30;-0.10;-0.95;-0.98;-4.70;0.73;-0.29;-0.10;-0.97;
0.37;-0.49;0.00;-0.30;-0.10;-0.95;0.73;-0.37;-0.06;-0.30;-0.10;-0.95;0.55;-0.43;-0.06;-0.30;-0.10;-0.96;-0.24;-0.43;-0.18;-0.31;-0.10;-0.96;
