-0.67;-0.18;0.00;-0.45;0.18;-0.86;-0.18;0.06;0.18;0.17;-0.33;-0.92;0.30;-0.49;-1.10;0.22;-0.63;0.78;0.30;-0.79;-0.24;0.37;0.15;0.91;0.24;0.30;0.55;0.18;-0.11;1.03;9.39;2.38;3.60;-0.04;-0.16;1.00;0.18;0.12;0.24;-0.10;0.14;-0.99;0.18;0.49;-0.55;0.24;0.49;0.84;
-0.85;-0.43;-0.06;-0.45;0.18;-0.85;-0.67;0.49;0.24;0.18;-0.34;-0.93;-0.06;-0.85;-1.34;0.22;-0.63;0.78;0.79;-0.43;0.18;0.37;0.15;0.92;0.37;-0.43;0.18;0.18;-0.09;1.02;-3.17;2.07;5.55;-0.06;-0.12;1.05;0.00;0.12;-0.18;-0.11;0.15;-0.98;-0.18;0.24;-0.49;0.25;0.50;0.84;
0.00;0.00;0.12;-0.45;0.19;-0.87;0.37;0.12;0.24;0.17;-0.33;-0.92;-0.37;-0.18;-1.28;0.22;-0.63;0.78;0.24;-0.37;-0.24;0.37;0.16;0.92;0.06;-0.37;0.30;0.17;-0.10;1.03;-5.18;-9.57;-21.65;-0.16;-0.23;0.92;0.37;0.00;0.00;-0.11;0.13;-0.98;0.67;0.24;-0.79;0.26;0.50;0.84;
-0.18;-0.24;-0.18;-0.46;0.18;-0.88;-0.37;0.12;0.18;0.18;-0.33;-0.93;-0.24;-0.49;-0.67;0.22;-0.63;0.78;0.43;-0.18;-0.30;0.37;0.16;0.92;-0.18;-0.79;0.06;0.17;-0.10;1.02;-13.35;7.93;9.39;-0.10;-0.15;1.06;-0.49;0.24;0.24;-0.11;0.14;-0.97;0.24;-0.37;0.49;0.25;0.49;0.84;
0.00;0.00;0.30;-0.45;0.18;-0.87;-0.43;0.37;-0.30;0.17;-0.33;-0.93;-0.49;-0.73;-1.10;0.22;-0.63;0.78;0.43;-0.06;-0.12;0.37;0.15;0.92;-0.06;0.18;0.30;0.17;-0.10;1.02;-8.54;4.82;7.32;-0.09;-0.15;0.99;0.49;-0.12;-0.12;-0.11;0.13;-0.98;0.61;0.18;-0.30;0.24;0.51;0.84;
-0.61;-0.24;0.06;-0.45;0.18;-0.86;0.79;0.06;0.00;0.18;-0.34;-0.92;-0.12;-0.91;-1.71;0.22;-0.64;0.78;0.30;-0.43;0.24;0.37;0.15;0.93;-0.18;-0.30;0.43;0.18;-0.09;1.02;0.85;0.43;1.89;-0.06;-0.14;1.01;0.18;-0.06;-0.12;-0.11;0.13;-0.98;0.18;-0.06;-0.30;0.25;0.49;0.84;
-0.49;0.24;0.18;-0.45;0.19;-0.86;-0.24;-0.18;0.00;0.18;-0.34;-0.93;-0.49;-0.73;-1.10;0.22;-0.63;0.78;-0.37;-0.55;-0.06;0.36;0.16;0.93;0.24;-0.18;0.49;0.18;-0.09;1.04;-0.06;0.61;1.46;-0.07;-0.15;0.99;0.00;-0.06;0.24;-0.10;0.14;-0.98;0.49;0.00;-0.18;0.24;0.49;0.84;
-0.37;-0.30;-0.37;-0.45;0.19;-0.86;1.16;0.30;0.55;0.18;-0.34;-0.93;-0.43;0.00;-0.91;0.22;-0.63;0.79;0.24;-0.85;0.49;0.37;0.15;0.92;0.24;-0.37;0.43;0.17;-0.10;1.03;5.55;-1.28;-2.50;-0.06;-0.14;1.00;-0.18;-0.18;0.12;-0.10;0.13;-0.99;0.24;-0.30;-0.79;0.26;0.49;0.84;
0.91;-0.49;-0.18;-0.46;0.19;-0.86;1.34;0.49;0.30;0.18;-0.33;-0.92;0.18;-0.30;-1.34;0.22;-0.63;0.78;0.43;-0.12;0.12;0.37;0.16;0.92;0.30;-0.55;0.18;0.17;-0.09;1.02;-5.37;-0.49;-1.95;-0.11;-0.13;1.02;-0.12;-0.12;-0.61;-0.11;0.14;-0.99;0.12;0.18;-0.24;0.25;0.49;0.84;
0.12;-0.61;0.37;-0.45;0.18;-0.86;0.12;0.49;0.24;0.18;-0.33;-0.92;-0.12;-0.24;-0.79;0.21;-0.64;0.79;0.24;-0.12;0.18;0.36;0.16;0.93;0.24;-0.55;0.61;0.18;-0.10;1.03;-5.98;1.89;4.88;-0.07;-0.15;0.98;0.61;0.61;-0.61;-0.11;0.14;-0.98;0.91;0.30;-0.49;0.25;0.49;0.84;
-0.73;-0.12;0.12;-0.45;0.19;-0.86;0.37;0.18;0.24;0.17;-0.34;-0.92;0.06;-0.67;-1.04;0.22;-0.63;0.78;0.00;-0.37;0.43;0.36;0.15;0.92;0.06;-0.73;0.30;0.17;-0.09;1.02;-2.50;1.95;4.09;-0.07;-0.15;1.00;-0.37;-0.06;0.37;-0.11;0.14;-0.97;0.30;0.00;-0.85;0.25;0.50;0.84;
