0.00;-0.43;0.24;0.02;-0.27;-0.96;0.37;0.37;0.18;0.17;-0.11;-0.99;0.00;-0.43;-0.91;0.03;-0.73;0.70;1.04;-0.37;-0.24;0.17;0.16;0.97;0.30;-0.55;0.37;0.07;-0.08;1.04;-0.06;0.24;1.59;0.03;0.63;0.77;-0.06;0.43;-0.30;-0.17;0.05;-0.99;
-0.37;-0.43;0.49;0.01;-0.27;-0.96;0.43;0.37;0.12;0.17;-0.10;-0.98;0.24;-0.43;-1.10;0.03;-0.72;0.70;0.61;-0.67;0.43;0.16;0.18;0.97;0.43;-0.12;0.18;0.06;-0.08;1.04;0.06;0.85;1.22;0.04;0.63;0.77;0.43;0.00;-0.12;-0.17;0.04;-0.98;
-0.24;-0.24;0.24;0.02;-0.28;-0.95;0.49;0.06;-0.06;0.17;-0.09;-0.98;0.37;-0.43;-0.67;0.03;-0.72;0.70;0.79;-0.49;0.49;0.16;0.17;0.97;-0.06;0.00;0.12;0.07;-0.08;1.04;0.12;0.49;1.40;0.03;0.63;0.76;0.49;0.30;-0.30;-0.18;0.05;-0.98;
-0.67;-0.37;-0.18;0.01;-0.27;-0.96;0.43;-0.12;0.43;0.17;-0.10;-0.98;0.30;-0.37;-0.79;0.03;-0.73;0.70;0.00;0.00;0.18;0.16;0.17;0.96;-0.06;-0.37;0.18;0.06;-0.08;1.03;0.18;0.30;1.71;0.03;0.62;0.76;0.06;0.00;-0.73;-0.18;0.04;-0.99;
-0.79;0.00;-0.49;0.02;-0.27;-0.97;0.37;0.30;0.30;0.17;-0.10;-0.99;-0.06;-0.43;-1.10;0.03;-0.73;0.70;0.37;-0.30;-0.06;0.15;0.17;0.98;0.37;-0.37;0.00;0.06;-0.08;1.04;-0.06;1.28;1.52;0.02;0.62;0.76;-0.06;0.18;0.18;-0.18;0.04;-0.98;
-0.61;-0.30;-0.73;0.01;-0.27;-0.95;0.73;0.06;-0.37;0.17;-0.10;-0.98;0.18;-0.24;-1.10;0.05;-0.73;0.70;0.61;-0.30;0.49;0.16;0.17;0.97;0.49;-0.55;0.30;0.07;-0.08;1.04;-0.49;0.43;1.22;0.03;0.62;0.77;-0.12;0.00;0.06;-0.17;0.04;-0.99;
-0.67;-0.06;-0.12;0.01;-0.27;-0.96;0.24;0.43;0.06;0.17;-0.10;-0.99;0.18;-0.49;-0.79;0.03;-0.73;0.70;0.06;-0.55;-0.06;0.16;0.18;0.97;0.49;-0.43;0.43;0.07;-0.08;1.05;-0.73;0.49;1.22;0.03;0.63;0.76;0.79;0.06;0.43;-0.18;0.04;-0.98;
-0.12;-0.30;0.12;0.01;-0.28;-0.96;0.00;-0.06;0.12;0.17;-0.09;-0.97;0.43;-0.12;-1.16;0.04;-0.72;0.70;0.79;-0.30;0.12;0.15;0.17;0.96;0.24;-0.55;0.12;0.07;-0.08;1.04;-0.12;0.30;1.71;0.03;0.62;0.76;0.06;0.00;0.00;-0.17;0.05;-0.98;
-0.49;-0.30;0.00;0.02;-0.27;-0.96;0.12;0.43;0.18;0.16;-0.10;-0.97;0.06;-0.49;-1.28;0.04;-0.73;0.70;0.61;-0.18;0.00;0.16;0.17;0.97;0.24;-0.18;0.67;0.07;-0.08;1.04;-0.06;0.49;1.34;0.03;0.63;0.76;0.24;-0.12;0.37;-0.18;0.05;-0.98;
-0.12;-0.06;0.18;0.01;-0.27;-0.97;0.30;0.37;-0.12;0.17;-0.10;-0.99;-0.30;-0.55;-1.28;0.04;-0.73;0.71;0.37;-0.43;0.18;0.16;0.18;0.97;0.49;-0.37;0.55;0.07;-0.08;1.04;0.49;0.06;1.83;0.03;0.62;0.78;0.43;0.00;0.24;-0.17;0.04;-0.99;
-0.24;0.18;0.24;0.01;-0.27;-0.95;0.06;0.24;0.24;0.17;-0.09;-0.98;0.43;-0.24;-1.10;0.03;-0.73;0.70;0.67;-1.10;0.12;0.16;0.18;0.97;-0.43;0.18;0.67;0.06;-0.09;1.04;-0.37;0.37;1.65;0.04;0.62;0.77;0.18;0.18;-0.18;-0.17;0.04;-0.98;
-0.37;0.00;0.00;0.01;-0.27;-0.95;0.24;0.30;-0.18;0.18;-0.10;-0.99;-0.30;-0.61;-0.30;0.02;-0.74;0.70;0.24;0.00;0.06;0.15;0.18;0.96;0.49;-0.55;0.30;0.07;-0.08;1.03;-0.67;0.43;1.83;0.03;0.62;0.76;0.00;0.30;-0.24;-0.18;0.04;-0.98;
-0.18;-0.30;-0.06;0.01;-0.27;-0.96;0.43;0.00;0.30;0.17;-0.10;-0.99;0.00;-0.18;-0.98;0.03;-0.72;0.69;0.79;-0.91;-0.12;0.15;0.17;0.96;0.12;0.43;-0.06;0.07;-0.07;1.04;0.12;0.79;1.22;0.03;0.63;0.77;0.61;-0.61;0.55;-0.17;0.05;-0.98;
