-0.67;-0.79;-0.37;0.08;-0.36;-0.93;0.91;0.55;0.18;0.13;-0.09;-0.99;-0.06;-0.30;-0.91;0.21;-0.10;0.99;0.30;-0.37;-0.06;0.14;0.21;0.96;0.43;-0.18;0.06;0.01;-0.28;1.00;-0.06;0.98;1.65;0.03;0.57;0.81;0.30;0.06;-0.06;-0.13;0.04;-0.99;
-0.49;-0.24;0.30;0.09;-0.36;-0.93;0.43;0.06;0.12;0.13;-0.10;-0.99;0.06;-0.12;-0.98;0.21;-0.10;1.00;0.06;-0.67;-0.06;0.15;0.22;0.96;0.12;-0.55;-0.06;0.03;-0.28;1.00;-0.61;0.37;0.61;0.03;0.59;0.80;0.18;0.18;-0.06;-0.13;0.04;-0.99;
-0.30;0.00;-0.18;0.10;-0.36;-0.92;0.61;-0.12;-0.06;0.13;-0.10;-0.99;0.24;-0.37;-1.10;0.22;-0.11;1.01;0.12;-0.37;0.61;0.14;0.21;0.96;0.55;-0.67;0.18;0.02;-0.28;1.01;-0.43;0.79;0.91;0.04;0.58;0.80;0.06;0.06;0.24;-0.14;0.04;-1.00;
-0.73;0.00;0.55;0.09;-0.36;-0.93;0.85;0.79;0.18;0.12;-0.11;-0.98;0.30;-0.24;-0.85;0.22;-0.11;1.01;0.73;-0.67;-0.24;0.14;0.22;0.96;0.30;-0.67;0.06;0.02;-0.27;1.00;-0.06;1.16;1.16;0.03;0.57;0.79;0.12;0.06;0.43;-0.14;0.04;-0.99;
0.06;-0.49;-0.24;0.09;-0.36;-0.93;0.37;0.00;0.12;0.13;-0.11;-0.98;-0.18;-0.67;-0.91;0.22;-0.09;1.01;0.55;-0.24;-0.18;0.14;0.22;0.97;0.30;-0.37;0.43;0.01;-0.27;1.00;0.24;0.49;1.65;0.03;0.59;0.79;-0.12;-0.06;-0.06;-0.14;0.04;-0.99;
-0.18;-0.24;0.37;0.09;-0.36;-0.93;0.49;0.30;0.18;0.12;-0.10;-0.98;-0.43;0.00;-0.67;0.21;-0.10;1.00;0.55;-0.85;0.00;0.14;0.22;0.96;0.24;-0.37;0.12;0.02;-0.27;1.01;-0.55;0.30;1.04;0.04;0.58;0.80;-0.24;0.12;0.12;-0.14;0.04;-0.98;
0.06;0.12;0.49;0.09;-0.37;-0.92;0.61;0.49;0.24;0.12;-0.10;-1.00;0.18;-0.18;-1.46;0.22;-0.10;1.01;0.49;-0.30;-0.06;0.15;0.22;0.95;0.37;-0.18;0.24;0.02;-0.28;1.00;-0.55;0.98;1.77;0.04;0.58;0.81;0.12;0.18;-0.06;-0.13;0.04;-0.99;
-0.61;-0.49;-0.06;0.10;-0.36;-0.92;0.37;0.55;-0.12;0.12;-0.10;-0.99;0.12;-0.24;-1.22;0.22;-0.10;1.01;0.73;-0.49;0.18;0.14;0.22;0.97;0.06;-0.37;0.00;0.02;-0.27;1.00;-0.12;0.67;1.34;0.03;0.58;0.80;0.06;0.00;0.00;-0.13;0.05;-0.99;
-0.24;0.12;0.43;0.09;-0.35;-0.93;0.06;0.49;0.18;0.13;-0.11;-1.00;0.00;-0.49;-0.91;0.21;-0.10;1.01;0.61;-0.85;0.24;0.14;0.21;0.96;-0.12;-0.24;0.37;0.02;-0.27;1.01;0.43;0.61;0.67;0.03;0.58;0.80;0.12;0.06;-0.37;-0.13;0.04;-0.99;
-0.12;0.12;0.49;0.09;-0.36;-0.93;0.30;-0.12;0.61;0.12;-0.11;-0.98;-0.12;-0.43;-0.73;0.21;-0.10;0.99;0.12;-0.49;-0.55;0.14;0.22;0.95;-0.06;-0.18;0.24;0.01;-0.27;1.00;0.43;0.43;1.28;0.03;0.58;0.80;0.18;0.12;0.00;-0.13;0.04;-0.98;
0.06;-0.43;-0.30;0.09;-0.36;-0.92;0.30;0.85;0.55;0.13;-0.11;-0.99;-0.18;0.06;-1.16;0.21;-0.11;1.01;0.24;-0.43;0.06;0.14;0.22;0.95;0.49;-0.30;0.37;0.02;-0.27;1.00;-0.18;0.73;1.65;0.03;0.58;0.79;0.37;0.24;-0.24;-0.14;0.04;-0.99;
-0.37;-0.24;0.06;0.09;-0.36;-0.93;0.49;0.61;0.37;0.12;-0.10;-0.99;0.00;0.24;-0.98;0.22;-0.10;1.00;0.06;-0.61;0.18;0.13;0.22;0.96;-0.37;-0.73;0.30;0.02;-0.27;0.99;-0.43;0.43;1.34;0.04;0.58;0.81;0.43;-0.06;0.00;-0.13;0.04;-0.99;
-1.83;-0.43;0.06;0.09;-0.36;-0.93;0.00;-0.12;0.49;0.12;-0.11;-0.99;0.12;0.00;-1.16;0.21;-0.10;1.01;0.73;-0.61;0.12;0.15;0.22;0.95;0.37;-0.12;0.55;0.01;-0.28;1.00;-0.91;0.98;1.65;0.04;0.58;0.81;0.37;0.37;0.37;-0.14;0.04;-0.99;
