0.24;-0.30;0.18;0.11;-0.45;-0.88;-0.49;-1.04;0.30;0.12;-0.45;-0.90;
1.52;0.37;0.12;0.12;-0.45;-0.88;0.24;-0.24;-0.37;0.11;-0.46;-0.88;
-0.24;-0.55;0.18;0.11;-0.45;-0.90;-0.37;-0.85;-0.06;0.12;-0.45;-0.89;
0.12;-0.30;0.06;0.12;-0.45;-0.89;-0.06;-0.49;-0.30;0.11;-0.45;-0.89;
0.30;-0.79;0.00;0.11;-0.44;-0.89;0.00;-0.37;0.55;0.12;-0.46;-0.89;
0.73;-0.30;0.06;0.12;-0.45;-0.90;0.18;-0.24;0.37;0.11;-0.45;-0.89;
0.49;-0.06;-0.06;0.12;-0.45;-0.88;0.18;-0.18;-0.61;0.12;-0.45;-0.88;
0.30;-0.61;0.00;0.12;-0.44;-0.88;0.06;-0.43;0.00;0.11;-0.45;-0.89;
-1.34;-1.40;-0.18;0.12;-0.45;-0.89;1.89;0.24;-0.30;0.12;-0.45;-0.89;
1.04;0.37;0.30;0.12;-0.44;-0.88;0.55;-0.30;0.18;0.12;-0.44;-0.89;
-9.94;-19.15;8.90;-0.09;-0.55;-0.87;-10.67;-12.50;1.52;0.10;-0.41;-0.91;
22.80;17.93;-4.76;0.07;-0.40;-0.89;19.82;15.49;-3.41;0.08;-0.43;-0.91;
-11.16;-6.52;1.40;0.11;-0.45;-0.88;-0.06;-1.46;0.00;0.10;-0.45;-0.88;
0.30;-0.61;-0.06;0.12;-0.45;-0.89;-0.73;-1.59;-0.06;0.11;-0.45;-0.88;
-0.24;-0.67;-0.18;0.11;-0.45;-0.88;-0.30;-0.85;0.06;0.11;-0.46;-0.88;
0.85;0.24;0.12;0.11;-0.45;-0.88;0.79;0.06;-0.06;0.11;-0.46;-0.88;
0.37;0.12;-0.30;0.11;-0.46;-0.89;0.79;0.24;0.12;0.11;-0.46;-0.88;
5.43;1.34;-0.30;0.11;-0.45;-0.88;0.43;-0.24;0.06;0.12;-0.46;-0.88;
0.37;-0.73;0.18;0.11;-0.47;-0.89;-2.56;-2.38;0.37;0.11;-0.46;-0.88;
-1.40;-1.83;0.30;0.11;-0.46;-0.89;-2.01;-0.67;0.73;0.12;-0.46;-0.88;
0.98;-0.18;0.00;0.11;-0.45;-0.88;0.73;0.37;-0.06;0.12;-0.46;-0.89;
1.71;0.43;0.00;0.11;-0.46;-0.88;0.24;-0.24;0.06;0.11;-0.46;-0.88;
-1.10;-1.22;0.61;0.12;-0.46;-0.89;-0.12;-0.30;-0.06;0.11;-0.46;-0.88;
-0.43;-0.73;0.18;0.11;-0.46;-0.89;0.55;-0.49;0.12;0.11;-0.45;-0.89;
-2.26;-2.20;-0.18;0.12;-0.46;-0.88;2.07;0.55;0.12;0.11;-0.46;-0.89;
3.23;0.91;-0.43;0.12;-0.47;-0.88;-8.66;-5.06;0.98;0.11;-0.46;-0.87;
10.30;5.61;-0.91;0.12;-0.45;-0.89;0.61;-0.37;0.18;0.11;-0.46;-0.89;
2.56;-11.52;3.48;0.07;-0.40;-0.83;10.49;4.94;-3.17;0.08;-0.41;-0.87;
-1.59;-2.20;0.61;0.09;-0.43;-0.89;-2.01;-2.20;0.67;0.09;-0.43;-0.90;
-11.71;-8.84;1.34;0.10;-0.44;-0.90;-18.54;-12.01;2.93;0.09;-0.43;-0.88;
4.76;2.44;-0.61;0.09;-0.44;-0.90;9.51;5.85;-0.30;0.11;-0.45;-0.90;
-12.07;-3.84;-0.12;0.10;-0.44;-0.87;11.95;5.43;-1.04;0.10;-0.45;-0.88;
-5.55;-2.93;-0.43;0.10;-0.44;-0.89;0.73;-0.91;0.12;0.11;-0.45;-0.88;
-6.59;-4.51;1.10;0.11;-0.45;-0.89;-6.04;-4.39;0.85;0.11;-0.44;-0.89;
-5.79;-4.63;1.65;0.11;-0.45;-0.88;-1.59;-1.46;0.49;0.11;-0.44;-0.89;
-14.21;-9.27;2.01;0.11;-0.45;-0.88;7.26;3.72;-0.43;0.11;-0.43;-0.88;
2.26;0.43;-0.18;0.12;-0.46;-0.88;-2.20;0.73;-0.67;0.12;-0.45;-0.87;
-1.22;0.67;0.12;0.12;-0.46;-0.89;1.52;-1.65;0.30;0.12;-0.46;-0.89;
-1.95;1.10;-0.55;0.11;-0.46;-0.85;2.07;-1.77;0.06;0.11;-0.46;-0.88;
-0.61;-0.73;-0.24;0.12;-0.46;-0.89;-4.33;-3.17;0.37;0.11;-0.46;-0.88;
-0.43;-0.24;0.37;0.12;-0.46;-0.88;0.73;-0.37;0.37;0.12;-0.45;-0.88;
-2.38;1.10;-0.24;0.11;-0.47;-0.91;-0.18;-0.18;-0.18;0.10;-0.45;-0.85;
-0.24;-0.55;0.12;0.12;-0.47;-0.89;-135.43;-87.74;35.91;-0.47;-0.62;-0.39;
4.02;0.30;-0.06;0.03;-0.28;-0.97;-0.85;0.00;-0.12;0.03;-0.28;-0.94;
3.35;1.22;2.07;0.00;-0.28;-0.95;-0.43;0.12;5.24;0.03;-0.33;-0.95;
190.18;-91.10;107.38;-0.09;-0.69;-1.04;11.22;-111.04;93.60;-0.04;-0.36;-1.06;
142.44;163.54;-30.73;-0.19;-0.96;-0.47;63.48;101.34;48.54;0.02;-1.15;-1.22;
93.29;83.54;277.01;-0.01;0.04;-0.68;278.60;215.30;131.10;0.00;0.09;-0.34;
-37.74;-38.78;-100.12;0.32;-0.42;-0.69;-12.56;-21.65;-74.27;0.26;-1.03;-0.69;
-214.39;-141.59;-218.84;0.19;-0.18;-0.20;-35.30;-12.20;20.06;-0.08;-1.82;-0.23;
-30.12;-24.27;-153.54;0.13;-0.99;-0.69;14.63;-0.98;-72.13;0.11;-1.02;-0.66;
1.83;7.99;167.13;0.24;-1.13;-0.62;3.17;108.84;339.02;0.38;-0.90;-0.54;
-53.72;-66.16;-114.27;0.28;0.08;-0.87;-30.30;-132.74;-443.29;0.44;-0.72;-0.57;
-5.73;-16.40;-45.24;0.15;-0.68;-0.70;7.26;4.09;-4.39;0.17;-0.87;-0.62;
4.33;3.35;4.63;0.06;-0.68;-0.65;27.07;-11.71;-96.59;0.21;-0.31;-1.19;
-16.34;-8.90;52.50;0.10;-0.50;-0.73;-22.07;-32.32;-138.41;0.24;0.24;-1.06;
-46.22;-95.55;-228.23;0.26;0.10;-1.01;-9.02;-137.07;-472.44;0.39;-0.45;-0.65;
-28.23;-36.95;-147.80;0.13;-0.91;-0.58;16.28;14.70;30.30;0.22;-0.93;-0.68;
5.49;42.26;43.54;0.01;-0.80;-0.53;36.52;64.27;41.34;0.02;-0.69;-0.76;
-101.77;-108.90;-0.24;0.22;-1.14;-0.53;-75.55;-66.71;60.06;0.17;-0.43;-0.65;
-74.09;-20.00;17.07;0.30;-0.57;-0.58;-124.39;-52.13;6.22;0.26;-0.58;-0.72;
1.22;-0.73;0.24;0.15;-0.42;-0.88;0.98;-0.85;0.24;0.15;-0.42;-0.89;
0.55;-0.73;0.49;0.15;-0.42;-0.90;0.55;-0.79;0.18;0.15;-0.43;-0.89;
0.79;-0.73;0.06;0.15;-0.42;-0.89;0.79;-0.12;-0.49;0.15;-0.43;-0.88;
0.49;-0.55;0.24;0.16;-0.43;-0.89;0.49;-0.30;0.00;0.15;-0.42;-0.90;
0.37;-0.67;0.06;0.14;-0.43;-0.88;2.13;-1.52;0.55;0.14;-0.43;-0.90;
0.24;-1.04;0.12;0.15;-0.44;-0.89;0.73;-0.85;0.18;0.14;-0.43;-0.89;
-2.26;1.04;0.24;0.16;-0.40;-0.89;0.06;-0.79;0.12;0.14;-0.43;-0.89;
0.43;-0.43;-0.30;0.14;-0.44;-0.89;0.55;-0.67;0.06;0.14;-0.44;-0.88;
0.73;-0.24;0.43;0.13;-0.43;-0.90;0.37;-0.79;0.30;0.14;-0.43;-0.89;
