0.73;0.91;0.06;-0.46;-0.96;0.26;
0.18;0.18;0.24;-0.47;-0.96;0.27;
0.49;0.12;-0.30;-0.46;-0.96;0.28;
0.85;0.30;0.30;-0.47;-0.96;0.27;
0.12;0.18;0.43;-0.46;-0.97;0.28;
0.18;-0.18;-0.55;-0.46;-0.96;0.27;
0.79;-0.79;0.30;-0.46;-0.96;0.27;
0.61;0.12;0.06;-0.47;-0.96;0.27;
0.43;-0.18;0.24;-0.47;-0.96;0.28;
0.61;0.12;0.12;-0.46;-0.96;0.27;
0.24;0.12;0.24;-0.46;-0.97;0.27;
0.37;0.06;0.55;-0.46;-0.96;0.27;
0.49;0.00;-0.18;-0.46;-0.95;0.27;
0.61;-0.12;0.30;-0.47;-0.97;0.26;
0.30;0.61;-0.37;-0.46;-0.96;0.27;
0.00;0.37;0.00;-0.46;-0.96;0.27;
0.18;0.12;-0.43;-0.46;-0.96;0.28;
0.49;0.24;0.24;-0.46;-0.97;0.26;
0.61;0.43;-0.06;-0.45;-0.96;0.27;
0.30;-0.12;-0.06;-0.46;-0.97;0.27;
0.67;0.18;-0.37;-0.45;-0.96;0.26;
0.06;0.24;0.06;-0.46;-0.96;0.27;
0.67;0.24;0.12;-0.45;-0.96;0.27;
0.18;0.18;-0.43;-0.47;-0.96;0.28;
0.30;0.37;0.30;-0.46;-0.96;0.28;
0.61;-0.06;0.00;-0.46;-0.96;0.27;
0.43;0.00;-0.49;-0.47;-0.97;0.27;
0.18;0.12;-0.30;-0.46;-0.96;0.28;
0.43;0.43;-0.12;-0.46;-0.97;0.28;
0.24;-0.91;0.06;-0.46;-0.96;0.28;
0.30;0.24;-0.30;-0.46;-0.97;0.26;
0.91;0.24;0.18;-0.46;-0.96;0.27;
0.43;-0.18;-0.24;-0.46;-0.97;0.27;
0.73;0.43;-0.06;-0.46;-0.97;0.28;
0.06;0.18;-0.30;-0.46;-0.97;0.27;
0.61;0.61;0.06;-0.46;-0.97;0.27;
0.37;0.18;0.18;-0.46;-0.96;0.27;
0.61;0.37;-0.12;-0.46;-0.97;0.28;
0.55;0.55;-0.18;-0.46;-0.96;0.27;
0.37;0.85;-0.18;-0.45;-0.96;0.27;
0.61;0.43;0.06;-0.46;-0.97;0.27;
0.43;0.30;0.18;-0.45;-0.97;0.27;
0.91;0.49;-0.24;-0.47;-0.96;0.28;
-0.12;0.49;0.06;-0.45;-0.97;0.27;
0.98;1.04;0.24;-0.46;-0.96;0.27;
0.06;-0.18;-0.30;-0.46;-0.96;0.27;
0.18;0.30;-0.30;-0.45;-0.96;0.27;
