0.61;-0.06;0.18;0.13;0.89;0.15;
-1.10;1.16;-0.06;0.14;0.89;0.16;
-0.49;0.00;0.12;0.13;0.89;0.16;
-2.01;-1.83;-0.67;0.12;0.88;0.15;
-3.72;-7.32;-1.46;0.14;0.90;0.13;
-0.49;0.18;-0.06;0.14;0.89;0.16;
-0.30;-0.18;-0.12;0.12;0.89;0.14;
-3.11;-2.99;-0.91;0.11;0.87;0.20;
0.00;-0.49;-0.12;0.13;0.89;0.15;
0.79;-0.24;0.43;0.14;0.89;0.17;
0.98;-0.24;-0.30;0.13;0.89;0.16;
0.98;-2.74;-0.61;0.12;0.89;0.15;
0.24;-0.12;-0.55;0.14;0.89;0.16;
0.73;0.12;0.12;0.12;0.89;0.15;
0.73;0.30;0.00;0.14;0.89;0.15;
2.68;0.06;0.12;0.13;0.89;0.15;
-0.12;-0.49;-0.12;0.13;0.89;0.14;
0.73;-0.30;-0.18;0.12;0.89;0.15;
-0.43;-0.06;-0.30;0.13;0.89;0.15;
0.43;-0.06;-0.18;0.13;0.90;0.15;
0.43;-0.06;-0.49;0.13;0.89;0.14;
0.85;-0.30;-0.06;0.13;0.89;0.15;
0.98;0.24;-0.43;0.13;0.88;0.15;
-0.06;-0.18;-0.12;0.13;0.88;0.15;
0.12;-0.37;0.00;0.13;0.89;0.14;
0.49;0.06;-0.43;0.13;0.89;0.14;
0.98;-0.24;0.06;0.13;0.89;0.15;
0.06;-0.49;-0.06;0.13;0.89;0.15;
0.55;-0.37;-0.30;0.13;0.89;0.15;
-0.12;0.12;0.18;0.13;0.89;0.15;
0.30;0.06;-0.06;0.13;0.89;0.15;
0.06;-0.12;0.00;0.13;0.89;0.16;
0.55;-0.30;0.12;0.13;0.89;0.14;
0.49;0.18;-0.43;0.13;0.89;0.15;
0.24;0.12;-0.12;0.13;0.89;0.15;
0.37;-0.18;-0.18;0.13;0.89;0.15;
0.49;-0.18;-0.12;0.13;0.89;0.15;
0.06;-0.12;-0.43;0.13;0.89;0.15;
0.79;-0.67;0.24;0.13;0.89;0.15;
0.43;-0.18;-0.43;0.13;0.89;0.15;
0.49;-0.55;-0.55;0.13;0.89;0.15;
0.49;0.30;0.00;0.13;0.88;0.14;
0.37;-0.30;-0.37;0.13;0.89;0.16;
0.61;0.43;-0.12;0.14;0.89;0.15;
0.18;-0.18;-0.43;0.14;0.89;0.14;
0.61;-0.18;-0.18;0.13;0.89;0.15;
0.37;-0.06;-0.24;0.14;0.89;0.15;
0.61;0.06;-0.24;0.13;0.88;0.16;
-0.06;-0.12;-0.30;0.12;0.90;0.16;
0.43;-0.37;0.00;0.12;0.89;0.15;
0.37;0.00;-0.55;0.13;0.89;0.15;
-0.30;-0.06;0.00;0.13;0.89;0.14;
0.55;-0.06;0.37;0.12;0.89;0.14;
0.43;0.00;-0.24;0.12;0.90;0.15;
0.00;0.00;-0.67;0.13;0.89;0.15;
0.24;0.12;0.30;0.13;0.89;0.15;
0.24;-0.18;-0.30;0.12;0.89;0.15;
0.12;0.18;-0.43;0.13;0.89;0.15;
0.67;-0.49;0.00;0.13;0.89;0.14;
0.18;0.06;-0.12;0.12;0.89;0.15;
0.24;-0.49;-0.12;0.13;0.89;0.15;
