0.61;-0.61;-0.18;0.13;-0.09;1.04;-0.30;-0.43;2.56;0.17;-0.12;1.04;1.46;-0.43;3.17;0.11;-0.09;1.03;0.37;-0.12;0.00;0.13;-0.09;1.03;
0.24;-0.55;0.30;0.13;-0.09;1.02;0.43;-0.12;0.24;0.14;-0.09;1.03;0.73;-0.61;0.30;0.14;-0.09;1.03;0.12;-0.55;0.43;0.14;-0.09;1.03;
0.79;-0.67;0.55;0.13;-0.09;1.03;0.49;-0.18;-0.06;0.13;-0.09;1.03;0.85;-0.37;0.43;0.13;-0.09;1.03;0.06;0.00;0.00;0.13;-0.09;1.04;
0.30;-0.18;0.49;0.13;-0.09;1.02;-0.12;-0.37;0.12;0.13;-0.09;1.03;0.55;-0.18;0.30;0.13;-0.09;1.03;0.12;-0.30;0.43;0.13;-0.09;1.03;
-0.43;-0.30;0.00;0.13;-0.09;1.03;1.10;-0.37;0.00;0.13;-0.10;1.03;0.06;-0.24;0.30;0.13;-0.09;1.03;0.49;-0.55;0.06;0.14;-0.10;1.03;
-2.87;-2.01;12.38;0.14;-0.13;1.04;3.23;0.00;17.93;0.14;-0.13;1.04;-3.90;-2.74;21.34;0.15;0.02;1.06;-1.10;-3.23;14.88;0.20;-0.05;1.04;
-2.56;0.24;0.37;0.13;-0.09;1.03;1.28;-0.37;-0.18;0.13;-0.10;1.03;-1.16;-0.67;1.22;0.14;-0.09;1.04;0.55;-1.34;0.37;0.12;-0.10;1.03;
2.07;-0.67;10.37;0.15;-0.07;1.04;-0.06;0.06;0.12;0.13;-0.10;1.03;-1.46;-0.79;0.49;0.14;-0.10;1.03;0.91;0.00;0.12;0.13;-0.10;1.04;
3.05;-0.85;-1.52;0.13;-0.11;1.04;2.26;-4.51;11.28;0.13;-0.05;1.03;3.54;-0.61;-0.37;0.13;-0.10;1.04;-1.16;-1.10;0.49;0.13;-0.10;1.03;
33.90;6.28;27.07;0.35;0.46;0.95;-6.16;2.50;0.43;0.14;-0.07;1.02;-1.16;0.98;4.15;0.16;-0.06;1.03;-13.60;10.55;14.45;0.20;0.01;0.63;
3.54;-4.09;1.95;0.11;-0.06;1.00;0.24;0.12;0.00;0.14;-0.08;1.04;1.40;0.37;-0.67;0.13;-0.07;1.04;3.05;0.43;-1.04;0.13;-0.09;1.03;
