-263.60;-363.78;57.50;-0.61;-0.54;0.66;106.28;513.29;95.79;-0.52;-0.27;-0.62;-257.99;-730.00;-127.50;-0.17;-0.53;0.15;174.76;831.34;180.91;0.07;-0.20;-0.43;-180.24;-653.41;-125.06;-0.51;-0.95;-2.00;
102.20;651.77;14.57;0.35;-1.49;0.26;140.06;1924.76;996.59;2.00;-1.67;-2.00;0.30;48.11;42.68;-0.39;-0.11;-0.32;-26.22;-204.51;-18.78;-0.15;-1.54;0.80;101.28;92.68;18.96;-0.95;-0.06;-2.00;
-21.40;-6.10;-250.06;-0.06;-0.03;-0.07;-7.13;-5.06;13.90;-0.04;-0.96;-0.15;-1.16;1.34;-0.73;-0.16;-0.93;-0.27;0.91;0.91;-1.16;-0.17;-0.93;-0.28;0.18;0.49;-0.91;-0.16;-0.92;-0.28;
3.60;-0.55;0.55;-0.17;-0.93;-0.25;1.59;1.04;1.22;-0.16;-0.92;-0.26;1.40;-0.24;-1.83;-0.15;-0.93;-0.27;1.46;-0.67;-0.49;-0.16;-0.93;-0.26;0.00;0.67;-2.01;-0.17;-0.93;-0.26;
6.83;-2.32;-2.74;-0.16;-0.94;-0.26;0.00;-0.24;-1.52;-0.16;-0.94;-0.24;1.46;-0.61;-1.40;-0.15;-0.94;-0.26;-1.10;0.06;-0.98;-0.16;-0.94;-0.24;0.61;-0.49;-1.04;-0.16;-0.94;-0.25;
0.30;-0.18;-1.16;-0.17;-0.94;-0.23;0.18;-0.43;-1.46;-0.15;-0.94;-0.24;-0.85;-0.85;-1.16;-0.15;-0.94;-0.21;0.85;-0.24;-1.04;-0.17;-0.94;-0.23;-0.91;-0.30;-0.79;-0.17;-0.94;-0.24;
0.73;-0.61;-1.28;-0.15;-0.93;-0.21;0.55;-0.18;-0.98;-0.15;-0.94;-0.23;-0.49;-0.18;-0.85;-0.16;-0.94;-0.22;0.18;-0.91;-0.79;-0.16;-0.93;-0.22;-2.68;2.62;2.07;-0.17;-0.94;-0.26;
-6.34;1.46;-1.04;-0.17;-0.94;-0.22;5.24;-5.00;-5.00;-0.16;-0.94;-0.22;-0.18;-0.18;-1.46;-0.16;-0.95;-0.20;1.28;-1.16;-0.73;-0.16;-0.95;-0.22;0.49;-0.18;-1.89;-0.15;-0.95;-0.21;
0.18;-0.18;-1.34;-0.17;-0.95;-0.21;0.00;0.43;-0.91;-0.16;-0.95;-0.21;-0.73;29.09;12.26;-0.14;-0.94;-0.16;-16.22;-14.27;-8.23;-0.10;-0.50;-0.33;-18.11;3.54;4.76;-0.17;-0.97;-0.18;
0.55;-0.43;-1.10;-0.16;-0.95;-0.18;1.28;-0.61;-1.46;-0.16;-0.95;-0.19;-0.67;-0.79;-0.73;-0.17;-0.95;-0.18;-0.67;0.79;-0.85;-0.16;-0.96;-0.17;1.34;-0.30;-1.16;-0.16;-0.95;-0.18;
6.59;-0.43;-2.56;-0.20;-0.95;-0.22;-3.48;15.12;4.63;-0.19;-0.96;-0.19;-5.98;-1.77;0.61;-0.17;-0.95;-0.18;-5.91;1.34;0.00;-0.17;-0.95;-0.14;-0.30;-0.73;-1.34;-0.16;-0.96;-0.15;
0.30;-0.43;-0.91;-0.15;-0.96;-0.15;-0.24;-0.85;-1.28;-0.16;-0.96;-0.15;-0.06;-0.30;-0.67;-0.16;-0.96;-0.13;-0.12;-0.67;-0.79;-0.16;-0.95;-0.15;0.12;-0.06;-1.04;-0.16;-0.95;-0.15;
-0.30;-0.43;-0.98;-0.16;-0.96;-0.15;-0.18;-0.43;-1.04;-0.16;-0.96;-0.15;0.43;-0.43;-1.28;-0.16;-0.95;-0.15;0.00;-0.24;-0.79;-0.15;-0.96;-0.15;0.49;-1.10;-0.43;-0.16;-0.96;-0.14;
0.06;0.00;-1.10;-0.15;-0.96;-0.15;0.55;-0.49;-1.46;-0.15;-0.95;-0.15;0.06;-0.18;-1.16;-0.15;-0.95;-0.14;1.22;-0.67;-1.34;-0.16;-0.96;-0.15;-0.06;0.12;-0.98;-0.16;-0.97;-0.14;
-0.12;-0.18;-1.22;-0.16;-0.96;-0.15;0.06;-0.37;-1.77;-0.16;-0.96;-0.14;0.55;-0.18;-0.55;-0.16;-0.96;-0.14;0.12;-0.61;-1.16;-0.16;-0.96;-0.15;-0.49;-0.37;-1.16;-0.15;-0.96;-0.15;
0.06;-0.55;-1.40;-0.15;-0.96;-0.15;-0.12;-0.30;-1.40;-0.16;-0.95;-0.15;0.43;-0.61;-1.04;-0.16;-0.96;-0.14;0.24;-0.37;-1.22;-0.16;-0.96;-0.14;0.12;-0.67;-1.16;-0.16;-0.96;-0.15;
0.12;-0.18;-0.85;-0.15;-0.96;-0.14;-0.37;-0.37;-1.16;-0.15;-0.95;-0.15;0.49;-0.43;-1.04;-0.16;-0.96;-0.15;-0.18;-0.43;-0.30;-0.16;-0.97;-0.15;0.43;-0.55;-1.77;-0.16;-0.95;-0.15;
