0.12;-0.18;0.12;-0.09;-0.36;-0.92;-0.06;-0.12;0.24;0.02;-0.12;-1.00;0.55;-0.24;-0.98;0.11;-0.49;0.88;0.24;-0.18;-0.30;0.16;0.18;0.96;-0.37;0.18;0.12;0.01;-0.25;1.01;0.12;0.67;1.28;0.03;0.59;0.79;0.00;-0.67;0.00;-0.24;0.12;-0.95;
-0.43;-0.18;0.24;-0.09;-0.37;-0.93;0.30;-0.30;0.18;0.02;-0.10;-1.00;0.37;-0.12;-1.04;0.13;-0.49;0.89;0.43;-0.24;-0.43;0.15;0.19;0.96;0.24;-0.24;0.24;0.01;-0.26;1.02;-0.49;0.91;1.46;0.03;0.59;0.79;-0.43;0.49;0.43;-0.24;0.13;-0.96;
-0.49;-0.67;0.06;-0.10;-0.37;-0.91;0.00;0.61;-0.18;0.02;-0.12;-1.00;0.12;0.67;-1.34;0.12;-0.49;0.90;0.49;-0.30;0.37;0.16;0.19;0.96;0.24;-0.30;0.37;0.00;-0.26;1.01;-0.18;0.67;1.77;0.03;0.61;0.79;-0.06;-0.18;-0.18;-0.24;0.13;-0.96;
-0.37;0.00;0.30;-0.09;-0.36;-0.92;0.24;0.24;0.43;0.02;-0.11;-0.99;0.43;-0.18;-0.30;0.13;-0.49;0.90;1.10;-0.49;0.37;0.16;0.20;0.96;0.55;-0.30;0.24;0.02;-0.26;1.02;0.06;0.30;1.59;0.04;0.59;0.78;-0.06;-0.06;0.18;-0.24;0.12;-0.96;
-0.85;-0.12;0.12;-0.09;-0.36;-0.92;0.55;0.30;-0.30;0.02;-0.12;-0.99;0.06;0.00;-0.91;0.12;-0.49;0.89;0.79;-0.79;-0.30;0.16;0.19;0.97;0.49;-0.24;0.55;0.01;-0.25;1.01;-0.91;0.91;1.65;0.03;0.60;0.79;0.06;0.24;-0.55;-0.24;0.12;-0.95;
-0.43;0.00;0.06;-0.08;-0.37;-0.93;0.30;0.85;-0.06;0.01;-0.11;-0.99;0.12;0.30;-1.04;0.12;-0.49;0.90;0.49;-0.79;0.24;0.16;0.19;0.95;0.00;-0.37;0.55;0.02;-0.26;1.01;-0.49;0.49;1.40;0.04;0.60;0.78;0.12;-0.18;0.00;-0.24;0.13;-0.96;
-0.67;-0.43;0.00;-0.09;-0.36;-0.92;0.43;0.18;0.12;0.02;-0.12;-1.00;0.18;-0.37;-0.91;0.12;-0.49;0.89;0.67;-0.61;-0.43;0.16;0.19;0.96;0.30;-0.12;0.12;0.01;-0.26;1.01;-0.73;0.85;1.40;0.03;0.60;0.78;0.18;0.00;0.55;-0.24;0.13;-0.95;
-0.49;-0.24;-0.18;-0.09;-0.37;-0.92;0.79;0.43;0.18;0.03;-0.11;-1.00;0.06;-0.37;-1.28;0.12;-0.50;0.88;-0.43;-0.18;-0.12;0.16;0.20;0.96;-0.18;-0.37;0.73;0.01;-0.25;1.00;0.18;0.73;1.52;0.04;0.59;0.78;0.24;0.06;-0.37;-0.24;0.13;-0.96;
-1.34;0.67;0.37;-0.09;-0.37;-0.93;0.67;0.12;0.24;0.02;-0.11;-1.00;0.30;-0.61;-1.40;0.12;-0.50;0.89;0.30;-0.79;-0.18;0.17;0.20;0.98;-0.55;-0.98;0.30;0.01;-0.25;1.01;-0.67;0.67;1.46;0.04;0.60;0.78;0.00;-0.55;-0.30;-0.23;0.13;-0.96;
-0.61;-0.30;0.12;-0.09;-0.36;-0.93;0.49;0.85;0.61;0.02;-0.12;-1.00;0.12;-0.67;-0.73;0.12;-0.49;0.88;0.43;-0.24;0.24;0.16;0.19;0.96;0.55;-0.12;0.30;0.01;-0.26;1.02;0.55;0.67;1.83;0.03;0.60;0.79;-0.06;-0.49;0.37;-0.25;0.12;-0.97;
