0.18;0.30;0.61;-0.12;-0.16;-1.00;2.38;0.73;0.55;0.17;-0.18;-0.96;-15.67;12.56;2.68;0.08;-0.67;0.70;5.98;-0.85;1.46;0.15;0.17;0.99;-0.12;-0.73;0.06;0.06;-0.12;1.03;-0.91;-7.93;1.89;0.01;0.64;0.74;0.37;-0.06;0.06;-0.18;0.05;-0.99;
-2.80;0.06;0.67;-0.11;-0.17;-0.98;2.01;0.24;0.55;0.17;-0.17;-0.96;0.24;-0.67;0.30;0.03;-0.65;0.78;13.23;4.21;-1.34;0.14;0.18;0.92;0.06;-0.49;0.37;0.06;-0.12;1.05;-0.55;1.04;1.52;0.03;0.60;0.78;0.18;0.12;0.37;-0.17;0.04;-0.98;
0.49;-0.49;-0.12;-0.12;-0.18;-0.97;-1.95;-0.85;0.12;0.16;-0.18;-0.95;0.37;-1.59;-0.24;0.03;-0.65;0.81;0.30;-0.24;0.06;0.16;0.18;0.97;0.18;-0.55;0.18;0.06;-0.12;1.03;0.18;0.73;1.34;0.04;0.61;0.79;0.00;0.24;-0.61;-0.18;0.05;-0.98;
-0.55;-0.61;-0.18;-0.11;-0.16;-0.97;1.28;0.24;0.30;0.17;-0.17;-0.97;-2.32;0.12;-1.46;0.03;-0.63;0.79;0.91;-0.61;0.12;0.15;0.18;0.96;-0.30;-0.37;0.18;0.06;-0.12;1.03;1.10;1.89;1.22;0.04;0.61;0.78;0.06;-0.06;0.18;-0.17;0.04;-0.98;
-0.67;-0.24;0.12;-0.11;-0.18;-0.97;0.49;0.18;0.49;0.16;-0.19;-0.96;2.07;-0.12;-1.34;0.03;-0.64;0.80;4.76;-0.37;1.65;0.13;0.17;0.99;0.37;-0.30;0.18;0.06;-0.11;1.04;3.23;1.10;-0.12;0.05;0.60;0.79;0.18;0.55;0.00;-0.17;0.04;-0.97;
0.00;-0.24;-0.12;-0.11;-0.16;-0.97;0.24;0.24;0.43;0.17;-0.18;-0.97;0.55;-0.18;-1.16;0.03;-0.62;0.80;1.04;-0.79;0.24;0.18;0.15;0.97;0.12;-0.30;0.00;0.06;-0.12;1.03;-2.13;0.67;1.34;0.04;0.62;0.78;-0.12;0.18;0.24;-0.18;0.04;-0.98;
-0.30;-0.06;0.18;-0.12;-0.16;-0.97;1.34;0.37;0.49;0.17;-0.17;-0.98;-1.83;-34.21;40.00;0.04;-0.66;0.77;-4.51;-10.55;7.13;0.18;0.14;0.94;-2.56;0.43;-0.85;0.07;-0.13;1.05;2.32;2.62;2.38;0.12;0.64;0.79;-0.06;-0.06;-0.12;-0.18;0.04;-0.98;
-0.24;-0.61;0.30;-0.11;-0.16;-0.98;1.16;0.55;0.43;0.17;-0.17;-0.97;0.00;-0.55;-1.10;0.03;-0.61;0.82;0.37;-0.18;-0.37;0.19;0.15;0.97;0.49;-0.37;0.30;0.06;-0.13;1.03;-0.55;0.18;1.34;0.03;0.62;0.77;0.06;-0.30;-0.18;-0.17;0.04;-0.98;
-0.49;0.00;0.37;-0.11;-0.16;-0.97;-0.49;0.79;-0.24;0.17;-0.18;-0.96;1.77;-0.73;-0.73;0.04;-0.62;0.81;-0.06;-0.12;-0.30;0.18;0.16;0.96;0.30;-0.61;0.24;0.05;-0.12;1.03;0.18;0.55;1.65;0.04;0.61;0.78;-0.49;0.24;0.12;-0.18;0.04;-0.98;
2.68;5.73;5.12;-0.07;-0.20;-0.90;-7.50;4.63;11.16;0.15;-0.11;-0.97;-1.16;-0.98;-5.49;0.08;-0.65;0.81;8.05;6.10;29.70;0.15;0.16;0.95;7.01;0.85;0.18;0.03;-0.09;1.05;-7.44;-23.41;-26.77;0.04;0.63;0.79;-0.12;-0.18;-0.06;-0.18;0.04;-0.98;
19.02;17.07;36.34;-0.10;-0.25;-1.03;-18.66;12.20;21.83;-0.06;-0.15;-0.90;-32.20;25.24;-18.84;0.16;-0.70;0.80;4.94;7.56;17.07;0.24;1.04;0.66;-3.48;2.44;-30.73;0.04;-0.08;1.07;7.50;-22.20;-26.04;0.03;0.68;0.76;-3.84;0.06;-17.62;-0.14;0.10;-0.97;
7.87;3.84;22.99;-0.22;-0.11;-1.05;-11.65;19.15;21.10;0.22;-0.22;-1.06;37.20;-34.02;-59.70;-0.19;-0.88;0.88;-16.83;-10.18;-99.09;0.09;-0.08;0.91;-4.02;2.01;2.01;0.07;-0.12;1.03;0.79;0.30;6.16;0.12;0.52;0.87;0.30;0.18;0.12;-0.17;0.04;-0.98;
0.85;0.79;0.49;-0.11;-0.24;-0.96;0.18;0.37;-0.06;0.18;-0.16;-0.96;-0.24;-0.18;-0.91;0.02;-0.67;0.76;0.91;-0.61;-1.04;0.26;0.11;0.95;-0.73;0.85;0.49;0.10;-0.13;1.09;360.61;36.46;-51.65;0.15;-1.27;1.41;0.06;1.10;0.24;-0.17;0.04;-1.00;
-42.93;-0.91;10.91;-0.46;-0.46;-0.88;2.32;-4.09;17.44;-0.01;-0.16;-1.06;23.96;3.48;-22.20;0.24;-0.19;1.01;-1.34;-0.67;11.16;0.30;0.22;0.95;-1.16;-3.05;10.55;0.02;-0.28;1.04;-0.55;-4.45;-12.62;0.25;0.63;0.92;-11.34;5.67;-82.93;-0.11;0.01;-0.97;
6.28;4.70;8.23;-0.30;-0.35;-0.85;-3.90;6.40;12.07;0.08;-0.11;-0.94;6.95;1.04;-9.39;0.15;-0.30;1.00;-6.59;-0.79;6.95;0.50;0.56;0.81;-4.33;-3.72;22.32;0.00;-0.30;0.97;13.54;10.85;9.33;0.04;0.57;0.81;0.30;0.37;0.49;-0.13;0.11;-0.99;
-3.29;4.88;-0.43;-0.19;-0.35;-0.92;1.59;0.24;0.67;0.18;-0.15;-0.96;-10.37;4.02;3.48;0.16;-0.39;0.96;0.18;-0.85;0.18;0.19;0.00;0.98;0.00;-0.12;-0.06;0.05;-0.16;1.03;-0.24;0.61;1.71;0.05;0.58;0.81;0.00;-0.06;-0.24;-0.13;0.11;-0.99;
1.83;0.79;-0.12;-0.17;-0.34;-0.92;-0.55;0.85;0.00;0.19;-0.16;-0.95;-3.54;0.91;0.06;0.15;-0.40;0.92;0.43;-0.24;0.43;0.20;-0.00;0.96;1.46;0.30;-4.27;0.04;-0.12;1.04;0.79;0.85;0.55;0.05;0.57;0.80;9.76;-1.77;-115.37;-0.14;-0.08;-1.08;
-2.01;0.73;0.37;-0.15;-0.32;-0.91;0.06;0.43;0.98;0.19;-0.15;-0.97;-0.85;1.10;-0.49;0.14;-0.41;0.94;1.04;-0.49;0.18;0.20;0.00;0.98;-3.78;2.13;1.65;0.04;-0.14;1.05;7.62;1.10;1.10;0.04;0.60;0.80;-41.46;14.51;-258.78;-0.74;-1.11;-0.70;
-0.06;-0.18;0.00;-0.15;-0.34;-0.92;0.61;0.18;0.24;0.18;-0.17;-0.97;-0.37;-0.24;-1.28;0.15;-0.41;0.93;0.67;-0.98;0.18;0.19;-0.00;0.98;-0.24;-0.55;0.49;0.04;-0.18;1.02;0.00;0.49;1.46;0.04;0.59;0.79;0.37;-0.30;3.35;-0.12;0.13;-0.98;
0.49;-0.24;-0.06;-0.16;-0.35;-0.93;0.43;0.06;0.30;0.18;-0.15;-0.97;-0.73;0.30;-1.10;0.13;-0.41;0.92;0.98;0.30;0.12;0.19;0.00;0.99;-72.56;-20.30;24.94;-0.47;-0.32;0.96;30.12;5.85;-1.10;0.10;0.65;0.77;172.93;-71.83;650.73;-0.12;-1.65;-1.49;
