0.24;0.43;0.12;0.21;-0.51;-0.83;-0.18;0.06;-1.28;0.38;0.02;0.98;0.67;-0.37;0.00;0.24;0.33;0.92;0.37;-0.55;0.06;-0.12;-0.49;0.90;0.12;0.98;1.22;0.21;0.92;-0.25;0.43;-0.24;-0.06;-0.12;0.15;-0.98;
0.91;0.24;0.30;0.21;-0.51;-0.84;-0.37;-0.61;-1.22;0.38;0.02;0.97;0.37;-0.18;-0.67;0.26;0.34;0.90;0.37;0.00;0.73;-0.12;-0.49;0.90;0.00;0.24;1.46;0.21;0.92;-0.26;0.43;0.00;0.18;-0.11;0.14;-0.99;
0.55;0.30;0.06;0.20;-0.51;-0.84;0.00;-0.49;-0.61;0.38;0.02;0.98;0.30;-0.49;0.06;0.24;0.32;0.90;0.00;-0.73;0.43;-0.12;-0.49;0.90;0.43;0.73;0.67;0.21;0.92;-0.25;0.18;0.12;-0.30;-0.12;0.14;-0.98;
0.79;0.24;0.30;0.21;-0.51;-0.84;0.00;-0.18;-0.98;0.38;0.02;0.98;0.43;-0.06;0.55;0.25;0.32;0.90;0.18;-0.37;0.37;-0.12;-0.49;0.89;-0.37;0.98;2.07;0.21;0.92;-0.26;-0.06;0.12;0.06;-0.11;0.13;-0.98;
0.55;-0.18;0.24;0.20;-0.51;-0.83;-0.24;-0.37;-1.52;0.37;0.03;0.98;0.49;-0.67;0.43;0.25;0.33;0.90;0.18;-0.30;0.18;-0.12;-0.49;0.90;0.18;0.91;1.28;0.20;0.92;-0.26;0.00;0.43;0.37;-0.11;0.14;-0.98;
0.06;1.04;-0.12;0.20;-0.52;-0.83;-0.30;-0.24;-1.16;0.38;0.02;0.97;0.37;-0.49;-0.12;0.25;0.34;0.91;0.43;-0.55;0.61;-0.12;-0.50;0.89;-1.10;0.49;1.59;0.21;0.92;-0.26;-0.30;0.24;0.12;-0.12;0.14;-0.99;
-0.06;0.37;-0.12;0.20;-0.51;-0.84;-0.30;-0.24;-0.91;0.39;0.03;0.98;0.00;-0.43;-0.24;0.24;0.33;0.90;0.37;-0.49;0.18;-0.12;-0.49;0.90;-0.98;0.43;0.61;0.21;0.91;-0.25;-0.37;0.18;-0.37;-0.12;0.13;-0.98;
0.61;-0.12;-0.12;0.20;-0.52;-0.83;0.24;-0.49;-1.46;0.38;0.03;0.97;0.24;-0.73;0.18;0.25;0.32;0.91;0.18;-0.55;0.30;-0.11;-0.49;0.90;0.73;0.43;1.65;0.22;0.92;-0.25;0.55;0.18;0.43;-0.11;0.14;-0.98;
0.12;0.67;0.06;0.21;-0.52;-0.83;0.24;-0.49;-1.10;0.38;0.03;0.97;0.24;-0.79;0.12;0.25;0.32;0.90;0.06;-0.12;0.18;-0.12;-0.50;0.90;-0.18;0.43;1.52;0.21;0.91;-0.26;-0.06;0.06;0.06;-0.11;0.14;-0.97;
0.61;0.37;0.06;0.21;-0.52;-0.83;-0.06;-0.43;-0.91;0.37;0.02;0.97;0.37;-0.37;-0.06;0.25;0.33;0.91;0.24;-0.12;-0.06;-0.12;-0.49;0.90;-0.30;0.85;1.52;0.21;0.91;-0.25;-0.24;0.00;0.30;-0.12;0.14;-0.99;
0.49;0.43;0.12;0.20;-0.52;-0.84;-0.12;-0.06;-0.37;0.38;0.02;0.97;0.49;-0.37;0.06;0.25;0.33;0.92;0.30;-0.55;0.43;-0.11;-0.49;0.89;0.06;0.73;1.95;0.21;0.91;-0.25;0.24;0.24;0.00;-0.12;0.14;-0.98;
0.55;-0.24;-0.06;0.21;-0.51;-0.83;0.00;-0.24;-0.98;0.38;0.02;0.98;0.24;-0.79;0.18;0.25;0.32;0.92;0.30;-0.30;0.61;-0.11;-0.50;0.91;-0.30;0.12;1.65;0.21;0.92;-0.25;0.61;0.30;-0.37;-0.11;0.13;-0.98;
0.43;0.24;-0.06;0.21;-0.51;-0.83;-0.06;-0.67;-1.52;0.38;0.03;0.98;0.49;-0.37;-0.12;0.25;0.32;0.91;0.18;-0.61;0.12;-0.12;-0.49;0.90;0.12;0.67;1.59;0.20;0.91;-0.25;-0.18;0.24;0.67;-0.11;0.13;-0.98;
0.49;0.06;0.06;0.21;-0.51;-0.82;-0.12;-0.49;-0.73;0.38;0.02;0.97;0.55;-0.67;0.18;0.25;0.33;0.92;0.37;-0.06;0.12;-0.13;-0.49;0.90;-1.46;0.55;1.22;0.21;0.92;-0.25;-0.30;-0.12;0.06;-0.11;0.14;-0.99;
0.18;0.37;0.24;0.21;-0.51;-0.84;0.12;-0.37;-1.16;0.39;0.01;0.97;0.30;-0.30;-0.43;0.25;0.33;0.91;0.43;0.00;0.30;-0.12;-0.49;0.91;0.00;0.24;1.95;0.21;0.92;-0.26;-0.12;0.18;-0.49;-0.11;0.14;-0.98;
0.49;0.06;0.18;0.21;-0.52;-0.83;0.18;0.00;-1.04;0.38;0.02;0.97;0.61;-0.18;-0.30;0.25;0.33;0.91;0.37;-0.37;-0.30;-0.12;-0.48;0.90;0.00;1.04;1.40;0.20;0.93;-0.26;0.55;0.61;0.12;-0.12;0.14;-0.97;
0.67;0.00;0.12;0.20;-0.51;-0.83;0.06;-0.61;-0.67;0.38;0.02;0.98;0.43;-0.91;0.06;0.23;0.33;0.91;-0.37;-0.73;0.37;-0.12;-0.49;0.90;25.98;-8.96;-13.05;0.27;1.08;-0.21;-1.40;-0.06;0.18;-0.12;0.14;-1.00;
-0.12;0.98;-0.12;0.21;-0.53;-0.82;-0.30;-2.26;0.37;0.36;0.03;0.98;-0.12;-0.55;0.61;0.26;0.32;0.91;0.00;-0.18;0.24;-0.13;-0.48;0.90;0.79;0.43;1.59;0.20;0.93;-0.25;0.18;0.24;0.06;-0.12;0.14;-0.98;
0.43;-0.30;0.55;0.21;-0.53;-0.82;-0.06;-0.37;-0.55;0.37;0.03;0.98;0.24;-0.43;0.61;0.26;0.32;0.91;0.12;-0.18;0.43;-0.11;-0.50;0.90;-0.43;0.98;1.28;0.19;0.92;-0.25;0.24;0.06;0.00;-0.12;0.13;-0.98;
0.43;0.12;-0.18;0.21;-0.53;-0.82;0.24;-0.61;-0.37;0.36;0.02;0.98;0.24;-0.37;-0.12;0.26;0.32;0.91;0.12;-0.30;0.30;-0.11;-0.50;0.91;0.24;0.37;1.59;0.20;0.92;-0.25;0.24;0.49;0.43;-0.11;0.14;-0.97;
0.49;-0.06;0.43;0.21;-0.53;-0.82;-0.12;-0.67;-0.91;0.36;0.03;0.98;0.49;-0.49;0.00;0.26;0.32;0.90;0.24;-0.37;0.37;-0.12;-0.49;0.90;-0.49;0.55;1.40;0.20;0.93;-0.25;-0.12;0.67;-0.12;-0.11;0.14;-0.98;
0.55;0.67;-0.06;0.21;-0.54;-0.83;0.37;-0.55;-1.10;0.36;0.03;0.98;0.49;-0.67;0.30;0.25;0.33;0.90;-0.85;-0.73;0.12;-0.12;-0.49;0.90;0.43;0.61;1.65;0.19;0.92;-0.24;0.37;-0.24;0.67;-0.12;0.13;-0.97;
0.18;-0.30;-0.06;0.21;-0.53;-0.82;-0.30;-0.73;-1.10;0.35;0.03;0.99;13.05;0.85;-4.33;0.26;0.32;0.92;-0.85;-0.49;0.30;-0.12;-0.50;0.91;138.41;-33.54;23.17;0.20;0.91;-0.36;-0.24;0.12;0.85;-0.11;0.14;-0.98;
0.30;0.73;0.06;0.20;-0.53;-0.81;-0.12;-0.61;-0.49;0.37;0.03;0.98;-0.24;-0.55;0.00;0.25;0.32;0.91;0.30;0.00;0.18;-0.11;-0.48;0.90;40.49;-29.45;53.23;0.01;0.60;-0.58;0.24;0.24;-0.18;-0.12;0.14;-0.98;
-0.12;0.43;0.24;0.20;-0.54;-0.82;-0.12;-0.85;-1.46;0.37;0.05;0.98;0.24;-0.37;-0.06;0.25;0.33;0.90;0.12;-0.24;0.12;-0.12;-0.49;0.90;147.87;662.87;296.28;0.93;0.96;-0.95;-0.18;0.37;0.06;-0.12;0.14;-0.98;
0.24;0.24;-0.06;0.20;-0.54;-0.82;-0.06;-0.24;-0.61;0.38;0.05;0.98;1.40;-0.91;0.18;0.25;0.33;0.91;0.61;-0.24;0.30;-0.11;-0.49;0.90;63.11;218.11;151.04;0.18;0.58;0.04;0.30;0.12;-0.12;-0.11;0.15;-0.98;
0.85;-0.12;0.24;0.21;-0.53;-0.82;-0.18;-0.18;-0.98;0.38;0.05;0.97;0.30;-0.55;-0.12;0.26;0.33;0.90;-0.18;-0.49;0.24;-0.12;-0.50;0.90;-86.77;-401.22;-148.29;0.51;0.69;0.42;0.73;0.43;-0.12;-0.12;0.13;-0.97;
0.24;0.00;0.06;0.21;-0.54;-0.82;0.00;-0.24;-0.98;0.37;0.05;0.99;0.61;-0.67;0.12;0.27;0.33;0.90;0.30;-0.37;-0.06;-0.13;-0.49;0.90;-28.29;-247.80;-77.99;0.40;1.16;-1.00;0.30;0.00;-0.37;-0.11;0.14;-0.97;
0.43;0.43;0.00;0.21;-0.53;-0.81;0.30;-0.79;-1.22;0.37;0.05;0.97;0.37;-0.43;-0.18;0.25;0.32;0.89;-0.06;-0.49;0.37;-0.12;-0.49;0.90;8.48;-66.46;-19.45;0.35;0.97;-0.43;-0.43;-0.24;0.06;-0.12;0.14;-0.99;
0.61;0.00;0.37;0.21;-0.53;-0.82;0.55;-0.30;-1.16;0.37;0.05;0.97;0.43;-0.79;-0.06;0.25;0.33;0.91;0.12;-0.61;0.24;-0.13;-0.49;0.90;30.67;75.43;-41.46;0.21;1.04;-0.95;-0.12;0.30;-0.18;-0.12;0.14;-0.98;
-0.24;-0.12;0.00;0.20;-0.54;-0.81;0.00;-0.24;-1.40;0.37;0.05;0.99;0.18;-0.61;0.24;0.25;0.33;0.91;0.24;-0.12;0.18;-0.12;-0.49;0.91;44.09;152.56;-28.54;0.17;1.01;-1.32;0.18;0.43;-0.24;-0.12;0.14;-0.98;
0.73;0.43;0.37;0.21;-0.54;-0.82;-0.06;-1.16;-1.28;0.38;0.05;0.98;0.24;-0.49;-0.06;0.26;0.33;0.91;0.49;-0.18;0.30;-0.12;-0.50;0.89;-7.01;-45.61;-11.04;0.22;0.92;-0.40;0.12;-0.06;0.06;-0.11;0.14;-0.99;
0.37;0.37;-0.67;0.21;-0.54;-0.82;-0.06;-0.79;-0.79;0.38;0.05;0.98;0.61;-0.73;0.24;0.25;0.33;0.92;0.61;-0.30;0.12;-0.12;-0.49;0.90;-15.18;329.45;126.04;0.39;0.62;1.63;0.12;0.18;0.06;-0.12;0.14;-0.98;
-0.85;-2.62;1.46;0.22;-0.68;-0.68;-3.90;-16.04;8.29;0.37;0.31;1.05;0.61;-0.49;-0.06;0.24;0.39;0.88;-0.18;-0.30;0.43;-0.13;-0.49;0.90;-4.88;-322.01;-141.28;0.35;0.66;1.13;0.49;0.00;0.06;-0.12;0.14;-0.98;
0.73;0.98;-0.30;0.18;-0.61;-0.77;20.79;7.99;0.85;0.47;-0.07;0.90;3.60;-0.85;1.22;0.26;0.34;0.91;-0.12;-0.18;0.43;-0.12;-0.49;0.89;-130.24;-450.98;-243.29;0.48;0.63;0.35;-0.12;0.00;0.49;-0.11;0.14;-0.98;
0.67;0.43;0.30;0.18;-0.62;-0.77;-0.67;-0.49;-1.52;0.40;0.06;0.96;1.22;0.12;-0.30;0.26;0.35;0.90;0.55;-0.61;0.55;-0.13;-0.49;0.91;39.88;278.78;184.39;0.87;-1.29;2.00;0.24;0.24;-0.30;-0.12;0.13;-0.99;
0.73;-0.43;0.73;0.18;-0.61;-0.78;-2.38;0.73;-0.06;0.39;0.07;0.95;3.35;0.00;0.37;0.26;0.35;0.90;0.43;-0.67;0.06;-0.12;-0.49;0.90;97.74;-131.46;264.21;0.71;2.00;-0.45;0.12;0.12;-0.49;-0.12;0.14;-0.98;
-1.89;1.71;0.00;0.19;-0.60;-0.79;0.43;-0.79;-2.13;0.40;0.06;0.97;3.29;0.30;0.91;0.25;0.34;0.91;0.49;-0.49;0.30;-0.11;-0.49;0.90;-45.06;8.23;-10.61;0.16;0.96;0.03;-0.30;0.00;-0.37;-0.13;0.13;-0.99;
0.24;-0.06;0.00;0.19;-0.60;-0.77;0.49;-0.79;-1.16;0.40;0.06;0.98;0.73;-0.37;0.18;0.25;0.35;0.91;0.18;-0.37;0.30;-0.11;-0.49;0.90;5.61;-18.84;-20.12;0.22;0.93;0.00;0.00;-0.37;-0.18;-0.11;0.14;-0.99;
0.06;-1.10;0.43;0.20;-0.60;-0.79;-1.16;-1.10;-3.17;0.41;0.06;0.97;1.95;-0.37;0.30;0.24;0.34;0.90;0.18;-0.24;0.37;-0.12;-0.49;0.90;-25.30;5.24;-2.99;0.18;0.95;-0.08;0.55;-0.06;-0.30;-0.11;0.14;-0.98;
-18.48;19.02;-8.05;0.14;-0.62;-0.66;-0.12;-0.18;-1.89;0.39;0.06;0.96;-2.74;0.85;-0.79;0.26;0.33;0.89;0.73;0.91;0.18;-0.12;-0.49;0.91;-43.29;-7.01;-25.85;0.14;0.95;-0.06;0.06;0.30;-0.06;-0.12;0.15;-0.99;
-40.24;24.21;-12.44;-0.00;-0.53;-0.82;0.12;-6.04;0.00;0.32;0.01;0.98;0.43;-0.12;-0.06;0.24;0.35;0.90;0.55;-0.79;0.67;-0.11;-0.49;0.91;4.51;-1.34;3.72;0.11;0.96;-0.13;0.18;0.00;0.37;-0.11;0.13;-0.97;
45.00;26.65;11.16;0.55;-0.55;-0.77;7.87;1.28;-1.95;0.39;0.04;1.02;0.73;0.61;0.67;0.25;0.35;0.91;-0.30;-0.24;0.43;-0.12;-0.49;0.90;14.21;-2.68;1.77;0.13;0.94;-0.26;0.55;0.00;-0.06;-0.12;0.14;-0.98;
-3.23;25.30;-5.85;0.44;-0.53;-0.72;0.18;-0.43;-0.91;0.32;0.06;0.99;0.85;0.67;-1.16;0.26;0.34;0.90;1.89;0.00;0.06;-0.12;-0.50;0.90;-6.28;1.77;1.10;0.11;0.93;-0.26;-2.01;0.30;0.43;-0.13;0.14;-0.99;
18.29;-1.65;-5.98;0.39;-0.41;-0.82;-0.67;-2.07;-0.30;0.33;0.05;0.99;0.73;-1.28;0.30;0.23;0.35;0.91;-0.30;-0.49;0.49;-0.11;-0.49;0.90;-17.26;-2.80;2.20;0.10;0.91;-0.32;0.18;0.12;0.61;-0.12;0.14;-0.99;
4.76;-25.18;-20.73;0.22;-0.38;-0.83;-4.88;1.83;-0.06;0.33;0.05;0.99;-0.43;-2.07;2.50;0.24;0.41;0.91;-0.79;-2.38;0.12;-0.12;-0.49;0.89;31.16;-7.99;8.29;0.12;0.95;-0.24;0.24;0.24;-0.73;-0.12;0.15;-0.98;
0.30;-0.12;0.79;0.22;-0.38;-0.90;-0.18;-0.37;-0.43;0.33;0.07;1.00;0.24;-0.06;-0.12;0.25;0.36;0.90;0.55;-0.30;0.24;-0.12;-0.50;0.90;-9.15;2.20;0.49;0.10;0.92;-0.35;0.06;0.30;0.00;-0.11;0.14;-0.98;
0.43;0.61;-0.06;0.22;-0.37;-0.90;-0.49;-0.12;-0.91;0.32;0.06;0.99;0.61;-0.55;0.49;0.25;0.35;0.90;0.24;-0.12;0.24;-0.12;-0.49;0.90;1.77;0.85;1.52;0.10;0.91;-0.33;0.43;-0.12;-0.06;-0.12;0.15;-0.98;
0.30;2.07;0.00;0.23;-0.38;-0.89;16.28;0.55;-5.55;0.33;0.06;1.00;-1.65;-1.22;1.46;0.24;0.36;0.90;0.37;-0.67;0.24;-0.13;-0.50;0.90;-35.12;3.11;-1.04;0.12;0.88;-0.42;-0.06;0.37;-0.30;-0.11;0.14;-0.98;
-0.18;-3.05;0.18;0.23;-0.38;-0.89;-18.41;3.48;4.51;0.32;0.09;0.95;-2.13;-1.89;-0.79;0.24;0.37;0.89;-0.73;-0.61;0.49;-0.12;-0.50;0.90;18.23;-1.34;0.67;0.08;0.90;-0.34;0.24;-0.24;-0.18;-0.12;0.14;-0.98;
0.67;4.33;1.52;0.21;-0.37;-0.88;12.99;-2.87;-4.94;0.32;0.09;0.99;-1.40;-0.24;0.30;0.24;0.36;0.90;-0.06;-0.49;0.37;-0.12;-0.49;0.90;-36.04;2.38;-11.04;0.04;0.92;-0.39;-0.37;0.24;0.00;-0.12;0.14;-0.98;
0.24;-4.70;-0.18;0.23;-0.38;-0.91;-14.94;4.57;6.10;0.33;0.18;1.01;0.55;0.37;-0.37;0.24;0.36;0.89;0.06;-0.18;0.37;-0.12;-0.49;0.89;-46.83;3.90;-0.85;0.09;0.89;-0.41;0.79;0.18;-0.49;-0.12;0.13;-0.98;
0.91;5.37;-0.49;0.25;-0.38;-0.90;-3.66;-4.76;-2.62;0.34;0.13;0.95;0.43;-0.43;-0.12;0.24;0.35;0.91;0.30;-0.43;0.30;-0.12;-0.49;0.90;10.61;-0.24;1.83;0.07;0.89;-0.38;0.18;-0.24;-0.37;-0.12;0.14;-0.98;
1.71;0.61;-0.79;0.22;-0.38;-0.89;-2.74;0.06;-0.24;0.33;0.11;0.97;1.46;0.00;0.00;0.25;0.36;0.89;0.85;-0.79;-0.30;-0.12;-0.49;0.89;20.12;-1.22;1.59;0.08;0.90;-0.37;0.37;-0.12;-0.24;-0.12;0.14;-0.98;
0.55;-0.12;0.00;0.22;-0.39;-0.90;-1.83;0.79;-0.49;0.32;0.12;0.98;1.16;-0.67;-0.24;0.24;0.36;0.91;0.30;-0.30;0.30;-0.13;-0.49;0.90;1.83;-1.77;2.26;0.09;0.91;-0.34;-0.06;0.37;0.06;-0.12;0.14;-0.97;
0.12;-1.59;-0.12;0.22;-0.39;-0.89;6.83;-2.44;-3.23;0.33;0.11;0.98;2.32;1.10;2.26;0.25;0.36;0.91;-0.37;-0.37;0.79;-0.13;-0.49;0.90;-0.24;-1.46;2.62;0.08;0.90;-0.33;0.30;0.30;-0.06;-0.12;0.14;-0.98;
0.43;1.40;-0.24;0.22;-0.38;-0.89;-3.54;0.37;0.49;0.33;0.12;0.98;-0.61;0.12;0.00;0.24;0.36;0.89;0.55;0.12;0.18;-0.11;-0.50;0.91;6.22;-0.06;1.77;0.08;0.90;-0.37;0.30;0.37;-0.37;-0.11;0.14;-0.98;
0.30;0.18;0.06;0.22;-0.39;-0.90;0.43;-0.91;-1.10;0.33;0.10;1.00;0.30;-0.30;0.67;0.24;0.36;0.91;0.24;-0.30;0.18;-0.13;-0.49;0.90;-6.10;2.38;1.22;0.08;0.90;-0.37;-0.43;-0.24;0.18;-0.12;0.14;-0.98;
0.00;-1.89;0.06;0.21;-0.38;-0.91;-1.04;-0.30;-1.16;0.33;0.12;0.98;0.91;-0.55;0.00;0.24;0.36;0.90;-0.18;-0.37;0.06;-0.12;-0.49;0.91;0.85;0.06;1.10;0.08;0.90;-0.35;-0.06;-0.12;-0.30;-0.12;0.14;-0.99;
0.18;0.30;0.43;0.21;-0.38;-0.90;-0.43;-0.43;-1.22;0.34;0.11;0.99;0.67;-0.24;0.00;0.25;0.36;0.89;0.06;-0.06;0.24;-0.12;-0.50;0.91;-0.18;0.91;1.46;0.08;0.90;-0.35;-0.06;-0.18;0.00;-0.12;0.14;-0.98;
0.12;0.37;0.12;0.21;-0.39;-0.90;0.30;-0.37;-1.46;0.33;0.11;0.99;-0.06;-0.55;-0.06;0.25;0.36;0.91;0.30;-0.30;0.18;-0.12;-0.49;0.90;0.24;0.43;2.07;0.08;0.90;-0.35;-0.06;0.18;0.43;-0.12;0.15;-0.98;
0.55;-0.18;-0.30;0.21;-0.38;-0.90;-0.24;-0.30;-1.22;0.33;0.11;0.99;0.67;-0.30;0.12;0.24;0.36;0.91;0.18;-0.12;0.30;-0.11;-0.50;0.90;-0.24;1.04;1.46;0.08;0.90;-0.35;-0.49;0.06;-0.18;-0.12;0.14;-0.98;
0.06;0.30;-0.12;0.22;-0.38;-0.89;0.43;-0.55;-0.98;0.33;0.12;0.99;0.43;-0.30;0.18;0.24;0.36;0.90;0.12;-0.30;0.30;-0.12;-0.49;0.90;-0.12;0.85;1.65;0.08;0.90;-0.35;-0.18;0.24;0.24;-0.12;0.14;-0.98;
0.79;0.37;0.24;0.22;-0.38;-0.89;0.12;-0.43;-1.46;0.33;0.11;0.99;-0.18;-0.24;0.00;0.25;0.36;0.90;0.06;-0.24;0.61;-0.11;-0.49;0.89;0.24;0.98;1.34;0.08;0.90;-0.36;0.24;0.30;0.43;-0.11;0.14;-0.99;
-0.12;-0.06;0.00;0.22;-0.39;-0.90;0.61;-0.37;-0.98;0.33;0.11;0.99;0.61;-0.55;0.37;0.24;0.36;0.90;0.55;-0.67;0.55;-0.12;-0.49;0.90;-0.49;0.91;1.77;0.08;0.91;-0.35;0.12;0.06;0.18;-0.12;0.14;-0.99;
1.34;0.49;-0.24;0.22;-0.39;-0.90;0.37;-0.24;-1.10;0.33;0.11;0.98;0.43;-0.49;0.37;0.24;0.36;0.91;-1.10;-0.37;0.67;-0.12;-0.50;0.90;-0.55;0.85;1.34;0.08;0.90;-0.35;-0.37;0.00;0.00;-0.12;0.14;-0.98;
