-1.16;-0.85;-0.49;0.07;0.22;-0.99;-0.06;0.00;-0.18;-0.35;-0.54;-0.77;0.55;0.55;0.37;0.12;-0.14;-0.99;
-0.30;-0.37;-0.37;0.08;0.23;-0.99;-0.43;0.06;-0.24;-0.35;-0.54;-0.76;0.79;0.37;0.18;0.12;-0.14;-0.99;
1.34;0.00;0.00;0.07;0.22;-0.99;-0.18;0.06;0.00;-0.35;-0.53;-0.76;0.37;0.18;0.55;0.12;-0.14;-0.99;
2.32;-0.06;0.30;0.07;0.22;-0.98;-0.12;0.06;-0.18;-0.35;-0.54;-0.77;0.30;0.06;-0.43;0.11;-0.14;-0.99;
-0.06;-1.16;1.71;0.08;0.21;-0.98;0.18;-0.67;0.12;-0.35;-0.54;-0.76;0.79;0.12;0.37;0.11;-0.14;-0.99;
0.24;0.18;0.12;0.07;0.22;-0.98;-0.85;0.30;-0.06;-0.35;-0.54;-0.76;0.12;0.18;0.49;0.11;-0.13;-1.00;
-0.91;-0.91;1.89;0.06;0.23;-0.98;-0.49;-0.12;-0.06;-0.35;-0.53;-0.76;0.30;0.06;0.24;0.11;-0.14;-0.98;
4.76;-0.73;5.18;0.07;0.23;-0.98;-0.37;-0.12;0.18;-0.35;-0.53;-0.77;0.55;0.43;0.37;0.12;-0.15;-0.99;
12.32;0.55;-3.90;0.02;0.21;-0.98;-1.04;0.06;0.00;-0.34;-0.53;-0.76;0.37;0.49;-0.06;0.11;-0.15;-0.99;
19.09;15.73;-7.99;0.07;0.10;-1.00;2.74;-0.79;-1.46;-0.36;-0.54;-0.76;0.18;-0.12;0.12;0.12;-0.14;-0.99;
10.00;23.41;-7.68;0.22;0.02;-0.99;-0.30;0.12;0.24;-0.36;-0.54;-0.76;0.30;0.24;0.12;0.12;-0.14;-0.98;
1.83;4.27;1.95;0.28;0.01;-0.97;-0.12;0.12;0.43;-0.35;-0.53;-0.77;0.49;0.67;0.00;0.11;-0.14;-0.99;
1.28;0.30;3.60;0.32;0.01;-0.97;-0.12;0.00;-0.37;-0.36;-0.54;-0.76;0.79;0.49;0.49;0.12;-0.15;-0.98;
-2.68;-2.38;0.43;0.33;-0.02;-0.95;-0.49;0.06;0.24;-0.35;-0.53;-0.77;0.49;0.24;-0.12;0.12;-0.14;-0.98;
-0.67;-1.46;1.95;0.30;0.02;-0.96;-0.06;-0.18;0.61;-0.35;-0.54;-0.75;0.30;0.30;0.37;0.12;-0.15;-0.99;
-0.06;1.04;-0.06;0.30;0.02;-0.97;-0.30;-0.24;0.18;-0.35;-0.53;-0.76;0.06;0.06;0.06;0.11;-0.15;-0.99;
0.61;0.18;1.65;0.31;0.00;-0.97;-0.12;-0.61;0.73;-0.35;-0.54;-0.76;0.24;0.37;0.06;0.12;-0.14;-0.99;
1.10;-0.79;0.43;0.29;0.02;-0.97;-0.67;0.06;0.24;-0.36;-0.54;-0.77;0.85;0.49;0.06;0.11;-0.14;-0.99;
0.12;-0.12;-0.79;0.29;0.02;-0.96;-0.85;-0.43;0.30;-0.35;-0.53;-0.76;1.16;0.37;-0.37;0.11;-0.14;-0.99;
1.65;-2.07;0.49;0.31;0.02;-0.96;-0.49;0.06;0.37;-0.35;-0.52;-0.76;0.30;0.61;0.12;0.11;-0.14;-0.99;
0.30;0.12;-1.40;0.31;0.01;-0.97;28.29;-5.00;-13.90;-0.37;-0.51;-0.80;0.12;0.24;-0.30;0.12;-0.14;-0.98;
0.18;0.30;0.79;0.31;0.01;-0.96;-73.72;6.71;22.56;-0.29;-0.22;-0.94;0.30;0.24;0.06;0.11;-0.15;-0.98;
-1.04;1.16;-1.28;0.30;0.01;-0.97;47.99;-7.62;-28.35;-0.54;0.10;-1.21;-0.18;0.00;0.30;0.12;-0.14;-0.99;
0.73;0.12;0.24;0.32;0.01;-0.97;397.44;129.21;-377.13;-0.35;-0.50;0.06;0.37;0.30;0.37;0.12;-0.14;-0.99;
0.30;-0.67;-0.55;0.31;0.02;-0.96;81.89;6.89;-101.83;-0.23;-0.76;-0.33;0.67;0.06;-0.24;0.13;-0.14;-0.98;
0.91;0.12;0.37;0.30;0.02;-0.96;48.78;29.39;-54.21;-0.29;-1.16;-0.39;0.30;0.18;0.06;0.12;-0.14;-0.98;
0.67;-0.67;-0.24;0.30;0.01;-0.98;-160.12;-307.32;-133.29;-0.20;-0.59;-0.41;0.67;0.37;0.37;0.13;-0.15;-0.99;
0.61;-0.37;-0.18;0.31;0.00;-0.97;-73.66;-178.29;-259.33;-0.41;-0.52;-0.36;0.24;0.49;0.61;0.12;-0.15;-0.98;
0.24;-0.06;0.30;0.31;0.01;-0.97;4.82;47.93;34.63;-0.03;-1.11;-0.13;0.43;0.12;0.49;0.12;-0.14;-0.98;
0.98;0.00;-0.37;0.31;0.01;-0.96;49.57;151.16;76.16;-0.22;-0.66;-0.54;0.18;0.30;-0.24;0.13;-0.15;-0.99;
-0.18;-0.73;-0.06;0.31;0.00;-0.97;-59.45;-208.23;-152.87;0.17;-1.33;0.14;0.55;0.18;0.30;0.12;-0.14;-0.98;
0.24;-0.61;0.12;0.32;0.01;-0.96;-53.60;102.20;-103.48;-0.08;-0.76;-0.17;0.55;-0.06;0.12;0.11;-0.14;-0.99;
0.30;-0.79;-0.18;0.31;0.01;-0.97;-7.01;0.18;6.28;-0.32;-0.58;-0.73;0.49;0.00;0.24;0.11;-0.15;-0.99;
0.12;-0.55;0.06;0.32;0.01;-0.96;-2.68;-0.73;2.38;-0.34;-0.56;-0.75;0.43;0.49;0.06;0.12;-0.15;-0.98;
0.37;0.30;0.18;0.31;0.01;-0.97;-0.24;-2.20;-0.18;-0.33;-0.55;-0.76;41.59;-269.70;144.02;0.36;-0.27;-0.55;
1.04;-0.37;-2.50;0.32;0.00;-0.96;-7.80;-13.17;22.62;-0.29;-0.59;-0.71;24.57;-31.59;-106.10;0.49;-1.28;-0.61;
0.30;-0.18;0.24;0.31;-0.00;-0.96;-6.59;-3.23;-0.55;-0.27;-0.59;-0.71;-18.23;-0.91;128.90;0.09;0.55;-0.55;
0.85;-0.06;0.12;0.32;0.01;-0.97;-17.56;4.27;19.02;-0.33;-0.55;-0.78;32.32;-59.51;-33.96;0.40;-0.96;-0.89;
0.67;-0.55;0.61;0.31;0.01;-0.96;-8.96;-0.79;1.16;-0.31;-0.56;-0.76;-39.45;9.88;204.02;0.40;-0.90;-0.69;
0.30;-0.49;-0.24;0.31;0.00;-0.95;10.43;-3.90;-12.01;-0.31;-0.55;-0.77;122.87;12.93;-330.37;0.65;-1.88;-0.92;
0.37;-0.37;-0.18;0.31;0.00;-0.96;-7.38;1.65;1.34;-0.29;-0.57;-0.76;-75.30;41.40;259.15;0.44;-1.02;-0.66;
0.55;-0.24;0.43;0.31;0.01;-0.96;2.13;-2.26;4.33;-0.32;-0.55;-0.76;23.84;-38.90;-57.93;0.39;-0.73;-0.72;
0.67;-0.18;-0.24;0.32;-0.00;-0.97;1.59;3.23;-5.61;-0.31;-0.55;-0.77;-16.46;34.21;-26.46;0.12;2.00;-1.19;
0.49;0.12;0.12;0.31;0.01;-0.97;-0.49;3.05;-5.18;-0.30;-0.56;-0.78;-369.51;163.05;919.21;1.50;-0.96;-0.38;
0.67;-0.85;0.24;0.32;0.00;-0.97;-11.52;1.46;3.11;-0.30;-0.55;-0.78;-486.65;160.73;1218.78;2.00;-1.84;0.26;
0.73;-0.79;0.43;0.31;-0.00;-0.96;-0.79;-3.05;2.93;-0.30;-0.55;-0.76;280.98;40.61;-606.95;1.10;0.97;-1.00;
0.61;-0.49;-0.06;0.31;0.00;-0.96;-1.34;-6.28;2.32;-0.33;-0.53;-0.76;-109.21;78.11;344.09;0.55;-1.43;-0.55;
0.06;0.18;0.12;0.32;-0.00;-0.97;2.26;3.17;-5.61;-0.33;-0.54;-0.77;-20.85;-39.27;-11.52;0.15;-1.21;-0.69;
-0.12;-0.30;0.18;0.31;0.01;-0.96;-3.29;1.16;1.28;-0.37;-0.49;-0.80;-73.66;74.33;12.68;-0.26;-0.50;-0.69;
-0.61;-1.40;-0.49;0.32;-0.00;-0.97;1.77;0.18;-1.16;-0.35;-0.53;-0.77;-331.34;-110.24;-108.17;0.17;0.13;-0.94;
-0.30;-1.16;-0.06;0.32;0.01;-0.95;-0.30;-0.24;-0.49;-0.35;-0.55;-0.76;1.71;-0.24;0.91;0.12;-0.11;-0.99;
