7.50;-14.45;23.66;-0.70;-0.73;-0.04;
0.73;-0.37;1.04;-0.68;-0.74;-0.05;
0.43;-0.30;0.67;-0.68;-0.74;-0.04;
-0.12;-0.79;0.61;-0.68;-0.75;-0.04;
0.30;-0.43;0.12;-0.67;-0.74;-0.04;
0.61;0.37;0.24;-0.67;-0.74;-0.05;
-0.61;10.24;-7.44;-0.65;-0.73;-0.07;
0.24;-0.30;0.12;-0.67;-0.74;-0.03;
1.16;0.79;-0.24;-0.67;-0.74;-0.04;
0.73;-0.49;0.18;-0.68;-0.73;-0.05;
0.37;0.00;0.24;-0.68;-0.74;-0.04;
0.49;-0.06;-0.12;-0.68;-0.74;-0.04;
-0.43;-0.30;0.49;-0.68;-0.73;-0.04;
0.73;-0.30;-0.06;-0.68;-0.73;-0.05;
0.49;0.12;-0.06;-0.68;-0.73;-0.04;
0.12;0.12;-0.06;-0.67;-0.74;-0.05;
0.55;-0.12;-0.24;-0.68;-0.74;-0.04;
4.21;-4.70;8.54;-0.67;-0.74;-0.06;
0.43;0.06;0.00;-0.67;-0.73;-0.03;
0.43;0.18;0.18;-0.68;-0.74;-0.04;
0.12;-0.30;0.30;-0.68;-0.73;-0.04;
0.24;-0.12;0.00;-0.68;-0.73;-0.04;
0.30;0.24;-0.30;-0.68;-0.73;-0.05;
0.24;0.06;-0.49;-0.68;-0.73;-0.04;
0.30;1.10;-0.37;-0.67;-0.73;-0.04;
6.34;-5.43;10.00;-0.66;-0.76;-0.07;
0.18;-1.46;2.07;-0.68;-0.73;-0.03;
0.91;0.30;0.12;-0.67;-0.72;-0.03;
0.61;3.90;-1.46;-0.69;-0.73;-0.03;
0.00;0.06;0.37;-0.69;-0.73;-0.03;
0.55;0.00;0.00;-0.68;-0.73;-0.04;
0.06;-0.30;0.00;-0.68;-0.73;-0.04;
1.34;0.12;-0.73;-0.67;-0.73;-0.05;
0.24;-0.06;-0.06;-0.68;-0.73;-0.03;
0.43;-0.24;-0.37;-0.68;-0.72;-0.04;
0.30;0.00;-0.30;-0.68;-0.73;-0.04;
0.18;-0.12;-0.12;-0.68;-0.73;-0.03;
0.43;0.43;-0.06;-0.68;-0.73;-0.04;
0.61;-0.12;-0.30;-0.68;-0.72;-0.04;
0.06;0.00;-0.85;-0.68;-0.73;-0.04;
0.00;0.06;-0.61;-0.68;-0.73;-0.04;
0.30;-0.12;-0.18;-0.68;-0.72;-0.03;
0.30;-0.37;0.37;-0.69;-0.73;-0.03;
0.43;-0.06;-0.37;-0.69;-0.73;-0.04;
0.12;-0.06;-0.12;-0.68;-0.73;-0.05;
