8.72;5.24;-2.26;0.65;0.68;0.39;-0.12;0.24;0.24;0.52;0.58;-0.58;2.13;-1.04;-2.50;-0.31;0.27;-0.89;1.59;-2.44;0.73;0.11;-0.98;-0.23;0.18;-0.49;0.12;0.17;-0.06;1.04;0.00;0.91;1.34;0.82;0.53;0.17;0.18;0.00;-0.43;-0.04;0.42;-0.91;-0.18;-0.06;-0.55;0.24;0.48;0.87;
1.40;0.91;0.79;0.66;0.69;0.40;0.61;-0.30;0.73;0.53;0.58;-0.59;2.50;-0.49;-2.32;-0.30;0.26;-0.88;-0.12;-1.10;0.55;0.11;-0.98;-0.23;0.12;0.00;0.24;0.15;-0.08;1.03;-0.43;0.73;1.83;0.83;0.53;0.17;-0.06;0.37;-0.24;-0.06;0.41;-0.90;0.79;0.30;-0.49;0.24;0.48;0.86;
-4.82;-2.87;1.34;0.66;0.67;0.40;0.00;0.24;0.30;0.53;0.57;-0.58;-0.06;-0.06;-0.43;-0.30;0.27;-0.88;0.37;-0.24;-0.73;0.09;-0.98;-0.24;0.24;-0.61;0.18;0.17;-0.07;1.03;0.12;0.61;1.28;0.83;0.53;0.15;-0.30;0.06;0.30;-0.06;0.42;-0.91;0.43;-0.30;-0.61;0.23;0.48;0.87;
-5.18;-3.35;0.98;0.65;0.69;0.40;-0.18;0.61;0.37;0.52;0.58;-0.59;1.89;-2.44;0.98;-0.31;0.28;-0.88;0.06;0.55;-0.49;0.10;-0.97;-0.25;0.37;-0.30;0.12;0.16;-0.07;1.02;-0.06;0.49;1.16;0.83;0.52;0.16;0.00;-0.43;0.37;-0.05;0.41;-0.91;0.12;-0.18;-0.30;0.23;0.47;0.85;
-1.52;-0.85;1.28;0.66;0.67;0.39;0.30;0.37;0.18;0.53;0.58;-0.58;0.67;-0.79;-0.85;-0.30;0.27;-0.88;0.37;-0.79;0.00;0.11;-0.98;-0.23;0.73;0.24;0.30;0.17;-0.07;1.03;0.24;0.24;1.34;0.83;0.53;0.17;0.67;0.30;0.24;-0.04;0.42;-0.90;0.43;0.06;0.18;0.23;0.48;0.86;
-1.65;-0.12;-0.24;0.65;0.69;0.40;-0.18;0.00;-0.24;0.52;0.57;-0.58;0.73;-0.79;-1.95;-0.30;0.27;-0.88;1.40;-1.52;-0.49;0.11;-0.97;-0.22;0.12;-0.43;0.24;0.16;-0.07;1.03;-0.73;0.49;2.07;0.83;0.53;0.17;0.06;0.12;-0.18;-0.06;0.41;-0.91;0.12;-0.43;-0.37;0.23;0.48;0.86;
-4.63;-2.80;1.77;0.65;0.68;0.38;-0.37;-0.24;0.00;0.52;0.58;-0.58;0.00;-0.37;0.06;-0.31;0.26;-0.89;-2.20;1.22;0.06;0.10;-0.98;-0.25;0.73;-0.43;0.18;0.16;-0.07;1.03;0.73;0.55;0.49;0.83;0.52;0.16;0.55;0.06;-0.06;-0.05;0.42;-0.90;0.37;0.43;-0.43;0.23;0.48;0.86;
-1.71;-0.49;1.10;0.66;0.67;0.40;0.12;0.18;-0.43;0.51;0.58;-0.59;2.56;-1.22;-0.18;-0.30;0.27;-0.90;1.71;0.24;-0.24;0.11;-0.98;-0.24;0.06;-0.12;0.30;0.16;-0.07;1.03;-1.46;0.18;1.04;0.83;0.54;0.17;-0.12;-0.12;-0.30;-0.06;0.41;-0.91;0.00;0.18;-0.18;0.22;0.48;0.87;
0.67;-0.43;0.49;0.65;0.69;0.40;1.04;-0.12;0.79;0.53;0.58;-0.57;4.51;-0.37;-1.34;-0.31;0.28;-0.89;3.60;-1.16;-2.01;0.12;-0.97;-0.24;0.30;-0.49;0.37;0.16;-0.07;1.03;-1.16;0.55;3.48;0.81;0.54;0.17;-0.06;0.00;0.18;-0.05;0.42;-0.91;-0.24;0.79;-0.49;0.23;0.48;0.87;
-5.79;-7.20;3.84;0.66;0.64;0.35;1.89;-1.71;0.18;0.51;0.59;-0.60;-3.23;-0.37;-0.98;-0.31;0.26;-0.89;-2.74;-2.01;2.56;0.07;-0.98;-0.24;0.43;0.00;0.30;0.17;-0.07;1.05;-0.12;0.79;0.73;0.83;0.53;0.16;0.18;-0.18;-0.49;-0.06;0.42;-0.90;0.00;0.00;-0.85;0.23;0.48;0.87;
