-9.27;6.89;-9.88;0.42;-0.67;-0.66;-2.68;9.15;23.29;0.45;-0.40;-0.78;0.30;0.98;4.39;0.45;-0.35;-0.84;
0.30;-0.49;-0.24;0.44;-0.46;-0.78;0.43;-0.43;0.12;0.44;-0.46;-0.78;0.24;-1.10;0.18;0.44;-0.46;-0.79;
0.30;-0.37;-0.18;0.44;-0.46;-0.78;-0.12;-0.24;-0.06;0.44;-0.46;-0.79;0.24;-0.49;-0.37;0.45;-0.46;-0.78;
0.37;-0.55;0.12;0.44;-0.45;-0.79;-0.61;-0.24;-0.18;0.44;-0.46;-0.78;-1.10;-0.55;-0.43;0.44;-0.46;-0.78;
0.06;0.12;-0.12;0.44;-0.46;-0.78;0.49;-0.85;-0.18;0.44;-0.45;-0.78;0.55;-0.24;0.00;0.44;-0.46;-0.78;
-3.78;-0.24;-0.43;0.44;-0.45;-0.81;-0.18;0.00;-0.06;0.44;-0.46;-0.79;2.01;-0.49;-0.30;0.44;-0.45;-0.78;
0.67;-0.49;0.12;0.45;-0.47;-0.78;0.55;-0.43;-0.24;0.45;-0.46;-0.77;0.67;-0.30;-0.06;0.44;-0.46;-0.79;
0.55;-0.43;0.43;0.44;-0.45;-0.78;-0.24;-0.37;0.00;0.45;-0.46;-0.78;-0.37;-0.49;0.00;0.45;-0.45;-0.78;
0.67;-0.24;0.12;0.44;-0.46;-0.78;-0.24;-1.04;-0.61;0.45;-0.46;-0.78;-0.24;-0.73;0.06;0.44;-0.46;-0.78;
0.73;-0.12;-0.24;0.44;-0.46;-0.77;0.37;-0.49;0.06;0.44;-0.45;-0.79;-0.12;-0.37;0.24;0.44;-0.46;-0.78;
0.61;-0.43;0.37;0.45;-0.45;-0.80;0.30;-0.43;0.30;0.44;-0.45;-0.78;0.18;-0.79;-0.37;0.44;-0.45;-0.79;
83.17;-52.44;57.07;0.26;-0.57;-0.75;135.61;51.16;52.20;0.16;-0.92;0.32;233.72;215.24;38.96;0.39;-0.89;-0.19;
-51.28;-185.06;150.61;0.76;-0.87;0.13;-35.73;-86.10;117.38;0.69;-0.47;0.47;82.38;92.26;21.16;0.57;-0.14;0.25;
10.43;32.80;-41.65;0.71;-1.17;-0.23;-16.71;-35.73;18.72;0.66;-1.02;-0.07;4.21;-53.41;39.88;0.65;-0.89;-0.05;
-37.44;48.11;-104.94;0.64;-0.88;0.20;20.98;66.34;-57.01;0.69;-1.11;-0.09;-18.90;-5.12;-3.41;0.68;-0.98;-0.03;
26.89;66.04;-46.22;0.52;-0.78;0.22;25.61;52.50;-28.29;0.56;-1.07;-0.10;-16.28;18.60;9.15;0.53;-0.96;0.18;
-21.34;-35.73;-26.77;0.41;-0.97;-0.04;-6.10;-24.76;-26.22;0.47;-0.74;-0.09;-11.40;-28.84;-74.21;0.50;-0.58;-0.11;
-94.45;-182.20;-31.71;0.09;0.01;-0.78;-996.83;-308.54;-115.06;2.00;-0.37;-1.25;36.04;117.32;41.10;0.03;-0.31;-1.55;
0.91;-1.10;-0.06;0.17;-0.17;-0.97;0.06;-0.67;0.18;0.16;-0.18;-0.96;-0.06;-0.55;-0.06;0.16;-0.17;-0.96;
0.55;-0.37;0.06;0.17;-0.18;-0.96;0.12;-0.61;0.24;0.15;-0.18;-0.97;0.30;-0.12;0.18;0.16;-0.18;-0.96;
1.34;-1.34;0.12;0.17;-0.18;-0.96;0.67;-0.79;0.37;0.16;-0.18;-0.96;-0.73;-0.24;0.00;0.16;-0.19;-0.96;
0.37;-0.12;-0.12;0.17;-0.19;-0.97;-0.12;-0.67;0.06;0.15;-0.18;-0.96;0.12;-0.24;-0.43;0.16;-0.18;-0.96;
7.20;-3.41;0.85;0.14;-0.18;-0.92;4.94;-4.15;0.55;0.15;-0.14;-0.94;1.16;-1.10;-0.12;0.16;-0.20;-0.92;
0.61;-0.18;-0.18;0.14;-0.20;-0.96;0.24;-0.24;-0.30;0.15;-0.21;-0.96;0.49;-0.55;-0.43;0.14;-0.20;-0.96;
0.18;-0.67;0.06;0.15;-0.20;-0.96;0.18;-0.73;0.24;0.15;-0.20;-0.96;0.37;-0.49;0.12;0.15;-0.21;-0.96;
0.24;-0.55;-0.06;0.15;-0.21;-0.96;-0.12;-0.30;-0.06;0.14;-0.20;-0.95;0.79;-0.85;0.24;0.15;-0.20;-0.96;
1.77;0.24;0.18;0.15;-0.21;-0.96;0.67;0.00;0.06;0.14;-0.20;-0.96;-0.18;-0.61;-0.06;0.14;-0.20;-0.97;
-0.18;-1.10;0.37;0.13;-0.22;-0.96;0.37;-1.95;2.32;0.13;-0.25;-0.95;1.89;0.37;-0.12;0.13;-0.23;-0.96;
-1.83;0.12;6.95;0.14;-0.20;-0.96;-0.67;-0.91;2.13;0.13;-0.19;-0.95;1.46;0.00;-0.79;0.14;-0.21;-0.94;
-0.24;-0.24;0.12;0.13;-0.22;-0.95;-0.30;-1.04;-0.18;0.13;-0.23;-0.96;0.55;-0.67;0.43;0.14;-0.22;-0.96;
8.23;-4.51;12.99;0.18;-0.31;-0.99;4.82;2.74;0.67;0.09;-0.23;-0.96;-0.49;-0.98;-0.24;0.12;-0.23;-0.95;
-0.24;-0.73;0.06;0.14;-0.20;-0.96;0.24;-0.67;0.00;0.14;-0.20;-0.96;0.06;-0.91;-0.06;0.14;-0.21;-0.96;
0.24;-0.55;0.24;0.14;-0.20;-0.96;-0.37;-0.73;-0.06;0.14;-0.21;-0.95;0.43;-0.43;-0.43;0.14;-0.20;-0.96;
0.85;-0.43;0.00;0.14;-0.20;-0.96;0.06;-0.24;-0.06;0.13;-0.19;-0.96;0.49;-0.49;-0.18;0.14;-0.20;-0.95;
-0.12;-0.37;-0.43;0.14;-0.20;-0.96;0.43;-0.30;-0.49;0.14;-0.20;-0.96;-0.12;-0.61;-0.12;0.13;-0.21;-0.96;
0.49;-0.37;0.24;0.14;-0.20;-0.96;-0.30;0.00;0.12;0.13;-0.21;-0.96;0.79;0.06;0.37;0.14;-0.20;-0.95;
0.12;-0.06;-0.12;0.14;-0.20;-0.96;0.24;-0.55;-0.18;0.14;-0.21;-0.96;-0.06;-0.43;0.12;0.14;-0.21;-0.97;
0.12;-0.91;-0.30;0.13;-0.21;-0.95;0.12;-0.67;-0.12;0.14;-0.20;-0.95;-0.06;-0.18;0.06;0.14;-0.20;-0.96;
0.18;-0.43;0.00;0.13;-0.21;-0.96;0.12;-0.49;0.06;0.14;-0.20;-0.96;0.12;-0.24;-0.12;0.13;-0.21;-0.95;
0.85;-0.73;-0.18;0.14;-0.20;-0.97;0.06;-0.24;0.30;0.14;-0.19;-0.96;0.12;-1.22;-0.06;0.14;-0.20;-0.97;
0.49;-0.49;0.00;0.14;-0.20;-0.96;0.49;-0.24;0.37;0.13;-0.20;-0.95;0.37;-0.73;0.30;0.14;-0.20;-0.96;
0.43;0.12;0.37;0.13;-0.21;-0.95;0.12;-0.55;-0.06;0.13;-0.20;-0.96;0.30;-0.55;0.00;0.14;-0.22;-0.96;
0.24;-0.73;0.24;0.13;-0.22;-0.97;-0.30;-0.61;-0.18;0.13;-0.23;-0.96;0.24;-0.24;-0.18;0.13;-0.22;-0.95;
0.73;-0.30;-0.12;0.13;-0.22;-0.96;0.49;-0.37;0.00;0.14;-0.22;-0.96;-0.06;-0.43;0.06;0.12;-0.22;-0.96;
1.34;-0.18;-0.18;0.14;-0.22;-0.96;0.30;-0.55;-0.24;0.13;-0.22;-0.95;0.49;-0.24;0.12;0.13;-0.23;-0.96;
0.06;-0.79;0.18;0.13;-0.22;-0.96;0.30;-0.12;0.30;0.12;-0.22;-0.96;0.18;-0.61;0.43;0.13;-0.22;-0.95;
0.30;-0.67;-0.18;0.13;-0.22;-0.94;-0.18;-0.67;-0.30;0.14;-0.22;-0.96;0.30;-0.55;0.18;0.13;-0.22;-0.96;
0.12;-0.85;0.18;0.13;-0.22;-0.96;0.06;0.12;-0.55;0.13;-0.22;-0.95;0.61;-0.73;0.00;0.13;-0.22;-0.96;
-0.18;-0.79;-1.04;0.11;-0.20;-0.96;-2.56;-2.07;3.54;0.14;-0.23;-0.95;-3.05;-2.01;-2.26;0.07;-0.15;-0.97;
-0.06;-0.61;0.24;0.12;-0.23;-0.96;0.00;-0.43;-0.06;0.13;-0.23;-0.95;0.37;-0.67;0.37;0.12;-0.22;-0.96;
0.12;-0.55;0.30;0.13;-0.22;-0.95;0.06;-0.18;0.12;0.13;-0.23;-0.96;-1.46;-1.34;-0.43;0.12;-0.23;-0.96;
0.55;-0.18;0.30;0.12;-0.22;-0.95;0.61;-0.85;-0.18;0.13;-0.22;-0.96;0.24;-0.98;0.12;0.13;-0.22;-0.96;
-1.89;-2.80;-0.30;0.12;-0.20;-0.96;31.10;20.43;7.50;0.13;-0.23;-0.97;-9.02;1.10;11.83;0.14;-0.20;-0.96;
-5.30;-2.99;-0.49;0.12;-0.23;-0.95;-14.57;-2.93;4.15;0.12;-0.25;-0.95;-7.80;-5.43;-0.18;0.12;-0.21;-0.93;
