0.00;-0.18;0.12;-0.56;0.77;0.33;
0.67;0.18;-0.49;-0.56;0.77;0.33;
0.06;0.18;-0.49;-0.56;0.77;0.33;
0.30;-0.24;-0.49;-0.57;0.77;0.33;
0.24;-0.06;-0.24;-0.55;0.77;0.33;
0.00;0.06;-0.30;-0.56;0.77;0.32;
-0.12;0.06;-0.49;-0.56;0.76;0.33;
0.37;0.30;0.00;-0.56;0.77;0.33;
-0.24;-0.18;0.24;-0.56;0.77;0.33;
0.06;0.18;0.00;-0.56;0.77;0.34;
0.18;-0.37;-0.55;-0.55;0.77;0.33;
0.91;-0.12;0.00;-0.56;0.76;0.33;
0.18;0.61;-0.06;-0.56;0.77;0.34;
0.06;-0.61;0.24;-0.55;0.77;0.33;
-0.06;0.61;-0.12;-0.56;0.77;0.33;
0.00;0.06;-0.55;-0.56;0.77;0.32;
0.61;-0.55;-0.55;-0.56;0.76;0.32;
0.43;0.18;-0.30;-0.55;0.77;0.33;
0.12;-0.06;-0.06;-0.56;0.77;0.32;
0.43;-0.18;-0.18;-0.56;0.76;0.33;
0.55;0.43;-0.06;-0.56;0.77;0.33;
0.49;-0.06;0.18;-0.56;0.77;0.33;
-1.10;-1.95;-2.20;-0.57;0.77;0.33;
-0.55;-0.85;-1.34;-0.56;0.76;0.33;
0.85;0.37;-0.06;-0.55;0.76;0.34;
0.37;0.06;-0.30;-0.56;0.77;0.34;
-0.06;-0.67;-0.06;-0.56;0.77;0.32;
0.00;0.43;-0.61;-0.56;0.77;0.33;
0.18;-0.43;-0.67;-0.56;0.77;0.34;
0.43;-0.06;-0.73;-0.56;0.77;0.33;
0.61;-0.49;-0.43;-0.55;0.77;0.32;
0.18;-0.37;-0.43;-0.56;0.76;0.33;
0.73;0.18;-0.43;-0.56;0.77;0.34;
0.06;0.24;-0.12;-0.56;0.75;0.33;
0.37;-0.24;-0.79;-0.56;0.77;0.33;
0.12;-0.18;-0.49;-0.56;0.76;0.33;
0.55;0.12;-0.24;-0.55;0.76;0.34;
0.55;-0.06;0.18;-0.56;0.78;0.32;
0.49;-0.30;-0.43;-0.55;0.77;0.32;
0.37;0.24;-0.18;-0.56;0.77;0.32;
0.06;-0.18;0.24;-0.56;0.77;0.33;
0.67;-0.24;-0.18;-0.56;0.77;0.33;
-0.24;0.37;-0.43;-0.56;0.77;0.33;
-0.18;0.06;-0.67;-0.55;0.76;0.33;
-0.06;-0.49;-0.67;-0.56;0.77;0.33;
-0.06;-0.12;-0.43;-0.56;0.76;0.33;
0.06;0.12;-0.18;-0.56;0.78;0.34;
0.37;-0.06;-0.30;-0.55;0.77;0.34;
0.49;-0.18;-0.55;-0.55;0.77;0.33;
0.55;-0.06;-0.37;-0.56;0.77;0.33;
-0.91;0.49;-1.22;-0.55;0.76;0.34;
0.49;0.30;-0.24;-0.56;0.77;0.34;
0.37;0.12;-0.30;-0.56;0.77;0.32;
0.00;-0.30;-0.61;-0.56;0.77;0.33;
-0.18;-0.43;-0.37;-0.55;0.77;0.33;
0.67;0.00;0.00;-0.55;0.77;0.32;
0.91;0.85;-0.06;-0.56;0.77;0.33;
0.00;-0.24;-0.43;-0.56;0.77;0.34;
0.18;0.00;0.37;-0.55;0.77;0.33;
0.06;-0.18;0.12;-0.55;0.77;0.34;
-0.24;-0.06;-0.30;-0.56;0.76;0.32;
0.55;-0.06;0.37;-0.55;0.78;0.32;
0.12;-0.18;-0.30;-0.56;0.77;0.34;
0.30;0.37;-0.30;-0.56;0.76;0.34;
0.61;-0.06;-0.24;-0.55;0.77;0.33;
0.30;-0.12;-0.18;-0.56;0.76;0.33;
0.30;0.37;-0.49;-0.56;0.77;0.33;
0.24;0.79;-0.12;-0.56;0.77;0.33;
0.37;-0.18;-0.12;-0.56;0.77;0.33;
0.43;0.06;-0.30;-0.56;0.77;0.32;
0.12;0.30;-0.12;-0.56;0.78;0.33;
0.24;0.43;-0.18;-0.56;0.78;0.34;
0.30;-0.12;-0.55;-0.57;0.77;0.33;
0.24;-0.55;-0.37;-0.56;0.78;0.33;
0.24;-0.06;0.18;-0.56;0.77;0.33;
0.55;0.00;-0.18;-0.56;0.77;0.33;
0.49;-0.24;-0.12;-0.56;0.76;0.32;
0.61;-0.24;-0.43;-0.56;0.76;0.32;
0.43;0.18;-0.37;-0.55;0.76;0.33;
0.24;0.12;-0.06;-0.55;0.77;0.33;
0.30;-0.61;-0.49;-0.56;0.77;0.34;
0.18;-0.49;-0.12;-0.56;0.77;0.33;
0.37;-0.18;-0.43;-0.56;0.76;0.33;
0.24;-0.37;-0.37;-0.55;0.78;0.34;
0.67;0.37;0.18;-0.56;0.77;0.32;
-0.67;0.85;-1.83;-0.55;0.79;0.33;
0.43;-0.06;-0.18;-0.55;0.77;0.33;
-0.06;0.00;-1.10;-0.55;0.77;0.33;
0.30;-0.06;-0.24;-0.55;0.77;0.34;
0.43;-0.49;0.24;-0.55;0.77;0.33;
0.37;0.24;-0.73;-0.56;0.77;0.33;
0.49;0.00;0.12;-0.56;0.77;0.34;
-0.49;0.18;0.30;-0.56;0.77;0.33;
0.18;0.30;0.06;-0.55;0.77;0.33;
0.30;-0.18;-1.04;-0.56;0.77;0.33;
0.18;-0.12;-0.06;-0.56;0.76;0.32;
0.43;-0.18;-0.49;-0.57;0.77;0.33;
0.24;-0.18;0.00;-0.56;0.77;0.32;
0.18;0.18;-0.30;-0.56;0.77;0.33;
-0.55;-0.91;-0.85;-0.56;0.77;0.33;
0.24;0.30;-0.85;-0.56;0.77;0.33;
1.83;1.28;1.22;-0.55;0.77;0.33;
-0.43;-0.06;-0.12;-0.56;0.77;0.34;
0.49;-0.12;0.06;-0.56;0.78;0.33;
0.18;-0.30;-0.18;-0.55;0.77;0.34;
0.67;0.67;0.06;-0.56;0.77;0.33;
0.24;-0.18;0.30;-0.56;0.76;0.34;
0.67;-0.30;-0.24;-0.57;0.77;0.33;
-0.79;-0.37;-1.10;-0.55;0.77;0.34;
0.18;-0.24;-0.49;-0.56;0.77;0.33;
-0.37;-0.49;0.06;-0.55;0.78;0.33;
0.55;0.55;0.79;-0.56;0.76;0.31;
0.06;-0.18;-0.49;-0.55;0.77;0.33;
