-0.61;-0.18;-0.18;-0.31;-0.02;-0.94;0.49;-0.12;0.06;0.13;-0.08;-0.99;-0.06;-0.30;-1.10;-0.07;-0.95;-0.26;0.37;-0.43;0.06;-0.26;-0.10;-0.98;
-0.12;-0.67;-0.06;-0.31;-0.03;-0.94;0.49;0.18;0.43;0.13;-0.07;-0.98;-0.18;-0.12;-1.16;-0.07;-0.94;-0.25;0.67;-0.98;0.00;-0.26;-0.11;-0.96;
0.43;-0.06;0.37;-0.31;-0.03;-0.95;0.55;0.12;0.79;0.13;-0.08;-0.99;-0.18;-0.85;-1.16;-0.06;-0.94;-0.26;0.24;-0.73;-0.12;-0.26;-0.11;-0.97;
0.30;-0.61;-0.06;-0.31;-0.02;-0.94;0.06;0.85;0.30;0.13;-0.08;-0.99;0.43;-0.43;-1.34;-0.07;-0.95;-0.25;0.79;-0.37;0.06;-0.26;-0.12;-0.97;
0.00;0.24;0.49;-0.32;-0.03;-0.96;0.61;0.49;0.49;0.13;-0.08;-0.99;0.00;-0.98;-0.91;-0.07;-0.95;-0.26;0.30;-0.55;-0.18;-0.26;-0.11;-0.98;
-0.98;-0.30;-0.12;-0.31;-0.02;-0.94;0.67;0.61;0.30;0.13;-0.07;-0.98;0.12;-0.67;-1.59;-0.07;-0.95;-0.25;0.98;-0.85;0.30;-0.26;-0.11;-0.97;
-0.30;-0.43;-0.67;-0.32;-0.03;-0.94;0.12;0.98;0.30;0.13;-0.07;-0.99;0.06;-0.67;-0.79;-0.07;-0.94;-0.26;0.06;0.00;-0.24;-0.26;-0.12;-0.97;
-0.12;0.24;0.00;-0.32;-0.02;-0.95;0.67;0.67;0.43;0.13;-0.07;-0.99;-0.12;-0.49;-0.30;-0.07;-0.94;-0.25;0.43;-1.04;0.18;-0.25;-0.12;-0.97;
-0.37;0.12;0.18;-0.32;-0.03;-0.95;0.91;0.37;0.55;0.13;-0.08;-0.99;0.18;-0.55;-0.98;-0.08;-0.95;-0.26;0.61;-0.24;-0.12;-0.26;-0.12;-0.97;
-0.43;0.06;-0.12;-0.31;-0.03;-0.94;0.37;0.43;0.18;0.13;-0.07;-1.00;0.43;-0.24;-0.79;-0.07;-0.94;-0.26;0.37;-0.37;0.06;-0.26;-0.11;-0.96;
-0.43;0.00;0.00;-0.31;-0.02;-0.94;0.12;0.06;0.30;0.13;-0.08;-0.98;0.37;-0.06;-1.22;-0.07;-0.95;-0.25;0.37;-0.85;-0.24;-0.26;-0.11;-0.96;
-0.12;0.00;0.18;-0.32;-0.03;-0.95;0.55;0.12;-0.06;0.13;-0.08;-0.99;-0.18;-0.43;-0.98;-0.06;-0.94;-0.25;0.55;-0.43;0.18;-0.26;-0.11;-0.96;
-0.06;-0.30;-0.06;-0.32;-0.03;-0.94;0.61;0.18;0.55;0.13;-0.08;-0.99;-0.06;-1.04;-0.98;-0.07;-0.94;-0.26;0.55;-0.67;0.12;-0.25;-0.11;-0.97;
-0.49;-0.12;-0.06;-0.32;-0.02;-0.94;0.12;0.30;0.06;0.13;-0.08;-0.99;0.06;-0.49;-1.04;-0.07;-0.95;-0.27;0.91;-0.43;0.06;-0.26;-0.11;-0.97;
-0.06;-0.24;-0.18;-0.32;-0.03;-0.94;0.43;-0.30;0.30;0.13;-0.07;-0.98;-0.24;-0.30;-1.46;-0.07;-0.95;-0.26;0.67;-0.12;0.12;-0.27;-0.10;-0.97;
-0.55;-0.18;0.06;-0.31;-0.03;-0.94;0.37;0.12;-0.06;0.12;-0.08;-1.00;0.06;-0.18;-1.71;-0.06;-0.94;-0.26;0.37;-0.91;0.18;-0.26;-0.10;-0.96;
-0.30;-0.06;0.00;-0.32;-0.02;-0.94;0.18;0.30;0.55;0.12;-0.08;-0.99;0.24;-0.18;-1.22;-0.07;-0.94;-0.26;0.61;-0.37;-0.12;-0.26;-0.11;-0.96;
-0.49;0.00;0.06;-0.32;-0.02;-0.95;0.00;-0.06;0.43;0.12;-0.09;-0.99;0.18;0.43;-1.40;-0.07;-0.94;-0.26;0.73;-0.55;0.06;-0.26;-0.10;-0.97;
0.00;0.06;0.18;-0.31;-0.03;-0.94;0.06;0.24;-0.12;0.13;-0.08;-0.98;0.43;-0.30;-1.52;-0.07;-0.95;-0.26;0.06;-0.49;0.18;-0.26;-0.10;-0.96;
-0.37;-0.12;0.43;-0.31;-0.02;-0.95;0.12;0.37;-0.12;0.13;-0.07;-0.99;-0.24;-0.85;-1.16;-0.07;-0.95;-0.25;0.37;-0.73;0.30;-0.26;-0.10;-0.97;
-0.18;-0.43;-0.37;-0.32;-0.02;-0.95;0.37;-0.43;0.12;0.13;-0.08;-0.99;0.85;-0.37;-0.85;-0.07;-0.95;-0.26;0.79;-0.37;0.12;-0.26;-0.11;-0.97;
0.30;-0.85;0.06;-0.32;-0.03;-0.94;0.43;0.24;0.37;0.13;-0.08;-0.99;0.12;-0.43;-1.22;-0.08;-0.94;-0.26;0.49;-0.18;0.18;-0.25;-0.11;-0.97;
-0.79;-0.61;0.18;-0.31;-0.03;-0.94;0.18;-0.24;0.37;0.13;-0.08;-0.99;-0.06;-0.49;-0.79;-0.07;-0.94;-0.26;0.12;-0.18;0.00;-0.26;-0.11;-0.97;
0.00;-0.18;-0.06;-0.32;-0.03;-0.95;0.00;0.43;0.55;0.12;-0.08;-0.99;-0.30;-0.61;-1.34;-0.07;-0.94;-0.26;0.37;-0.43;0.00;-0.26;-0.11;-0.96;
0.37;-0.30;0.06;-0.31;-0.03;-0.94;0.67;-0.18;0.30;0.12;-0.07;-0.99;-0.12;-0.24;-1.46;-0.07;-0.94;-0.26;0.79;-0.30;0.06;-0.26;-0.11;-0.96;
-0.55;-0.06;0.24;-0.32;-0.02;-0.95;0.91;0.24;-0.18;0.12;-0.08;-1.00;0.24;-0.55;-0.73;-0.06;-0.94;-0.25;0.37;-0.55;0.18;-0.26;-0.11;-0.96;
