-0.06;0.37;-0.30;-0.44;0.03;-0.89;0.30;0.61;-0.06;0.26;-0.40;-0.87;0.24;0.18;-1.46;0.16;-0.60;0.81;-0.37;-0.55;0.12;0.21;0.37;0.90;0.37;-0.37;0.55;-0.01;-0.34;0.98;-75.61;-6.83;-36.46;-0.24;-0.54;0.08;0.43;0.00;0.43;-0.12;0.13;-0.99;0.61;0.06;-0.55;0.20;0.68;0.72;
-1.16;0.12;0.18;-0.44;0.03;-0.89;0.73;-0.12;0.49;0.26;-0.40;-0.88;0.18;0.24;-1.22;0.15;-0.60;0.81;0.37;-0.55;-0.06;0.22;0.38;0.90;0.37;-0.49;0.18;-0.01;-0.33;0.98;57.50;22.93;56.16;-0.43;-1.02;0.67;0.49;-0.18;0.12;-0.11;0.13;-0.98;0.49;0.24;-0.30;0.20;0.67;0.74;
-0.30;0.00;0.00;-0.43;0.04;-0.89;0.55;0.06;-0.18;0.26;-0.41;-0.88;0.06;-0.24;-1.16;0.15;-0.60;0.82;0.85;-0.49;0.18;0.22;0.37;0.89;0.24;-0.55;0.79;-0.01;-0.32;0.99;1.95;-13.72;-9.09;-0.36;-0.90;0.39;-0.37;0.06;0.06;-0.13;0.13;-0.98;0.37;0.30;-0.49;0.21;0.67;0.73;
-0.37;0.12;-0.49;-0.44;0.03;-0.89;0.06;0.37;0.06;0.25;-0.42;-0.87;-0.06;-0.24;-0.91;0.16;-0.60;0.82;0.30;-0.30;0.12;0.22;0.38;0.90;-0.24;-0.55;0.49;-0.00;-0.34;0.98;-0.06;-0.43;1.71;-0.38;-0.87;0.41;-0.12;0.24;-0.18;-0.12;0.13;-0.98;-0.12;0.24;-0.49;0.20;0.69;0.73;
-0.18;0.00;0.12;-0.45;0.03;-0.87;0.55;0.06;0.24;0.25;-0.41;-0.88;-0.24;-0.67;-1.04;0.15;-0.60;0.82;0.43;-0.91;0.00;0.22;0.36;0.90;0.61;-0.55;0.67;-0.01;-0.33;0.99;-0.91;0.85;1.52;-0.37;-0.87;0.41;0.61;-0.24;-0.06;-0.13;0.12;-0.98;0.49;0.12;-0.24;0.21;0.68;0.72;
-0.30;0.00;0.06;-0.44;0.03;-0.89;0.43;0.06;0.24;0.26;-0.41;-0.88;-0.12;-0.37;-1.22;0.15;-0.59;0.82;0.12;0.06;-0.06;0.21;0.39;0.89;0.24;-0.24;0.06;-0.00;-0.33;0.98;-0.12;0.85;1.71;-0.37;-0.87;0.40;-0.24;0.06;0.00;-0.12;0.12;-0.98;0.18;0.18;0.06;0.20;0.69;0.72;
-0.06;0.43;-0.06;-0.45;0.03;-0.88;-0.18;0.43;0.00;0.26;-0.40;-0.88;0.12;-0.61;-1.22;0.15;-0.61;0.82;0.49;-0.49;0.43;0.22;0.39;0.89;0.06;-0.61;0.12;-0.02;-0.33;0.98;2.07;-0.49;2.93;-0.37;-0.87;0.41;0.06;-0.43;0.37;-0.12;0.13;-0.98;0.24;-0.37;-0.73;0.20;0.68;0.72;
0.12;-0.06;-0.12;-0.44;0.04;-0.89;0.55;0.67;0.24;0.26;-0.41;-0.87;0.18;-0.24;-1.34;0.15;-0.59;0.82;0.12;-0.73;0.24;0.21;0.38;0.90;0.12;-0.30;0.67;-0.01;-0.33;0.98;-0.37;-0.67;1.10;-0.37;-0.87;0.41;0.06;0.12;-0.06;-0.12;0.12;-0.98;0.49;-0.18;-0.49;0.20;0.67;0.72;
-0.37;-0.12;0.00;-0.44;0.03;-0.88;0.55;0.30;0.24;0.26;-0.41;-0.87;0.06;-0.18;-0.55;0.16;-0.60;0.82;0.85;0.12;0.37;0.22;0.38;0.90;0.43;-0.37;0.24;-0.01;-0.33;0.99;-1.34;0.85;1.34;-0.37;-0.87;0.41;0.91;0.37;0.00;-0.12;0.12;-0.98;0.24;0.12;-0.18;0.20;0.68;0.72;
-0.37;-0.24;-0.06;-0.44;0.03;-0.88;0.49;0.30;0.24;0.26;-0.40;-0.88;-0.24;-0.55;-0.91;0.15;-0.60;0.82;-0.55;-0.18;0.49;0.22;0.38;0.89;-0.43;-0.24;0.24;-0.01;-0.33;0.99;-0.67;1.10;1.10;-0.37;-0.88;0.41;0.37;0.73;-0.06;-0.12;0.13;-0.98;0.55;0.00;-0.24;0.21;0.68;0.73;
-0.30;-0.49;-0.30;-0.44;0.03;-0.89;0.73;0.30;-0.24;0.25;-0.40;-0.87;0.30;0.12;-0.98;0.16;-0.60;0.81;0.55;-0.37;-0.12;0.21;0.38;0.89;0.12;-0.18;0.24;-0.02;-0.33;0.99;-0.24;0.61;1.65;-0.37;-0.88;0.41;0.00;0.00;-0.06;-0.13;0.13;-0.98;0.18;-0.37;-0.67;0.19;0.69;0.72;
-0.06;-0.24;0.12;-0.45;0.03;-0.89;0.79;0.06;0.79;0.26;-0.40;-0.88;-0.18;-0.61;-0.55;0.15;-0.60;0.81;-0.12;-0.49;0.37;0.22;0.38;0.90;0.06;-0.30;0.37;-0.01;-0.33;0.98;-1.40;1.52;1.89;-0.36;-0.87;0.41;0.43;0.18;0.00;-0.12;0.13;-0.98;0.85;0.18;-0.79;0.20;0.68;0.72;
