0.61;-0.12;-0.12;0.17;-0.36;-0.91;0.55;-0.67;0.18;0.18;-0.35;-0.92;0.18;-0.18;-0.12;0.17;-0.36;-0.91;0.18;-0.43;-0.12;0.17;-0.36;-0.92;
0.30;-0.67;0.00;0.17;-0.36;-0.92;0.00;-0.49;0.06;0.18;-0.35;-0.90;0.37;-0.30;0.18;0.18;-0.36;-0.91;0.37;-0.43;0.06;0.18;-0.35;-0.91;
0.79;-0.30;0.24;0.17;-0.36;-0.92;0.43;-0.55;0.12;0.18;-0.35;-0.91;0.00;-0.37;0.30;0.18;-0.36;-0.90;0.30;-0.37;0.00;0.18;-0.36;-0.91;
0.55;0.12;0.18;0.18;-0.36;-0.92;0.18;-0.49;-0.12;0.18;-0.36;-0.91;0.30;-0.49;-0.18;0.18;-0.36;-0.92;0.37;-0.43;0.12;0.18;-0.36;-0.92;
0.06;-0.61;-0.06;0.18;-0.36;-0.92;0.06;0.06;0.18;0.17;-0.37;-0.91;0.24;-0.49;0.06;0.17;-0.36;-0.91;0.24;-0.49;-0.18;0.18;-0.36;-0.92;
-0.12;-0.61;-0.18;0.18;-0.35;-0.91;0.37;-0.43;0.24;0.17;-0.36;-0.91;0.12;-0.67;0.30;0.18;-0.36;-0.91;0.18;-0.30;0.24;0.18;-0.36;-0.92;
0.30;-0.55;0.00;0.17;-0.36;-0.91;-0.12;-0.55;0.30;0.17;-0.36;-0.91;-0.24;-0.18;0.12;0.18;-0.36;-0.92;-0.06;-0.49;0.06;0.18;-0.36;-0.91;
0.37;-0.55;0.00;0.18;-0.36;-0.91;0.61;-0.73;-0.06;0.17;-0.36;-0.91;0.24;-1.10;0.00;0.18;-0.36;-0.92;0.24;-0.30;0.06;0.17;-0.36;-0.91;
0.85;-0.12;0.43;0.17;-0.35;-0.92;0.24;-0.85;0.00;0.18;-0.36;-0.92;0.49;-0.43;0.18;0.17;-0.36;-0.92;0.24;-0.67;0.12;0.17;-0.35;-0.91;
-0.37;-0.18;0.18;0.17;-0.36;-0.91;-0.24;-0.79;0.30;0.18;-0.36;-0.91;0.12;-0.43;0.00;0.18;-0.36;-0.92;0.24;-0.55;0.12;0.18;-0.36;-0.92;
0.30;-0.12;0.00;0.18;-0.36;-0.91;-0.30;-0.67;0.18;0.17;-0.36;-0.91;0.67;-0.30;0.00;0.18;-0.36;-0.91;-0.37;-0.61;0.12;0.17;-0.36;-0.92;
0.06;-0.30;0.06;0.17;-0.36;-0.92;0.43;0.06;-0.06;0.18;-0.36;-0.92;0.24;-0.67;-0.12;0.17;-0.36;-0.92;0.55;-0.43;-0.37;0.17;-0.36;-0.92;
0.06;-0.61;-0.06;0.18;-0.36;-0.91;0.49;-0.12;0.06;0.17;-0.36;-0.91;0.37;-0.79;0.37;0.17;-0.36;-0.91;0.18;-0.61;-0.18;0.18;-0.36;-0.91;
0.43;-0.30;-0.24;0.17;-0.36;-0.91;0.55;-0.49;0.30;0.17;-0.35;-0.91;0.12;-0.49;0.37;0.17;-0.36;-0.91;-0.18;-0.61;-0.12;0.17;-0.37;-0.91;
0.24;-0.06;0.00;0.18;-0.35;-0.92;0.49;-0.91;-0.06;0.18;-0.35;-0.92;0.12;-0.30;0.06;0.17;-0.36;-0.91;-0.06;-0.18;-0.06;0.18;-0.36;-0.91;
0.37;-0.24;0.12;0.17;-0.36;-0.91;0.12;-0.49;-0.30;0.18;-0.36;-0.92;0.00;-0.37;0.61;0.18;-0.36;-0.91;0.43;-0.37;-0.06;0.17;-0.37;-0.92;
0.79;-0.12;-0.24;0.18;-0.36;-0.91;-0.18;-0.43;0.18;0.18;-0.36;-0.90;0.12;-0.30;-0.06;0.18;-0.37;-0.91;0.30;-0.73;0.12;0.18;-0.36;-0.91;
-0.37;-0.67;0.37;0.17;-0.36;-0.91;0.55;-0.61;0.06;0.17;-0.36;-0.91;0.06;-0.91;-0.30;0.18;-0.36;-0.92;0.30;-0.43;-0.12;0.18;-0.37;-0.92;
0.18;-0.12;0.06;0.18;-0.36;-0.91;0.12;-0.79;0.12;0.17;-0.36;-0.92;-0.37;-0.37;0.06;0.18;-0.36;-0.91;-0.24;-0.98;-0.18;0.18;-0.37;-0.91;
0.12;-0.55;0.24;0.17;-0.36;-0.91;0.12;-1.04;0.43;0.17;-0.36;-0.92;0.49;-0.55;-0.18;0.17;-0.36;-0.92;0.55;-0.73;0.30;0.18;-0.36;-0.91;
0.49;-0.49;0.06;0.18;-0.35;-0.92;0.18;-0.73;0.12;0.16;-0.35;-0.92;0.06;-0.91;-0.37;0.18;-0.36;-0.91;0.43;-0.37;0.12;0.18;-0.36;-0.92;
0.24;-0.24;0.37;0.18;-0.37;-0.91;0.12;-0.24;-0.06;0.18;-0.36;-0.91;0.30;-0.55;0.24;0.17;-0.36;-0.92;-0.12;-0.49;-0.24;0.18;-0.36;-0.91;
0.55;-0.79;-0.06;0.18;-0.36;-0.91;0.06;-0.61;0.06;0.18;-0.36;-0.92;0.00;0.12;0.00;0.17;-0.36;-0.91;0.06;-0.06;0.30;0.17;-0.37;-0.91;
