-0.37;-0.43;-0.18;-0.32;-0.02;-0.95;0.61;-0.06;0.49;0.13;-0.07;-0.99;0.49;-0.55;-0.61;-0.07;-0.95;-0.26;0.06;-0.91;-0.18;-0.26;-0.11;-0.96;0.43;-0.55;0.06;-0.21;0.18;-0.94;
-0.49;0.67;-0.06;-0.32;-0.03;-0.94;0.18;0.30;0.79;0.12;-0.07;-0.99;0.37;-0.06;-0.61;-0.07;-0.94;-0.27;0.43;-0.30;0.12;-0.26;-0.12;-0.96;-0.67;-0.79;0.30;-0.21;0.17;-0.94;
-0.37;-0.24;0.06;-0.31;-0.02;-0.94;0.37;0.00;0.12;0.13;-0.07;-0.98;0.18;-0.18;-1.10;-0.07;-0.95;-0.25;0.49;-0.49;0.18;-0.26;-0.11;-0.95;0.43;-0.43;0.00;-0.21;0.17;-0.94;
-0.37;0.00;0.91;-0.31;-0.02;-0.95;-0.12;0.06;0.30;0.13;-0.08;-0.99;0.06;-0.49;-1.22;-0.07;-0.94;-0.26;0.12;-0.67;0.49;-0.27;-0.11;-0.96;0.30;-0.73;0.37;-0.21;0.16;-0.94;
-0.12;-0.18;0.30;-0.31;-0.03;-0.94;0.49;0.24;0.24;0.13;-0.08;-0.99;0.30;-0.24;-1.28;-0.07;-0.95;-0.26;0.37;-0.49;-0.12;-0.26;-0.11;-0.96;0.24;-0.49;0.06;-0.21;0.17;-0.93;
-0.30;-0.37;0.24;-0.31;-0.02;-0.94;0.43;-0.12;-0.12;0.13;-0.08;-0.99;-0.37;-0.12;-1.34;-0.07;-0.95;-0.25;0.79;-0.43;0.24;-0.26;-0.11;-0.96;0.43;-0.24;0.37;-0.21;0.17;-0.94;
-0.30;-0.12;-0.12;-0.32;-0.02;-0.95;-0.18;0.00;0.30;0.12;-0.08;-0.98;0.30;-0.55;-1.34;-0.07;-0.95;-0.25;0.79;-0.24;-0.18;-0.26;-0.11;-0.97;-0.24;-0.49;0.37;-0.21;0.17;-0.93;
-0.18;0.12;0.00;-0.32;-0.02;-0.94;0.85;0.18;0.12;0.13;-0.07;-0.99;0.12;-0.24;-1.10;-0.07;-0.95;-0.26;0.37;-0.30;0.37;-0.26;-0.11;-0.96;0.00;0.06;0.30;-0.21;0.17;-0.94;
-0.37;-0.30;0.24;-0.32;-0.02;-0.95;0.43;-0.24;0.12;0.13;-0.08;-0.99;0.24;-0.55;-0.91;-0.07;-0.95;-0.26;0.61;0.24;0.30;-0.25;-0.10;-0.96;0.37;-0.12;0.18;-0.22;0.17;-0.94;
-0.18;0.12;0.12;-0.31;-0.02;-0.94;0.30;-0.30;0.06;0.12;-0.07;-0.99;0.06;-0.24;-1.34;-0.07;-0.95;-0.26;0.06;-0.73;0.12;-0.25;-0.11;-0.96;0.85;-0.06;0.30;-0.21;0.17;-0.95;
-0.43;-0.49;-0.12;-0.31;-0.03;-0.95;0.49;0.55;0.30;0.13;-0.07;-0.99;-0.30;-0.43;-0.79;-0.07;-0.95;-0.26;0.55;-0.61;-0.06;-0.26;-0.11;-0.97;0.18;-0.37;-0.12;-0.20;0.17;-0.93;
-0.49;-0.12;0.18;-0.31;-0.03;-0.95;0.79;0.49;0.12;0.12;-0.08;-0.99;0.43;-0.43;-0.43;-0.07;-0.94;-0.26;0.30;-0.79;-0.18;-0.26;-0.11;-0.95;0.30;-0.61;0.37;-0.20;0.17;-0.94;
-0.30;-1.10;-0.61;-0.31;-0.03;-0.94;0.61;0.06;-0.06;0.12;-0.08;-0.99;0.06;-0.43;-0.37;-0.07;-0.95;-0.26;0.61;-0.85;0.43;-0.26;-0.11;-0.96;-1.65;-0.37;1.16;-0.22;0.17;-0.92;
-0.79;-0.37;0.30;-0.31;-0.03;-0.94;0.43;0.30;0.55;0.12;-0.07;-0.99;-0.55;-0.12;-0.85;-0.08;-0.94;-0.25;1.10;-0.43;0.00;-0.27;-0.11;-0.96;0.43;-0.43;0.24;-0.21;0.17;-0.94;
-0.85;0.06;0.12;-0.32;-0.03;-0.94;0.49;0.55;0.30;0.13;-0.07;-0.99;-0.24;0.37;-0.67;-0.06;-0.94;-0.25;0.49;-0.12;-0.18;-0.27;-0.11;-0.96;0.12;-0.49;0.00;-0.20;0.17;-0.94;
-0.61;-0.24;0.43;-0.32;-0.03;-0.94;0.49;-0.12;0.18;0.12;-0.07;-0.99;0.55;-0.18;-0.98;-0.07;-0.95;-0.26;0.30;-0.12;-0.12;-0.25;-0.11;-0.97;0.30;-0.55;0.49;-0.20;0.17;-0.94;
-0.18;0.00;-0.18;-0.31;-0.03;-0.94;0.55;0.12;-0.06;0.13;-0.07;-0.99;-0.06;-0.37;-1.16;-0.07;-0.94;-0.26;0.49;-0.73;-0.12;-0.25;-0.11;-0.97;-0.30;-0.30;0.73;-0.21;0.16;-0.93;
-0.18;-0.55;0.30;-0.31;-0.03;-0.94;0.18;0.00;0.18;0.13;-0.08;-0.99;0.24;-0.55;-1.22;-0.07;-0.94;-0.26;-0.06;0.24;-0.06;-0.26;-0.11;-0.96;0.49;-0.55;0.12;-0.21;0.18;-0.94;
-0.37;0.30;-0.06;-0.31;-0.03;-0.94;0.43;0.06;0.00;0.13;-0.07;-0.99;0.37;-0.30;-0.98;-0.07;-0.94;-0.26;0.55;-0.06;-0.24;-0.26;-0.11;-0.98;0.12;-0.12;0.24;-0.21;0.17;-0.93;
-0.43;-0.55;0.30;-0.31;-0.03;-0.95;0.12;0.12;0.30;0.13;-0.08;-0.98;-0.24;-0.43;-0.67;-0.07;-0.95;-0.26;0.30;-0.37;0.24;-0.26;-0.11;-0.97;0.43;-0.30;0.55;-0.21;0.17;-0.93;
