-0.18;-0.79;-0.30;-0.29;-0.10;-0.96;0.43;-0.18;-0.43;-0.29;-0.11;-0.96;0.12;-0.18;0.37;-0.29;-0.11;-0.97;0.43;-0.43;-0.06;-0.29;-0.10;-0.96;
0.37;-0.06;0.24;-0.30;-0.11;-0.95;0.37;-0.67;0.30;-0.30;-0.12;-0.96;0.55;-0.49;-0.06;-0.29;-0.12;-0.97;0.24;-0.43;0.18;-0.30;-0.11;-0.96;
0.37;-0.73;0.18;-0.30;-0.11;-0.96;0.37;-0.61;0.00;-0.29;-0.11;-0.96;0.24;-0.43;-0.30;-0.29;-0.12;-0.96;0.61;-0.49;0.12;-0.30;-0.11;-0.96;
0.67;-1.04;0.18;-0.29;-0.11;-0.96;0.49;-0.79;0.06;-0.30;-0.11;-0.97;0.55;-0.49;0.12;-0.30;-0.10;-0.96;0.61;-0.55;-0.24;-0.30;-0.11;-0.95;
0.43;-0.30;-0.18;-0.29;-0.11;-0.95;0.79;0.12;0.06;-0.30;-0.11;-0.96;0.49;0.43;-0.37;-0.29;-0.12;-0.96;0.18;-0.18;0.49;-0.30;-0.10;-0.97;
0.12;-0.18;0.30;-0.30;-0.11;-0.96;0.00;-0.61;-0.12;-0.30;-0.11;-0.96;0.49;-0.49;-0.06;-0.30;-0.11;-0.95;0.43;-0.30;0.06;-0.29;-0.10;-0.96;
0.12;0.06;0.43;-0.29;-0.11;-0.96;0.00;-0.43;0.30;-0.30;-0.12;-0.96;0.49;-0.18;0.18;-0.29;-0.11;-0.01;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
0.37;-0.61;0.12;-0.30;-0.10;-0.96;0.00;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;-0.06;-0.06;-0.06;-0.00;-0.00;-0.00;
