-0.18;0.24;0.43;-0.10;-0.10;-0.99;-0.24;-0.79;0.49;-0.35;-0.09;-0.96;
0.43;-0.37;-0.18;-0.10;-0.10;-0.98;-0.30;-0.37;-0.18;-0.35;-0.08;-0.95;
-0.12;-0.30;0.73;-0.10;-0.11;-0.99;-0.67;-0.49;0.85;-0.35;-0.09;-0.95;
-0.49;0.12;0.30;-0.10;-0.09;-0.98;1.10;0.61;0.24;-0.34;-0.09;-0.96;
-0.18;-0.12;-0.30;-0.11;-0.10;-0.98;1.28;0.67;0.49;-0.34;-0.09;-0.95;
-0.49;0.12;0.00;-0.10;-0.10;-0.99;1.16;0.79;0.49;-0.34;-0.08;-0.95;
-0.37;-0.06;0.18;-0.10;-0.11;-0.98;0.24;0.24;0.24;-0.34;-0.09;-0.96;
-0.61;-0.37;-0.18;-0.10;-0.10;-0.98;-2.20;-1.40;0.61;-0.35;-0.08;-0.96;
-0.24;-0.30;0.24;-0.10;-0.10;-0.98;0.30;0.43;0.18;-0.35;-0.09;-0.94;
-0.30;-0.12;-0.06;-0.09;-0.10;-0.99;0.24;0.06;0.06;-0.34;-0.08;-0.95;
-0.37;0.30;-0.61;-0.10;-0.10;-0.98;0.06;0.00;0.18;-0.35;-0.08;-0.95;
0.55;-0.18;-0.12;-0.10;-0.08;-0.98;-202.68;112.56;-146.89;-0.20;0.22;-0.08;
0.85;-0.79;-0.43;-0.10;-0.09;-1.00;-1.77;0.06;-3.66;0.13;0.06;-0.99;
-1.59;0.30;0.61;-0.09;-0.09;-0.99;88.60;119.94;-68.41;0.51;-0.46;-1.37;
-5.98;0.91;0.98;-0.09;-0.10;-0.98;81.95;65.91;75.73;-0.01;-0.59;-0.68;
2.50;-0.06;-0.12;-0.08;-0.07;-0.98;112.01;131.16;93.66;0.13;-0.53;-0.32;
0.06;-0.30;0.00;-0.09;-0.08;-0.99;13.72;198.78;352.80;0.27;-0.06;-1.45;
0.79;0.00;0.06;-0.09;-0.08;-0.99;-27.38;-202.38;-361.34;0.23;-0.63;-0.88;
0.06;-0.30;0.00;-0.10;-0.08;-0.98;2.80;9.27;15.67;0.02;-0.67;-0.79;
-0.06;0.18;-0.06;-0.09;-0.08;-0.99;-6.22;19.39;77.50;-0.04;-0.91;-0.61;
-0.43;-0.30;0.61;-0.09;-0.08;-0.99;-33.11;240.37;362.50;0.20;-0.87;-0.65;
