0.43;-0.73;0.24;-0.45;0.21;-0.86;0.79;0.43;0.61;0.18;-0.33;-0.92;-0.43;-0.61;-1.10;0.22;-0.63;0.78;0.79;-0.24;-0.37;0.38;0.13;0.92;0.30;-0.43;0.24;0.22;-0.12;1.00;-0.30;0.24;1.10;0.29;0.03;0.95;0.24;-0.06;0.30;-0.12;0.14;-0.98;0.49;0.06;-0.61;0.25;0.50;0.85;
-0.12;-0.18;0.00;-0.46;0.20;-0.86;0.24;0.00;0.00;0.18;-0.32;-0.92;0.06;-0.18;-1.40;0.23;-0.63;0.78;-0.49;-0.30;-0.18;0.37;0.12;0.93;0.12;-0.49;-0.55;0.23;-0.12;1.01;-0.49;0.43;0.79;0.30;0.02;0.96;0.12;-0.12;0.12;-0.11;0.14;-0.98;0.30;0.00;-0.61;0.24;0.49;0.85;
-0.18;-0.18;0.55;-0.46;0.20;-0.86;0.30;0.43;0.49;0.18;-0.32;-0.92;0.49;-0.49;-0.79;0.22;-0.62;0.77;-0.37;-0.37;0.06;0.37;0.12;0.91;0.43;-0.67;0.24;0.22;-0.12;1.01;0.61;0.43;0.49;0.30;0.01;0.97;0.73;0.18;0.18;-0.12;0.14;-0.98;0.79;-0.24;-0.43;0.25;0.50;0.84;
-0.30;-0.30;-0.37;-0.45;0.19;-0.86;0.67;0.06;0.00;0.18;-0.34;-0.93;0.00;-0.37;-1.16;0.23;-0.63;0.78;0.85;-0.73;-0.30;0.37;0.12;0.92;0.12;-0.24;0.43;0.22;-0.13;1.02;-0.30;0.06;0.06;0.30;0.03;0.97;0.06;0.06;0.00;-0.11;0.15;-0.98;0.12;0.24;-0.24;0.25;0.49;0.83;
-0.55;-0.18;0.18;-0.46;0.20;-0.86;0.30;0.18;0.06;0.18;-0.33;-0.93;0.12;0.18;-0.85;0.22;-0.63;0.78;-0.37;-0.24;-0.06;0.37;0.13;0.92;-1.10;1.59;0.00;0.23;-0.11;1.05;0.67;2.80;1.71;0.29;0.02;0.95;0.30;-0.24;-0.43;-0.12;0.14;-0.98;0.49;0.00;-0.43;0.25;0.50;0.85;
-0.49;-0.30;0.18;-0.46;0.20;-0.86;0.49;0.24;-0.30;0.18;-0.33;-0.92;0.55;1.65;-1.10;0.23;-0.63;0.79;5.55;-0.67;-0.79;0.37;0.11;0.94;1.16;-1.40;0.37;0.22;-0.12;1.02;-8.23;11.65;1.71;0.33;-0.02;1.01;0.61;0.06;-0.30;-0.12;0.14;-0.98;0.67;0.43;-0.91;0.25;0.50;0.85;
-0.12;-0.30;-0.37;-0.45;0.19;-0.85;-2.56;6.83;-0.91;0.20;-0.24;-0.92;1.52;-2.26;-0.61;0.22;-0.65;0.79;0.49;-0.12;0.00;0.39;0.11;0.92;0.30;-0.06;0.00;0.23;-0.12;1.01;12.20;-9.27;-1.95;0.27;0.05;0.87;0.24;-0.06;0.43;-0.11;0.15;-0.98;0.43;0.18;-0.55;0.25;0.50;0.84;
-1.04;0.06;0.06;-0.45;0.20;-0.86;-0.49;0.73;-0.43;0.18;-0.32;-0.94;0.37;-0.91;-1.28;0.22;-0.62;0.77;0.00;-0.49;-0.06;0.37;0.12;0.92;0.61;0.00;0.43;0.22;-0.12;1.00;-12.32;-11.83;-0.91;0.24;0.05;0.96;0.24;-0.24;-0.43;-0.12;0.14;-0.98;0.24;0.55;-0.12;0.25;0.50;0.84;
-0.37;-0.37;-0.06;-0.45;0.20;-0.86;0.06;0.37;0.12;0.18;-0.33;-0.93;-0.06;-0.12;-1.22;0.22;-0.63;0.79;0.30;-0.55;0.06;0.37;0.13;0.93;0.43;-0.12;0.30;0.23;-0.12;1.01;-4.63;8.05;14.02;0.18;-0.10;0.96;0.18;0.30;0.37;-0.12;0.14;-0.99;-0.12;-0.06;0.30;0.25;0.50;0.84;
-0.37;0.06;0.12;-0.45;0.20;-0.86;0.61;0.49;0.18;0.18;-0.33;-0.93;0.43;0.12;-0.98;0.22;-0.63;0.78;0.18;-0.37;-0.12;0.37;0.12;0.92;0.37;-0.37;0.61;0.23;-0.12;1.01;28.29;-12.74;-7.44;0.29;-0.13;1.01;0.18;0.18;-0.06;-0.11;0.14;-0.97;0.24;0.00;-0.43;0.25;0.50;0.85;
