-0.24;0.30;0.06;-0.09;-0.04;-0.99;0.37;0.06;-0.06;-0.16;-0.20;-0.99;
-0.43;-0.30;0.12;-0.09;-0.05;-0.99;0.73;0.37;-0.06;-0.17;-0.19;-0.98;
-0.12;0.06;0.37;-0.09;-0.05;-0.99;0.24;0.00;0.00;-0.16;-0.19;-0.97;
0.55;0.06;0.00;-0.11;-0.04;-0.99;0.43;0.30;0.30;-0.16;-0.20;-0.97;
-0.12;-0.12;-0.24;-0.09;-0.05;-0.99;0.91;-0.06;0.06;-0.16;-0.20;-0.99;
0.06;0.49;0.00;-0.10;-0.04;-1.00;0.91;-0.18;0.18;-0.16;-0.20;-0.99;
-0.43;-0.06;-0.49;-0.09;-0.05;-0.99;0.37;-0.12;0.49;-0.16;-0.20;-0.97;
0.00;-0.12;-0.24;-0.09;-0.04;-0.99;0.24;0.37;-0.43;-0.16;-0.20;-0.99;
0.37;-3.05;0.73;-0.10;-0.04;-0.91;0.73;0.37;0.18;-0.16;-0.20;-0.97;
61.59;-7.07;-32.50;-0.19;-0.29;-1.14;-2.44;-4.51;1.16;-0.19;-0.16;-0.95;
103.41;-7.93;-35.12;-0.20;-0.25;-0.82;-0.73;4.82;2.07;-0.21;-0.15;-0.94;
-198.66;-176.52;49.02;0.09;0.00;-0.58;-9.57;-3.05;2.68;-0.22;-0.18;-0.97;
-89.02;81.04;-259.88;0.06;0.13;-0.52;6.10;-3.72;-2.26;-0.17;-0.20;-1.01;
17.80;-0.79;-2.13;-0.05;-0.71;-0.91;-0.37;0.06;-0.37;-0.21;-0.17;-0.97;
11.65;-4.21;48.54;-0.10;-0.53;-0.87;0.12;0.12;0.00;-0.20;-0.17;-0.96;
25.00;11.77;46.34;-0.01;-0.21;-0.87;-0.06;0.12;0.18;-0.20;-0.18;-0.98;
21.89;-34.63;-46.40;-0.11;-0.72;-0.97;0.61;-0.18;-0.85;-0.21;-0.14;-0.99;
23.17;-7.87;50.73;-0.06;-0.64;-0.88;1.22;1.46;0.18;-0.21;-0.18;-0.98;
249.39;-237.01;-36.95;-0.40;-0.26;-0.17;6.04;10.37;5.85;-0.14;-0.14;-0.89;
-1.83;-2.74;0.00;-0.07;-0.10;-0.98;0.06;0.24;0.12;-0.17;-0.18;-0.96;
-2.56;0.55;1.16;-0.07;-0.08;-0.98;-14.39;-10.98;-1.83;-0.16;-0.19;-1.06;
-1.46;-0.18;1.16;-0.07;-0.08;-0.99;-10.98;-12.87;-0.24;-0.26;-0.09;-0.96;
0.12;-0.61;0.24;-0.07;-0.07;-0.98;121.83;49.70;-25.43;-0.05;-0.42;-1.43;
-2.07;0.37;0.73;-0.08;-0.07;-0.98;-25.91;59.15;-6.83;-0.15;-0.46;-0.84;
-1.52;0.12;0.37;-0.07;-0.07;-0.99;12.99;-153.60;180.30;-0.11;-0.65;-0.88;
-0.49;-0.49;0.12;-0.08;-0.07;-0.99;0.73;-38.41;-24.76;-0.40;-0.48;-0.46;
0.18;-0.37;0.18;-0.08;-0.07;-1.00;-14.70;-4.15;17.93;-0.05;-0.67;-0.96;
-0.55;0.12;0.30;-0.08;-0.06;-0.99;-0.18;-76.10;86.59;-0.20;-0.35;-0.72;
0.43;-0.43;-0.06;-0.08;-0.06;-1.00;-16.95;25.67;-10.24;-0.28;-0.46;-0.82;
-0.61;0.12;0.06;-0.08;-0.06;-1.00;-52.50;-177.38;148.60;-0.01;-0.47;-0.76;
-3.11;-2.01;4.94;-0.07;-0.08;-0.98;1.89;17.32;-22.32;-0.26;-0.39;-0.81;
-1.34;-0.18;0.18;-0.07;-0.06;-0.99;-32.44;-37.99;32.87;-0.19;-0.34;-0.67;
-1.04;-0.91;0.24;-0.07;-0.06;-0.99;61.89;182.68;-287.01;-0.06;-1.29;-1.31;
-1.77;0.24;-0.06;-0.08;-0.06;-0.98;0.73;-44.88;55.30;0.13;-0.85;-1.03;
-0.73;-0.06;0.24;-0.08;-0.06;-0.99;-45.37;-136.10;160.30;-0.10;-0.42;-0.44;
-0.37;-0.24;0.55;-0.07;-0.06;-0.99;-13.35;154.02;-162.87;-0.11;-0.86;-1.22;
-0.73;0.30;-0.24;-0.08;-0.06;-0.99;33.29;16.59;-35.61;-0.08;-0.50;-0.77;
-1.22;-0.30;0.37;-0.07;-0.06;-0.99;43.90;105.55;-131.04;-0.02;-0.98;-1.02;
0.37;0.06;-0.18;-0.08;-0.06;-0.99;-6.04;-68.35;77.07;-0.02;-0.84;-0.84;
-0.12;-0.67;0.37;-0.08;-0.05;-1.00;-7.44;81.46;-80.12;-0.14;-0.33;-0.46;
-1.28;0.61;0.18;-0.08;-0.08;-1.00;53.29;57.38;50.30;-0.25;-0.34;-1.65;
-8.54;-0.67;1.28;-0.08;-0.07;-0.98;-65.30;-99.51;65.79;-0.21;-0.91;-2.00;
-3.05;-0.24;0.61;-0.09;-0.06;-0.98;-7.44;-5.98;1.65;-0.18;-0.32;-0.93;
-0.06;-0.43;0.12;-0.08;-0.06;-0.99;-4.33;-4.21;1.22;-0.20;-0.31;-0.94;
-0.61;-0.24;0.00;-0.09;-0.06;-0.99;-1.65;-1.71;0.79;-0.22;-0.29;-0.95;
-0.49;-0.73;0.12;-0.08;-0.06;-0.99;-0.43;-1.10;0.18;-0.22;-0.29;-0.95;
-0.49;-0.24;-0.43;-0.08;-0.06;-0.99;-0.43;-0.67;0.98;-0.23;-0.28;-0.94;
-2.68;0.18;0.43;-0.08;-0.06;-0.99;-1.77;-0.61;0.67;-0.23;-0.27;-0.96;
-0.73;-0.12;0.06;-0.08;-0.06;-0.98;-0.73;-0.55;0.43;-0.23;-0.27;-0.95;
-0.24;-0.49;-0.06;-0.08;-0.06;-0.99;-0.24;-0.30;0.61;-0.23;-0.26;-0.96;
-0.06;-0.18;0.00;-0.07;-0.06;-0.99;-0.49;-0.12;0.79;-0.24;-0.26;-0.95;
-0.49;-0.06;0.18;-0.08;-0.05;-0.99;-0.55;-0.43;0.30;-0.25;-0.26;-0.95;
-0.73;0.00;0.00;-0.08;-0.06;-0.99;0.37;-0.61;0.55;-0.25;-0.25;-0.95;
-0.24;-0.12;0.06;-0.08;-0.05;-0.99;0.30;0.18;0.00;-0.24;-0.25;-0.95;
-0.73;-0.67;0.24;-0.07;-0.05;-0.99;-0.73;0.24;0.49;-0.25;-0.24;-0.96;
0.18;-0.61;0.24;-0.09;-0.06;-1.00;0.18;-0.18;0.67;-0.25;-0.25;-0.95;
-0.18;-0.12;0.24;-0.08;-0.05;-0.99;0.24;0.37;0.30;-0.26;-0.25;-0.95;
-0.85;-0.30;0.00;-0.08;-0.06;-0.98;-0.24;-0.49;0.37;-0.25;-0.24;-0.95;
-0.18;-0.06;-0.06;-0.08;-0.05;-0.98;-0.24;-0.12;0.18;-0.26;-0.25;-0.95;
-0.30;-0.30;0.18;-0.08;-0.05;-0.99;-0.24;0.06;0.18;-0.25;-0.24;-0.95;
-0.61;-0.24;0.43;-0.08;-0.06;-1.00;0.06;-0.24;0.18;-0.27;-0.24;-0.95;
-0.30;-0.12;0.37;-0.07;-0.06;-0.98;0.18;0.43;0.49;-0.26;-0.24;-0.96;
0.00;0.12;0.00;-0.08;-0.06;-1.00;0.61;-0.24;0.37;-0.26;-0.24;-0.96;
-0.37;-0.61;0.00;-0.07;-0.06;-0.99;-0.18;-0.18;0.24;-0.26;-0.24;-0.96;
-0.24;-0.43;0.49;-0.08;-0.05;-0.99;0.43;0.12;0.06;-0.26;-0.23;-0.94;
0.12;0.12;-0.12;-0.08;-0.06;-0.99;-0.12;-0.55;0.30;-0.26;-0.24;-0.95;
-0.37;-0.06;0.12;-0.09;-0.06;-0.99;0.30;0.18;0.24;-0.27;-0.24;-0.94;
-0.91;-0.12;-0.18;-0.09;-0.05;-0.99;0.12;0.12;0.30;-0.27;-0.23;-0.95;
-0.37;-0.18;0.06;-0.08;-0.05;-0.99;-0.49;-0.30;0.00;-0.27;-0.23;-0.96;
-0.24;-0.37;0.06;-0.08;-0.05;-1.00;-0.98;-0.55;0.24;-0.26;-0.23;-0.96;
-0.37;-0.06;0.06;-0.07;-0.06;-1.00;0.24;-0.24;0.61;-0.27;-0.23;-0.95;
-0.18;-0.18;0.18;-0.08;-0.05;-0.98;0.30;0.30;0.24;-0.27;-0.22;-0.95;
0.00;0.06;-0.61;-0.08;-0.06;-0.99;-1.34;-0.61;0.30;-0.27;-0.23;-0.95;
-0.18;0.06;0.67;-0.08;-0.06;-0.99;0.24;0.00;0.24;-0.27;-0.23;-0.95;
-0.30;0.18;0.06;-0.07;-0.06;-0.99;-0.24;-0.12;-0.30;-0.27;-0.22;-0.95;
-0.67;-0.61;-0.12;-0.08;-0.06;-0.99;0.06;0.06;0.06;-0.27;-0.23;-0.95;
