-0.06;-0.37;-0.06;0.86;0.55;-0.04;0.30;-0.12;-0.06;0.75;0.53;0.34;0.37;-0.85;-1.16;0.71;-0.48;-0.54;0.55;0.00;-0.49;0.45;0.47;-0.78;0.37;0.06;0.49;0.75;0.50;0.49;-0.12;0.73;1.59;0.86;-0.40;0.39;0.55;0.30;-0.37;0.94;-0.00;-0.35;
-0.43;0.24;-0.18;0.87;0.55;-0.04;0.49;0.43;0.85;0.75;0.54;0.34;-0.37;-0.24;-1.77;0.70;-0.47;-0.52;0.73;-0.12;0.91;0.44;0.47;-0.78;-0.49;-0.06;0.79;0.75;0.50;0.49;0.37;-0.18;1.71;0.85;-0.40;0.38;0.06;0.37;0.43;0.95;0.00;-0.36;
-0.67;0.12;-0.30;0.86;0.55;-0.04;0.00;0.00;0.12;0.76;0.54;0.35;-0.24;-0.12;-0.55;0.70;-0.47;-0.53;-0.06;-0.49;1.52;0.44;0.47;-0.78;0.12;-0.55;0.37;0.75;0.50;0.50;-1.71;1.40;0.85;0.84;-0.40;0.39;0.06;0.37;-0.18;0.94;-0.00;-0.35;
-0.12;-0.06;0.12;0.86;0.55;-0.04;0.55;0.06;0.06;0.76;0.54;0.35;0.24;-0.91;-0.79;0.71;-0.47;-0.52;-0.79;-0.37;0.24;0.43;0.47;-0.78;0.61;-0.61;0.61;0.75;0.50;0.49;-0.49;0.73;1.59;0.84;-0.40;0.39;0.12;0.61;-0.37;0.94;0.00;-0.35;
-0.12;-0.55;-0.06;0.86;0.55;-0.04;0.79;0.18;-0.06;0.75;0.54;0.35;-0.30;0.91;-1.40;0.70;-0.48;-0.53;0.67;-0.12;-0.06;0.44;0.47;-0.78;-0.37;-0.49;0.73;0.74;0.50;0.50;1.16;0.12;1.89;0.85;-0.40;0.39;0.24;-0.37;-0.12;0.94;-0.01;-0.35;
-0.49;0.37;0.37;0.86;0.56;-0.05;0.98;-0.24;0.06;0.75;0.54;0.35;-0.24;-0.67;-0.67;0.71;-0.47;-0.53;-0.49;-1.34;1.77;0.44;0.47;-0.77;0.18;-0.06;0.06;0.75;0.51;0.49;-2.38;1.10;0.91;0.85;-0.40;0.39;0.00;0.61;0.43;0.94;0.00;-0.35;
0.18;-0.24;-0.30;0.87;0.55;-0.05;0.37;0.55;-0.18;0.76;0.53;0.36;1.28;-1.28;-2.07;0.72;-0.47;-0.51;1.77;-0.30;-3.41;0.45;0.46;-0.78;0.73;-0.55;-0.43;0.74;0.50;0.49;0.06;1.10;1.59;0.85;-0.40;0.39;0.24;-0.24;0.00;0.94;-0.00;-0.35;
-0.61;-0.55;0.12;0.86;0.55;-0.04;0.24;-0.18;0.00;0.76;0.53;0.35;-0.67;-0.79;-0.79;0.71;-0.47;-0.54;-0.73;-1.04;0.79;0.44;0.47;-0.79;0.98;-0.12;0.55;0.75;0.50;0.49;-0.06;0.91;1.59;0.86;-0.40;0.38;0.12;0.43;-0.24;0.94;-0.01;-0.35;
-0.24;-0.67;0.37;0.87;0.55;-0.04;-0.18;-0.61;0.18;0.76;0.54;0.34;-0.18;-1.22;-0.85;0.70;-0.47;-0.54;-0.55;-1.34;1.46;0.44;0.47;-0.79;0.79;0.18;0.37;0.75;0.50;0.49;-1.04;0.37;1.22;0.85;-0.40;0.39;-0.06;0.37;0.18;0.94;0.00;-0.35;
-0.18;0.06;0.12;0.87;0.55;-0.04;1.22;0.12;0.06;0.75;0.53;0.35;-1.83;1.89;-0.55;0.71;-0.48;-0.53;1.10;0.30;2.01;0.45;0.47;-0.78;0.12;-0.37;0.37;0.75;0.50;0.49;-1.71;1.40;0.55;0.85;-0.40;0.38;-0.12;0.37;0.12;0.94;-0.00;-0.34;
-0.06;-0.49;-0.18;0.87;0.55;-0.05;-0.06;-0.18;0.00;0.75;0.53;0.34;0.37;-0.85;-1.52;0.71;-0.47;-0.52;0.12;-0.24;-0.24;0.44;0.48;-0.79;0.18;-0.24;0.24;0.75;0.51;0.49;0.49;0.24;1.40;0.85;-0.41;0.39;0.30;0.06;-0.06;0.95;0.00;-0.36;
-0.18;0.00;0.00;0.87;0.55;-0.04;0.18;0.24;-0.73;0.76;0.54;0.36;0.00;-1.10;-1.10;0.70;-0.48;-0.52;0.55;-0.18;-0.79;0.45;0.47;-0.77;0.61;-0.24;0.18;0.75;0.50;0.49;-0.61;0.49;1.52;0.85;-0.40;0.39;-0.30;-0.06;0.00;0.94;-0.01;-0.34;
-0.12;-0.18;0.00;0.86;0.55;-0.04;1.22;0.06;0.49;0.76;0.53;0.35;0.18;-0.12;-1.04;0.71;-0.48;-0.53;0.06;-0.49;0.12;0.44;0.47;-0.79;-0.06;-0.49;0.43;0.75;0.50;0.50;-0.61;0.00;1.34;0.85;-0.39;0.39;0.49;0.24;-0.37;0.94;0.00;-0.35;
-0.18;-0.30;0.12;0.87;0.55;-0.03;0.24;-0.18;-0.37;0.76;0.53;0.34;0.06;-0.73;-1.46;0.71;-0.47;-0.52;-0.12;-0.49;-0.18;0.44;0.47;-0.78;0.00;-0.24;0.06;0.74;0.51;0.50;-0.12;0.67;1.52;0.85;-0.41;0.39;0.43;0.00;-0.67;0.94;0.00;-0.35;
